id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
1818,173,360,470.69324,25.01666667,0,44.25,0,1,2400,4,3,1,31,5,3,5,3,4,4
1813,173,360,279.81964,29.58333333,0,43.53333333,0,1,2423,2,3,1,31,5,4,5,5,4,4
1822,173,360,217.41574,29.76666667,0,43.96666667,0,1,3143,4,3,1,31,5,4,5,4,4,4
1810,173,360,684.5784,25.23333333,1,45.2,0,1,3996,4,3,1,31,5,4,5,3,4,4
1817,173,360,396.39374,24.66666667,0,43.78333333,0,1,2837,4,3,1,31,5,4,5,3,3,4
1819,173,360,736.2184,23.85,0,44.15,0,1,2845,4,3,1,31,5,4,5,4,4,4
1812,173,360,398.67303,30.06666667,0,44.23333333,0,1,3099,4,3,1,31,5,4,5,4,4,4
1811,173,360,365.7182,25.53333333,1,45.53333333,0,3,4738,4,3,1,31,5,4,5,4,4,4
1814,173,360,360.56116,24.08333333,0,44.26666667,0,1,2563,4,3,1,31,5,4,5,4,4,5
1820,173,240,55.0919,24.73333333,0,21.8,0,1,2642,4,3,1,31,5,4,5,4,4,4
1821,173,360,236.33104,29.63333333,0,43.93333333,0,1,4019,4,3,1,31,5,4,5,4,4,4
1815,173,240,115.81207,23.95,0,22.1,0,1,2594,4,3,1,31,5,4,5,3,4,4
1816,173,360,1224.4948,25.86666667,1,45.23333333,0,1,8708,4,3,1,31,5,2,5,4,4,2
1809,173,360,303.38336,29.75,0,43.96666667,0,1,2884,4,3,1,31,5,4,5,4,4,4
1823,173,360,660.2104,25.13333333,0,44.46666667,0,1,2515,4,3,1,31,5,4,5,3,4,4
