id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
801,101,360,409.79123,23.58333333,0,43.61666667,0,2,3393,2,3,0,32,5,3,2,3,3,1
803,101,360,607.6819,25.31666667,1,44.85,0,1,5459,2,3,0,32,5,3,5,3,5,4
802,101,360,735.83044,23.88333333,0,44.18333333,0,1,1947,2,3,0,32,5,3,3,3,4,3
808,101,360,371.5541,29.63333333,0,43.6,0,2,2999,2,3,0,32,5,5,5,4,4,5
805,101,360,26.494507,5.8,4,10.51666667,1,4,103948,4,1,0,32,5,2,3,3,3,2
804,101,360,423.66922,30.13333333,1,45.03333333,0,1,3669,2,3,0,32,5,3,3,2,2,3
799,101,360,413.1687,29.6,0,43.63333333,0,1,2815,4,3,0,32,5,4,3,3,2,3
807,101,360,606.86316,25.25,1,45.2,0,1,11864,2,3,0,32,5,3,4,3,3,2
806,101,360,408.46854,29.66666667,0,43.96666667,0,1,5939,4,3,0,32,5,4,4,2,3,3
800,101,360,383.15753,29.66666667,0,43.96666667,0,1,1929,4,3,0,32,5,3,4,4,3,3
