id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
1722,163,360,245.27045,30.86666667,10,46.0,0,3,21152,2,3,1,22,5,4,5,3,4,3
1717,163,360,281.3009,30.81666667,2,22.56666667,0,1,3802,5,4,1,22,4,2,4,2,3,2
1720,163,360,171.79665,24.75,1,21.83333333,0,1,2204,5,4,1,22,5,4,5,3,4,3
1714,163,360,80.783646,13.28333333,1,22.56666667,0,1,3831,4,4,1,22,4,4,5,2,4,2
1723,163,360,392.16663,30.1,1,44.26666667,0,1,16672,2,3,1,22,5,2,5,4,3,1
1721,163,360,195.52466,25.38333333,4,22.56666667,0,1,3113,5,4,1,22,5,5,5,3,4,3
1718,163,360,81.46521,8.316666667,0,21.83333333,0,1,2206,5,4,1,22,5,2,2,1,2,1
1716,163,360,240.56502,25.8,0,22.51666667,0,1,5070,4,4,1,22,5,4,5,4,4,4
1715,163,360,235.11955,24.88333333,0,21.8,0,1,2868,4,4,1,22,4,5,5,4,4,4
1719,163,360,235.24176,29.63333333,0,21.81666667,0,1,8695,5,4,1,22,5,2,4,4,5,3
