id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
123,7,360,708.5361,25.35,0,44.48333333,0,2,1720,2,2,0,28,5,4,4,5,4,5
136,7,360,732.7207,25.16666667,3,44.13333333,0,1,1788,2,1,0,28,5,4,5,5,4,5
126,7,360,409.43744,25.11666667,0,44.46666667,0,1,1877,5,1,0,28,5,5,5,5,5,5
134,7,360,624.4111,25.08333333,0,44.46666667,0,1,1845,5,4,0,28,5,3,5,5,5,5
121,7,360,293.9813,15.4,3,23.11666667,0,1,1849,5,1,0,28,5,4,4,4,4,4
122,7,360,391.98462,30.31666667,0,44.2,0,2,1259,2,2,0,28,5,4,4,3,4,3
124,7,360,681.14984,25.11666667,0,44.46666667,0,1,1996,5,1,0,28,5,5,2,4,4,4
125,7,360,872.1793,31.03333333,1,44.33333333,1,2,3155,2,2,0,28,5,2,5,5,4,4
135,7,360,833.3619,25.7,1,45.55,0,1,3482,5,4,0,28,5,3,5,5,5,5
133,7,360,392.09268,30.06666667,0,44.23333333,0,2,1147,5,4,0,28,5,4,5,5,4,5
