id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
1107,126,360,474.92255,25.03333333,1,44.45,0,1,2335,4,3,1,19,5,4,5,4,4,4
1099,126,360,658.50684,25.3,1,45.2,0,1,4945,4,3,1,19,5,4,5,4,4,4
1104,126,360,337.69095,23.68333333,0,43.53333333,0,1,2258,4,3,1,19,5,4,5,4,4,4
1108,126,360,658.3069,24.71666667,0,43.78333333,0,1,2279,2,3,1,19,5,4,5,4,4,4
1106,126,360,1141.532,25.8,0,45.2,0,1,4488,2,3,1,19,5,4,5,4,4,4
1100,126,360,424.13144,25.56666667,1,45.2,0,1,4689,2,3,1,19,5,4,5,4,4,5
1113,126,360,603.3961,24.7,0,43.8,0,1,2225,4,3,1,19,5,5,5,5,4,5
1115,126,360,690.16144,30.5,1,45.48333333,0,4,6861,2,3,1,19,5,4,4,4,4,4
1117,126,360,454.69852,24.85,0,44.15,0,2,3605,4,3,1,19,5,4,5,5,5,5
1097,126,360,825.4902,29.5,0,44.16666667,0,3,4043,4,3,1,19,5,4,4,4,4,4
1103,126,360,870.30597,29.96666667,1,45.35,0,2,4393,2,3,1,19,5,4,5,4,4,5
1116,126,360,541.8369,30.23333333,1,45.36666667,0,2,9423,4,3,1,19,5,3,5,3,3,3
1109,126,360,735.98834,23.83333333,0,43.86666667,0,1,2257,4,3,1,19,5,4,5,4,4,4
1111,126,360,730.85565,24.66666667,0,43.78333333,0,1,2602,4,3,1,19,5,4,5,4,4,4
1102,126,360,224.33786,30.06666667,0,44.23333333,0,1,3107,4,3,1,19,5,4,5,4,4,4
1101,126,360,399.20795,30.0,0,44.11666667,0,1,3069,4,3,1,19,5,4,5,4,4,4
1112,126,360,395.49658,25.06666667,0,44.46666667,0,1,2569,4,3,1,19,5,4,5,5,5,5
1114,126,360,606.7114,25.43333333,1,45.2,0,1,3121,4,3,1,19,5,4,5,4,5,5
1110,126,360,392.28906,29.58333333,0,43.53333333,0,1,2538,4,3,1,19,5,4,5,4,4,4
1098,126,360,307.05383,29.68333333,0,43.96666667,0,1,2531,4,3,1,19,5,4,5,4,4,4
1105,126,240,115.362366,24.13333333,0,22.26666667,0,1,2607,2,3,1,19,5,4,5,4,4,4
