ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2616095,14943,58,5711,1884,0.0,3.73,5671,0,30003,30003,0,2903,1552160,4.33,3.53,5.0
2616165,21734,35,5730,1298,0.0,3.9,5711,0,30004,30004,0,2934,1583403,4.33,3.91,5.0
2616186,46896,70,5822,1207,0.0,3.93,6065,0,30010,30010,0,2903,1559748,4.33,3.97,5.0
2616192,34086,76,5840,1224,0.0,3.92,6106,0,30008,30008,0,2903,1603876,4.33,3.96,5.0
2616224,38446,104,5886,1532,0.0,3.83,6066,0,30032,30032,0,2934,1576492,4.33,3.75,5.0
2616227,38400,34,6015,841,0.0,4.04,6345,0,30009,30009,0,2903,1543772,4.33,4.23,5.0
2616258,28626,31,6127,980,0.0,4.0,6348,0,30003,30003,0,2903,1527932,4.33,4.13,5.0
2616278,43758,30,5588,760,0.0,4.06,5721,0,30003,30003,0,2903,1552292,4.33,4.3,5.0
2616284,51596,57,6147,1310,0.0,3.9,6125,0,30004,30004,0,2903,1555137,4.33,3.9,5.0
2616289,14077,51,5708,1916,0.0,3.72,5673,0,30004,30004,0,2903,1545536,4.33,3.51,5.0
2616290,15918,80,5997,1782,0.0,3.76,6040,0,30006,30006,0,2903,1538116,4.33,3.59,5.0
2616302,17609,80,5830,1809,0.0,3.75,5978,0,30005,30005,0,2934,1540092,4.33,3.58,5.0
2616327,59358,36,5513,738,0.0,4.07,5826,0,30004,30004,0,2934,1593892,4.33,4.31,5.0
2616336,31338,95,5702,1596,0.0,3.82,5969,0,30003,30003,0,2966,1584312,4.34,3.71,5.0
2616343,39630,71,6064,1579,0.0,3.82,6090,0,30045,30045,0,2903,1563276,4.33,3.72,5.0
2616352,19464,80,6104,1927,0.0,3.72,6035,0,30012,30012,0,2934,1544292,4.33,3.5,5.0
2616395,35686,81,5808,1444,0.0,3.86,6046,0,30017,30017,0,2934,1572292,4.33,3.81,5.0
2616406,56671,33,5417,749,0.0,4.07,5488,0,30005,30005,0,2934,1552292,4.33,4.3,5.0
2616415,22140,47,5721,1260,0.0,3.92,5727,0,30005,30005,0,2966,1570492,4.34,3.94,5.0
2616471,82992,80,5805,1369,0.0,3.89,5957,0,30005,30005,0,2966,1769866,4.34,3.86,5.0
2616486,29046,29,5407,882,0.0,4.03,5448,0,30004,30004,0,2934,1557492,4.33,4.2,5.0
2616500,11738,51,5728,2198,0.0,3.63,5682,0,30006,30006,0,2903,1541760,4.33,3.34,5.0
2616509,52000,29,5956,679,0.0,4.09,6187,0,30005,30005,0,2934,1565292,4.33,4.36,5.0
2616536,48365,33,5792,730,0.0,4.07,5829,0,30002,30002,0,2903,1531492,4.33,4.32,5.0
2616544,49900,29,5586,711,0.0,4.08,5874,0,30006,30006,0,2903,1545792,4.33,4.33,5.0
2616558,23728,31,5738,1221,0.0,3.93,5729,0,30003,30003,0,2966,1584792,4.34,3.96,5.0
2616560,19246,77,6135,1965,0.0,3.7,6072,0,30027,30027,0,2934,1549892,4.33,3.48,5.0
2616576,30958,72,5962,1450,0.0,3.86,6038,0,30013,30013,0,2903,1528276,4.33,3.81,5.0
2616594,22926,45,5188,1567,0.0,3.82,5393,0,30004,30004,0,2934,1541892,4.33,3.73,5.0
2616599,61796,79,5599,1139,0.0,3.95,6111,0,30017,30017,0,2934,1675852,4.33,4.02,5.0
2616604,12621,51,5504,2066,0.0,3.67,5557,0,30002,30002,0,2903,1545317,4.33,3.42,5.0
2616607,54613,74,5521,1080,0.0,3.97,6061,0,30057,30057,0,2903,1539436,4.33,4.06,5.0
2616611,21102,41,5521,1390,0.0,3.88,5631,0,30006,30006,0,2966,1582192,4.34,3.85,5.0
2616648,33455,78,6017,1507,0.0,3.84,6063,0,30010,30010,0,2903,1575916,4.33,3.77,5.0
2616653,36400,35,5634,845,0.0,4.04,5728,0,30005,30005,0,2934,1557492,4.33,4.23,5.0
