ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
3141825,39614,55,6014,1067,0.0,3.97,6072,0,30004,30004,0,2903,1538139,4.33,4.07,5.0
3141854,32480,56,6064,1305,0.0,3.9,6063,0,30003,30003,0,2903,1533939,4.33,3.9,5.0
3141954,33109,31,5536,874,0.0,4.03,5792,0,30013,30013,0,2934,1579592,4.33,4.21,5.0
3141960,44175,28,5354,745,0.0,4.07,5612,0,30017,30017,0,2934,1591357,4.33,4.31,5.0
3141972,42458,29,5372,745,0.0,4.07,5575,0,30003,30003,0,2903,1532792,4.33,4.31,5.0
3141999,48768,26,5282,696,0.0,4.09,5594,0,30014,30014,0,2934,1541892,4.33,4.34,5.0
3142018,33600,54,5890,1683,0.0,3.79,5948,0,30013,30013,0,2903,1574635,4.33,3.66,5.0
3142053,63113,28,4935,639,0.0,4.11,5642,0,30010,30010,0,2966,1627692,4.34,4.39,5.0
3142087,60160,55,5819,903,0.0,4.03,6041,0,30004,30004,0,2966,1641845,4.34,4.19,5.0
3142125,42190,23,5616,729,0.0,4.07,5796,0,30003,30003,0,2903,1544292,4.33,4.32,5.0
3142136,21656,24,5669,965,0.0,4.0,5732,0,30005,30005,0,2903,1537292,4.33,4.14,5.0
3142142,35519,28,5900,805,0.0,4.05,6078,0,30003,30003,0,2903,1562492,4.33,4.26,5.0
3142143,39920,53,5931,1239,0.0,3.92,6026,0,30002,30002,0,2903,1543835,4.33,3.95,5.0
3142148,59592,32,5402,690,0.0,4.09,5572,0,30010,30010,0,2966,1645892,4.34,4.35,5.0
3142157,45126,57,6050,1058,0.0,3.97,6092,0,30003,30003,0,2903,1584379,4.33,4.08,5.0
3142163,27968,31,5522,1047,0.0,3.98,5588,0,30009,30009,0,2934,1552292,4.33,4.08,5.0
3142224,29455,32,5463,844,0.0,4.04,5490,0,30004,30004,0,2966,1569492,4.34,4.23,5.0
