ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
3133916,18928,56,4556,1475,0.0,3.85,4571,0,30010,30010,0,2903,1528892,4.33,3.79,5.0
3133917,18928,56,4556,1475,0.0,3.85,4571,0,30010,30010,0,2903,1528892,4.33,3.79,5.0
3134016,42437,116,5074,2042,0.0,3.68,5007,0,30007,30007,0,2903,1569993,4.33,3.44,5.0
3134041,51937,114,4612,2004,0.0,3.69,4553,0,30008,30008,0,2903,1565833,4.33,3.46,5.0
3134054,83335,57,5567,981,0.0,4.0,5720,0,30009,30009,0,2903,1575633,4.33,4.13,5.0
3134071,39477,134,5353,2246,0.0,3.62,5275,0,30004,30004,0,2934,1576993,4.33,3.32,5.0
3134096,46597,56,5378,1036,0.0,3.98,5389,0,30007,30007,0,2903,1576993,4.33,4.09,5.0
3134162,43626,27,5277,808,0.0,4.05,5768,0,30021,30021,0,2903,1527684,4.33,4.26,5.0
3134201,5992,79,1618,4561,1.995,1.0,1629,19989,10018,30007,7,2934,1540731,4.33,2.24,1.0
3134217,5890,90,2310,4063,0.293,1.0,2379,6792,23214,30006,4,2966,1567892,4.34,2.44,1.05
3134258,29899,58,4720,1211,0.0,3.93,4754,0,30005,30005,0,2934,1553233,4.33,3.97,5.0
3134236,4942,83,2777,5362,0.324,1.0,2780,7339,22666,30005,5,2903,1527592,4.33,1.97,1.0
3134245,26000,44,5751,1344,0.0,3.89,5858,0,30004,30004,0,2966,1617292,4.34,3.88,5.0
3134275,26000,49,6005,1359,0.0,3.88,6002,0,30007,30007,0,2903,1567892,4.33,3.87,5.0
3134302,5720,78,4227,3541,0.0,3.23,4225,0,30005,30005,0,2903,1530192,4.33,2.66,5.0
3134310,31072,45,6170,1211,0.0,3.93,6172,0,30010,30010,0,2934,1573092,4.33,3.97,5.0
3134322,23200,47,6091,1366,0.0,3.89,6055,0,30011,30011,0,2966,1570492,4.34,3.86,5.0
3134323,4500,69,2772,4463,1.046,1.0,2752,15338,14666,30004,7,2934,1541892,4.33,2.28,1.0
3134345,34289,46,6010,1027,0.0,3.99,6006,0,30007,30007,0,2966,1563992,4.34,4.1,5.0
