ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2799374,14257,40,5759,3591,0.0,3.22,5559,0,30004,30004,0,2966,1589892,4.34,2.64,5.0
2799379,22112,49,6019,1323,0.0,3.89,6018,0,30017,30017,0,2903,1543192,4.33,3.89,5.0
2799381,28392,35,5757,1167,0.0,3.95,5759,0,30007,30007,0,2966,1614692,4.34,4.0,5.0
2799404,72748,60,5982,984,0.0,4.0,6446,0,30005,30005,0,2966,1684782,4.34,4.13,5.0
2799406,65464,40,6802,777,0.0,4.06,7142,0,30015,30015,0,2934,1574012,4.33,4.28,5.0
2799409,25791,80,6320,1498,0.0,3.84,6383,0,30007,30007,0,2903,1534049,4.33,3.78,5.0
2799414,49156,33,5673,739,0.0,4.07,5878,0,30004,30004,0,2934,1579592,4.33,4.31,5.0
2799431,45458,59,6000,1035,0.0,3.98,6276,0,30003,30003,0,2934,1583056,4.33,4.09,5.0
2799439,31903,33,6312,968,0.0,4.0,6379,0,30023,30023,0,2903,1588572,4.33,4.14,5.0
2799457,27671,53,5911,1365,0.0,3.89,6026,0,30008,30008,0,2966,1591892,4.34,3.86,5.0
2799464,51900,34,5721,829,0.0,4.05,5828,0,30005,30005,0,2934,1549692,4.33,4.24,5.0
2799467,14480,40,6349,1499,0.0,3.84,6375,0,30004,30004,0,2903,1535132,4.33,3.77,5.0
2799469,13050,46,5797,2381,0.0,3.58,5777,0,30012,30012,0,2966,1572572,4.34,3.24,5.0
2799471,27217,38,6397,1106,0.0,3.96,6391,0,30014,30014,0,2966,1601712,4.34,4.04,5.0
2799476,58240,58,5843,1032,0.0,3.98,6111,0,30002,30002,0,2934,1584892,4.33,4.1,5.0
2799480,46042,38,5543,838,0.0,4.04,5756,0,30003,30003,0,2903,1554338,4.33,4.24,5.0
2799501,91777,40,6422,716,0.0,4.08,6641,0,30003,30003,0,2934,1680092,4.33,4.33,5.0
2799509,11475,41,4860,1904,0.0,3.72,4867,0,30008,30008,0,2966,1591292,4.34,3.52,5.0
2799488,23515,84,5762,1892,0.0,3.73,5894,0,30003,30003,0,2966,1600292,4.34,3.53,5.0
2799517,41505,41,6071,926,0.0,4.02,6044,0,30003,30003,0,2966,1612852,4.34,4.17,5.0
2799504,26097,59,5813,1358,0.0,3.88,6012,0,30007,30007,0,2903,1556892,4.33,3.87,5.0
2799510,34268,49,6323,1000,0.0,4.0,6385,0,30016,30016,0,2966,1591492,4.34,4.12,5.0
2799530,19127,44,6089,1524,0.0,3.84,6124,0,30006,30006,0,2966,1571132,4.34,3.76,5.0
2799539,28109,72,5824,1382,0.0,3.88,6030,0,30006,30006,0,2903,1559692,4.33,3.85,5.0
2799542,84693,41,5882,737,0.0,4.07,6158,0,30003,30003,0,2934,1584892,4.33,4.31,5.0
2799548,11475,48,5960,2722,0.0,3.48,5873,0,30018,30018,0,2903,1543772,4.33,3.06,5.0
2799549,8326,40,6242,2156,0.0,3.65,6267,0,30004,30004,0,2934,1560832,4.33,3.37,5.0
2799552,67852,61,6180,1128,0.0,3.96,6134,0,30004,30004,0,2966,1580932,4.34,4.03,5.0
2799556,57487,36,6100,762,0.0,4.07,6375,0,30006,30006,0,2966,1653212,4.34,4.29,5.0
2799557,44031,25,5949,797,0.0,4.06,6106,0,30004,30004,0,2966,1579292,4.34,4.27,5.0
2799569,13933,57,5896,1930,0.0,3.71,5852,0,30003,30003,0,2934,1543192,4.33,3.5,5.0
2799571,36152,33,5866,932,0.0,4.01,5916,0,30003,30003,0,2934,1539292,4.33,4.17,5.0
2799572,34509,57,5479,1059,0.0,3.98,5649,0,30005,30005,0,2966,1589992,4.34,4.08,5.0
2799580,51786,56,6031,1019,0.0,3.99,6079,0,30003,30003,0,2903,1531732,4.33,4.1,5.0
2799584,69039,40,6566,758,0.0,4.07,6661,0,30018,30018,0,2934,1561436,4.33,4.3,5.0
2799585,2700,43,249,933,7.07,1.0,270,26293,3719,30012,1,2934,98012,4.33,4.17,1.0
2799588,86803,51,5965,877,0.0,4.03,6158,0,30005,30005,0,2966,1606892,4.34,4.21,5.0
2799600,57179,55,5792,944,0.0,4.01,5868,0,30006,30006,0,2903,1533542,4.33,4.16,5.0
2799601,25886,65,5904,1485,0.0,3.85,6015,0,30008,30008,0,2903,1566692,4.33,3.78,5.0
2799606,48862,83,6622,1682,0.0,3.79,6739,0,30004,30004,0,2966,1605892,4.34,3.66,5.0
2799621,8326,56,3363,4008,0.183,1.0,3326,4640,25366,30006,3,2903,1545696,4.33,2.46,1.78
2799622,43277,42,5912,914,0.0,4.02,6095,0,30003,30003,0,2966,1591892,4.34,4.18,5.0
2799623,25875,44,5583,1184,0.0,3.94,5621,0,30009,30009,0,2966,1566812,4.34,3.99,5.0
2799632,40364,41,5823,922,0.0,4.02,5998,0,30003,30003,0,2934,1543956,4.33,4.17,5.0
2799637,26463,31,5489,1161,0.0,3.95,5639,0,30003,30003,0,2966,1567892,4.34,4.0,5.0
2799638,29664,64,5905,1388,0.0,3.87,6041,0,30011,30011,0,2903,1545692,4.33,3.85,5.0
2799639,61360,69,5977,1039,0.0,3.98,6128,0,30005,30005,0,2903,1610729,4.33,4.09,5.0
2799641,12492,119,5905,3004,0.0,3.4,5849,0,30003,30003,0,2934,1545792,4.33,2.91,5.0
2799654,93970,37,6374,626,0.0,4.11,7493,0,30004,30004,0,2934,1556868,4.33,4.4,5.0
2799657,33075,55,6398,1357,0.0,3.88,6379,0,30007,30007,0,2903,1595872,4.33,3.87,5.0
2799658,80162,43,6360,735,0.0,4.07,6448,0,30004,30004,0,2903,1542892,4.33,4.31,5.0
2799665,20160,39,6061,1181,0.0,3.94,6213,0,30006,30006,0,2903,1543772,4.33,3.99,5.0
2799670,42582,54,6212,1069,0.0,3.97,6209,0,30003,30003,0,2934,1541532,4.33,4.07,5.0
2799687,60637,39,6125,763,0.0,4.07,6541,0,30010,30010,0,2934,1582356,4.33,4.29,5.0
2799697,15187,38,5173,1498,0.0,3.85,5304,0,30009,30009,0,2966,1563932,4.34,3.78,5.0
2799711,9445,64,5636,2659,0.0,3.5,5612,0,30005,30005,0,2966,1567892,4.34,3.09,5.0
2799717,48640,119,6256,1792,0.0,3.76,6213,0,30004,30004,0,2934,1598892,4.33,3.59,5.0
2799736,29020,34,5733,1073,0.0,3.97,5741,0,30004,30004,0,2966,1605592,4.34,4.07,5.0
2799758,71424,52,6343,882,0.0,4.03,6693,0,30006,30006,0,2934,1628244,4.33,4.2,5.0
2799760,21683,53,5766,1421,0.0,3.87,5789,0,30013,30013,0,2934,1550992,4.33,3.83,5.0
2799770,42554,31,5704,768,0.0,4.06,5816,0,30005,30005,0,2934,1592592,4.33,4.29,5.0
2799771,73910,38,5784,699,0.0,4.08,5963,0,30011,30011,0,2903,1639392,4.33,4.34,5.0
2799772,16373,38,5457,1709,0.0,3.78,5504,0,30043,30043,0,2966,1598975,4.34,3.64,5.0
2799773,33202,36,6146,1047,0.0,3.98,6340,0,30004,30004,0,2903,1563752,4.33,4.08,5.0
2799782,10156,72,5640,2708,0.0,3.48,5600,0,30004,30004,0,2903,1532792,4.33,3.06,5.0
2799788,28499,68,5898,1417,0.0,3.87,6020,0,30008,30008,0,2966,1573692,4.34,3.83,5.0
2799793,12150,42,5582,1994,0.0,3.7,5568,0,30013,30013,0,2966,1568252,4.34,3.46,5.0
2799796,49900,83,6298,1771,0.0,3.76,6419,0,30004,30004,0,2966,1577932,4.34,3.6,5.0
2799798,48325,22,6142,653,0.0,4.1,6163,0,30003,30003,0,2966,1589132,4.34,4.38,5.0
2799800,14737,52,6078,2244,0.0,3.62,6108,0,30010,30010,0,2903,1574012,4.33,3.32,5.0
2799802,58268,39,5734,779,0.0,4.06,6142,0,30009,30009,0,2934,1583036,4.33,4.28,5.0
2799806,26300,58,5714,1234,0.0,3.93,5716,0,30014,30014,0,2966,1579592,4.34,3.95,5.0
2799813,19609,96,5619,1785,0.0,3.76,5644,0,30008,30008,0,2934,1540428,4.33,3.59,5.0
2799816,24053,37,6386,1288,0.0,3.9,6382,0,30006,30006,0,2903,1576892,4.33,3.92,5.0
2799826,15335,59,6203,1786,0.0,3.76,6170,0,30004,30004,0,2934,1547092,4.33,3.59,5.0
2799833,19386,47,5622,1695,0.0,3.78,5654,0,30016,30016,0,2934,1589835,4.33,3.65,5.0
2799837,54400,54,6149,988,0.0,4.0,6334,0,30003,30003,0,2934,1621292,4.33,4.13,5.0
2799841,30610,37,6209,1234,0.0,3.93,6220,0,30008,30008,0,2966,1634492,4.34,3.95,5.0
2799843,60443,52,5791,881,0.0,4.03,5989,0,30006,30006,0,2903,1530870,4.33,4.2,5.0
2799866,45967,63,6076,1141,0.0,3.95,6372,0,30006,30006,0,2934,1563752,4.33,4.02,5.0
2799868,36157,44,6064,1052,0.0,3.98,6111,0,30006,30006,0,2934,1567420,4.33,4.08,5.0
2799871,15592,40,4175,1526,0.0,3.83,4202,0,30006,30006,0,2903,1535892,4.33,3.76,5.0
2799874,44352,96,6350,1862,0.0,3.74,6495,0,30005,30005,0,2934,1594692,4.33,3.54,5.0
2799877,54549,51,5644,892,0.0,4.03,5869,0,30006,30006,0,2934,1553592,4.33,4.2,5.0
2799904,49028,40,5583,833,0.0,4.04,5802,0,30007,30007,0,2903,1549474,4.33,4.24,5.0
2799913,45778,48,6091,950,0.0,4.01,6158,0,30018,30018,0,2934,1563892,4.33,4.15,5.0
2799916,59609,55,6077,997,0.0,3.99,6089,0,30004,30004,0,2903,1593292,4.33,4.12,5.0
2799920,64442,47,5521,987,0.0,4.0,5904,0,30013,30013,0,2966,1699192,4.34,4.13,5.0
2799921,82240,53,6417,951,0.0,4.01,6384,0,30002,30002,0,2966,1757092,4.34,4.15,5.0
2799928,40250,43,5405,967,0.0,4.0,5664,0,30003,30003,0,2903,1586232,4.33,4.14,5.0
2799929,16960,122,5467,2242,0.0,3.62,5426,0,30004,30004,0,2903,1549692,4.33,3.32,5.0
2799947,32344,43,6104,1099,0.0,3.97,6111,0,30009,30009,0,2966,1617092,4.34,4.05,5.0
2799954,28184,40,6071,1266,0.0,3.92,6071,0,30007,30007,0,2966,1578332,4.34,3.93,5.0
