ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2858308,25773,54,5740,1372,0.0,3.88,5932,0,30009,30009,0,2934,1554092,4.33,3.86,5.0
2858314,13453,66,4585,1925,0.0,3.72,4815,0,30007,30007,0,2966,1567860,4.34,3.51,5.0
2858318,45718,47,6340,956,0.0,4.01,6315,0,30004,30004,0,2966,1589132,4.34,4.15,5.0
2858340,21125,53,5696,1357,0.0,3.88,5680,0,30006,30006,0,2903,1539292,4.33,3.87,5.0
2858341,47239,22,6127,658,0.0,4.1,6150,0,30007,30007,0,2966,1598022,4.34,4.37,5.0
2858348,3718,33,1723,7940,1.169,1.0,1746,16171,13835,30006,7,2934,1539215,4.33,1.31,1.0
2858349,24171,55,6129,1280,0.0,3.91,6124,0,30005,30005,0,2966,1621292,4.34,3.92,5.0
2858358,79184,58,6719,1003,0.0,3.99,6744,0,30005,30005,0,2934,1782332,4.33,4.12,5.0
2858365,19442,73,6026,1555,0.0,3.83,6221,0,30004,30004,0,2934,1543620,4.33,3.74,5.0
2858367,26666,79,6381,1632,0.0,3.81,6344,0,30012,30012,0,2966,1643692,4.34,3.69,5.0
2858368,48062,23,6092,642,0.0,4.1,6158,0,30004,30004,0,2934,1584932,4.33,4.38,5.0
2858373,11265,43,6126,2048,0.0,3.68,6080,0,30043,30043,0,2934,1539478,4.33,3.43,5.0
2858376,59364,43,6390,785,0.0,4.06,6568,0,30003,30003,0,2966,1591596,4.34,4.28,5.0
2858377,29238,34,5922,1087,0.0,3.97,6011,0,30034,30034,0,2966,1568092,4.34,4.06,5.0
2858381,71232,58,6909,997,0.0,3.99,6892,0,30003,30003,0,2934,1584932,4.33,4.12,5.0
2858400,29467,75,6490,1533,0.0,3.83,6591,0,30007,30007,0,2934,1597492,4.33,3.75,5.0
2858404,37968,36,5909,1110,0.0,3.96,6036,0,30052,30052,0,2903,1542892,4.33,4.04,5.0
2858411,36926,116,6109,1749,0.0,3.77,6095,0,30003,30003,0,2934,1555492,4.33,3.61,5.0
2858414,29859,33,5466,879,0.0,4.03,5691,0,30006,30006,0,2966,1576992,4.34,4.21,5.0
2858419,19049,49,5485,1289,0.0,3.9,5637,0,30004,30004,0,2903,1544302,4.33,3.92,5.0
2858421,22859,68,6163,1542,0.0,3.83,6353,0,30004,30004,0,2903,1533196,4.33,3.75,5.0
2858433,56000,56,6343,1022,0.0,3.99,6331,0,30004,30004,0,2934,1565292,4.33,4.1,5.0
2858438,7580,33,1673,5634,0.783,1.0,1777,13178,16828,30006,6,2966,1565292,4.34,1.88,1.0
2858472,26200,63,5474,1342,0.0,3.89,5655,0,30008,30008,0,2934,1552292,4.33,3.88,5.0
2858489,12345,56,6094,1939,0.0,3.71,6070,0,30009,30009,0,2966,1568955,4.34,3.5,5.0
