ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
3150020,92101,54,3792,908,0.0,4.02,3856,0,30005,30005,0,2903,1733832,4.33,4.19,5.0
3150026,20502,68,5692,1486,0.0,3.85,5713,0,30008,30008,0,2966,1573092,4.34,3.78,5.0
3150030,25270,53,5006,1309,0.0,3.9,5226,0,30003,30003,0,2934,1556031,4.33,3.9,5.0
3150040,24950,59,4908,1330,0.0,3.89,5076,0,30004,30004,0,2903,1533092,4.33,3.89,5.0
3150034,75911,52,5037,943,0.0,4.01,5040,0,30003,30003,0,2934,1592432,4.33,4.16,5.0
3150041,30062,77,5545,1300,0.0,3.91,5689,0,30018,30018,0,2966,1610792,4.34,3.91,5.0
3150047,23187,60,4931,1364,0.0,3.88,4952,0,30003,30003,0,2934,1562492,4.33,3.86,5.0
3150061,47528,32,5618,730,0.0,4.08,5688,0,30010,30010,0,2966,1595192,4.34,4.32,5.0
3150121,60279,30,5576,676,0.0,4.09,5946,0,30009,30009,0,2966,1648492,4.34,4.36,5.0
3150131,34870,34,5506,836,0.0,4.04,5660,0,30006,30006,0,2934,1566592,4.33,4.24,5.0
3150210,53271,35,5535,817,0.0,4.05,5638,0,30015,30015,0,2903,1578919,4.33,4.25,5.0
3150226,61533,33,5940,756,0.0,4.07,6010,0,30011,30011,0,2934,1541892,4.33,4.3,5.0
3150238,45882,33,5850,807,0.0,4.05,5933,0,30008,30008,0,2934,1558792,4.33,4.26,5.0
3150265,45600,33,5639,824,0.0,4.05,5866,0,30002,30002,0,2934,1565292,4.33,4.25,5.0
3150275,30696,37,6120,952,0.0,4.01,6335,0,30014,30014,0,2966,1600488,4.34,4.15,5.0
3150289,29352,35,6433,1228,0.0,3.93,6393,0,30042,30042,0,2966,1611908,4.34,3.96,5.0
3150294,24056,38,6361,1074,0.0,3.97,6419,0,30005,30005,0,2934,1542332,4.33,4.07,5.0
3150298,17328,36,3967,1308,0.0,3.9,4003,0,30007,30007,0,2966,1578473,4.34,3.9,5.0
3150302,34874,36,6027,898,0.0,4.02,6349,0,30011,30011,0,2903,1590885,4.33,4.19,5.0
3150316,41006,38,6470,893,0.0,4.03,6639,0,30004,30004,0,2966,1581212,4.34,4.2,5.0
3150325,7875,28,4061,2619,0.0,3.51,4062,0,30023,30023,0,2966,1564433,4.34,3.11,5.0
3150338,40815,34,5495,827,0.0,4.04,5617,0,30018,30018,0,2903,1550193,4.33,4.24,5.0
3150348,74314,35,5582,667,0.0,4.1,5711,0,30010,30010,0,2966,1591292,4.34,4.37,5.0
3150376,29464,36,6121,914,0.0,4.02,6362,0,30009,30009,0,2966,1577492,4.34,4.18,5.0
3150392,64286,57,4052,1014,0.0,3.99,4365,0,30003,30003,0,2903,1622732,4.33,4.11,5.0
3150398,31301,34,5557,924,0.0,4.02,5636,0,30007,30007,0,2966,1596492,4.34,4.17,5.0
3150454,24525,87,6419,1766,0.0,3.76,6404,0,30007,30007,0,2934,1546652,4.33,3.6,5.0
3150472,28843,35,6192,1108,0.0,3.96,6341,0,30006,30006,0,2903,1550246,4.33,4.04,5.0
3150474,23000,33,5405,1243,0.0,3.92,5577,0,30005,30005,0,2934,1565501,4.33,3.95,5.0
3150478,35771,34,6315,801,0.0,4.05,6430,0,30009,30009,0,2934,1541642,4.33,4.26,5.0
3150487,83926,51,5012,914,0.0,4.02,5027,0,30004,30004,0,2903,1649292,4.33,4.18,5.0
3150489,85035,32,5566,628,0.0,4.11,5731,0,30004,30004,0,2966,1578292,4.34,4.4,5.0
3150508,71448,51,4947,946,0.0,4.01,4980,0,30005,30005,0,2934,1617672,4.33,4.16,5.0
3150512,34835,32,5395,819,0.0,4.05,5598,0,30013,30013,0,2903,1535392,4.33,4.25,5.0
3150553,29727,36,6263,910,0.0,4.02,6365,0,30011,30011,0,2966,1576058,4.34,4.18,5.0
3150559,91636,52,5247,887,0.0,4.03,5285,0,30004,30004,0,2903,1696892,4.33,4.2,5.0
3150567,26221,34,6204,1069,0.0,3.97,6353,0,30004,30004,0,2903,1540208,4.33,4.07,5.0
3150577,17062,27,4493,1362,0.0,3.89,4534,0,30005,30005,0,2966,1573692,4.34,3.87,5.0
3150583,40372,36,6139,854,0.0,4.04,6374,0,30002,30002,0,2903,1560284,4.33,4.22,5.0
3150592,22097,25,5359,962,0.0,4.01,5411,0,30013,30013,0,2966,1590993,4.34,4.15,5.0
3150600,85037,50,5104,919,0.0,4.02,5121,0,30005,30005,0,2934,1607833,4.33,4.18,5.0
3150645,55246,53,3768,959,0.0,4.0,3810,0,30017,30017,0,2903,1561631,4.33,4.15,5.0
3150666,83600,52,3646,915,0.0,4.02,3710,0,30003,30003,0,2934,1700233,4.33,4.18,5.0
3150699,44377,60,4256,1109,0.0,3.96,4324,0,30006,30006,0,2903,1591032,4.33,4.04,5.0
3150704,72261,52,4333,952,0.0,4.01,4361,0,30005,30005,0,2934,1626892,4.33,4.15,5.0
3150732,81071,54,4711,916,0.0,4.02,5043,0,30003,30003,0,2903,1578433,4.33,4.18,5.0
3150735,51773,55,3944,949,0.0,4.01,3996,0,30005,30005,0,2903,1536433,4.33,4.16,5.0
3150756,82623,51,4991,863,0.0,4.04,5033,0,30005,30005,0,2934,1544832,4.33,4.22,5.0
3150779,51895,34,5912,717,0.0,4.08,6470,0,30005,30005,0,2934,1542332,4.33,4.33,5.0
3150784,42578,34,6136,813,0.0,4.05,6407,0,30004,30004,0,2934,1606709,4.33,4.26,5.0
3150787,32640,33,6375,1059,0.0,3.98,6414,0,30003,30003,0,2934,1581212,4.33,4.08,5.0
3150791,55296,34,6185,722,0.0,4.08,6476,0,30003,30003,0,2903,1585532,4.33,4.32,5.0
3150798,54720,34,6117,737,0.0,4.07,6504,0,30006,30006,0,2934,1629101,4.33,4.31,5.0
3150821,7148,44,3943,2826,0.0,3.45,3942,0,30004,30004,0,2966,1570033,4.34,3.0,5.0
3150824,50441,31,6140,677,0.0,4.09,6532,0,30013,30013,0,2934,1569837,4.33,4.36,5.0
3150845,70116,31,6165,722,0.0,4.08,6781,0,30005,30005,0,2966,1579772,4.34,4.32,5.0
3150850,80775,31,5967,658,0.0,4.1,6390,0,30015,30015,0,2966,1643132,4.34,4.37,5.0
3150885,42419,35,6215,844,0.0,4.04,6374,0,30003,30003,0,2903,1597052,4.33,4.23,5.0
3150921,39512,35,6209,881,0.0,4.03,6384,0,30005,30005,0,2903,1599932,4.33,4.2,5.0
3150950,18630,57,4584,1468,0.0,3.85,4611,0,30010,30010,0,2903,1533592,4.33,3.8,5.0
3150967,53325,59,6213,1120,0.0,3.95,6348,0,30006,30006,0,2903,1549532,4.33,4.03,5.0
3150970,43995,52,7289,1087,0.0,3.97,7278,0,30006,30006,0,2966,1615772,4.34,4.06,5.0
3150983,58729,54,5923,1025,0.0,3.99,6297,0,30003,30003,0,2966,1592732,4.34,4.1,5.0
3151000,62385,60,6078,1155,0.0,3.94,6374,0,30016,30016,0,2903,1604304,4.33,4.01,5.0
3151002,28514,57,6368,1314,0.0,3.9,6421,0,30003,30003,0,2934,1543772,4.33,3.9,5.0
3151007,28350,60,6188,1327,0.0,3.89,6335,0,30002,30002,0,2903,1542332,4.33,3.89,5.0
3151010,70000,33,5433,644,0.0,4.1,5755,0,30022,30022,0,2966,1612092,4.34,4.38,5.0
3151026,69000,33,5322,666,0.0,4.1,5728,0,30021,30021,0,2966,1587392,4.34,4.37,5.0
3151038,40040,28,5327,771,0.0,4.06,5607,0,30002,30002,0,2903,1613392,4.33,4.29,5.0
3151039,36966,33,5441,860,0.0,4.03,5841,0,30012,30012,0,2903,1527592,4.33,4.22,5.0
3151043,42415,29,5498,718,0.0,4.08,5598,0,30022,30022,0,2903,1535392,4.33,4.33,5.0
3151047,44446,36,5723,838,0.0,4.04,5871,0,30006,30006,0,2903,1528892,4.33,4.24,5.0
3151049,33280,26,5524,916,0.0,4.02,5679,0,30003,30003,0,2934,1604292,4.33,4.18,5.0
3151063,22750,36,5774,1176,0.0,3.94,5778,0,30003,30003,0,2903,1541093,4.33,3.99,5.0
3151095,21766,62,5880,1412,0.0,3.87,5999,0,30019,30019,0,2966,1570337,4.34,3.83,5.0
3151129,21866,63,5948,1688,0.0,3.78,6046,0,30031,30031,0,2903,1543338,4.33,3.65,5.0
3151135,43361,58,5838,980,0.0,4.0,6123,0,30009,30009,0,2934,1644098,4.33,4.13,5.0
3151148,38446,57,5929,962,0.0,4.01,6164,0,30005,30005,0,2934,1550938,4.33,4.15,5.0
3151160,24737,25,5587,943,0.0,4.01,5619,0,30023,30023,0,2934,1543257,4.33,4.16,5.0
3151162,16757,34,5599,1518,0.0,3.84,5652,0,30014,30014,0,2934,1552292,4.33,3.76,5.0
3151163,45914,41,5319,950,0.0,4.01,5697,0,30007,30007,0,2966,1576992,4.34,4.15,5.0
3151168,20007,27,6673,1079,0.0,3.97,6692,0,30005,30005,0,2966,1580892,4.34,4.06,5.0
3151181,87756,34,5452,617,0.0,4.11,5894,0,30008,30008,0,2966,1691392,4.34,4.4,5.0
3151185,29453,32,5470,907,0.0,4.02,5589,0,30009,30009,0,2903,1587392,4.33,4.19,5.0
3151186,55976,46,5165,934,0.0,4.02,5724,0,30007,30007,0,2966,1636792,4.34,4.17,5.0
3151196,62881,42,5385,774,0.0,4.06,5856,0,30003,30003,0,2966,1614692,4.34,4.28,5.0
3151201,38800,33,5638,861,0.0,4.04,5748,0,30011,30011,0,2934,1593075,4.33,4.22,5.0
3151203,27234,64,5916,1325,0.0,3.89,6055,0,30023,30023,0,2903,1557170,4.33,3.89,5.0
3151207,86360,28,4785,557,0.0,4.13,5817,0,30003,30003,0,2966,1589992,4.34,4.45,5.0
