ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2828169,29587,46,5817,1079,0.0,3.97,5934,0,30022,30022,0,2903,1535622,4.33,4.06,5.0
2828175,30747,58,5798,1849,0.0,3.74,5927,0,30004,30004,0,2934,1543386,4.33,3.55,5.0
2828196,34425,48,6106,1021,0.0,3.99,6373,0,30005,30005,0,2966,1615772,4.34,4.1,5.0
2828205,19995,88,4746,1826,0.0,3.74,4963,0,30005,30005,0,2903,1528689,4.33,3.57,5.0
2828207,19894,65,5681,2022,0.0,3.69,5702,0,30022,30022,0,2934,1539252,4.33,3.45,5.0
2828216,34698,45,5802,978,0.0,4.0,6069,0,30003,30003,0,2934,1591892,4.33,4.13,5.0
2828242,30875,58,6037,1192,0.0,3.94,6045,0,30008,30008,0,2934,1571792,4.33,3.98,5.0
2828276,35952,50,5848,986,0.0,4.0,6026,0,30003,30003,0,2966,1600292,4.34,4.13,5.0
2828280,39101,38,6255,925,0.0,4.01,6380,0,30005,30005,0,2903,1562492,4.33,4.17,5.0
2828284,34350,45,5900,1012,0.0,3.99,6133,0,30006,30006,0,2966,1575452,4.34,4.11,5.0
2828290,16106,119,6225,2606,0.0,3.52,6183,0,30007,30007,0,2966,1565292,4.34,3.12,5.0
2828314,25913,46,5973,1296,0.0,3.91,5996,0,30027,30027,0,2966,1589581,4.34,3.91,5.0
2828317,32205,46,6184,1026,0.0,3.99,6285,0,30022,30022,0,2966,1579772,4.34,4.1,5.0
2828320,30519,36,5067,892,0.0,4.03,5273,0,30005,30005,0,2966,1599932,4.34,4.2,5.0
2828325,56426,57,7172,1095,0.0,3.97,7387,0,30007,30007,0,2966,1661892,4.34,4.05,5.0
2828329,16120,46,6033,1690,0.0,3.78,6010,0,30013,30013,0,2903,1548392,4.33,3.65,5.0
2828334,52406,66,5747,1373,0.0,3.88,5702,0,30028,30028,0,2966,1588796,4.34,3.86,5.0
2828339,77518,48,5748,879,0.0,4.03,6398,0,30052,30052,0,2903,1555694,4.33,4.21,5.0
2828340,22830,40,5910,1284,0.0,3.91,6032,0,30007,30007,0,2903,1544292,4.33,3.92,5.0
2828342,65392,56,6052,1067,0.0,3.98,6330,0,30004,30004,0,2966,1622972,4.34,4.07,5.0
2828351,28635,38,5962,1075,0.0,3.97,6107,0,30004,30004,0,2903,1571132,4.33,4.06,5.0
2828354,23347,65,3217,1883,0.162,1.77,3357,4174,25830,30004,3,2934,1559692,4.33,3.53,1.92
2828358,57957,46,5849,938,0.0,4.02,6131,0,30004,30004,0,2966,1593892,4.34,4.16,5.0
2828368,18893,59,6233,1785,0.0,3.76,6286,0,30003,30003,0,2966,1578161,4.34,3.59,5.0
2828371,48648,52,5817,919,0.0,4.02,5872,0,30004,30004,0,2903,1570210,4.33,4.18,5.0
2828382,18255,41,6529,1254,0.0,3.92,6672,0,30003,30003,0,2934,1570076,4.33,3.94,5.0
2828385,32962,46,6083,1009,0.0,3.99,6333,0,30009,30009,0,2934,1568460,4.33,4.11,5.0
2828390,16027,53,5343,2069,0.0,3.67,5402,0,30004,30004,0,2903,1556892,4.33,3.42,5.0
2828391,15300,51,6210,1901,0.0,3.72,6163,0,30005,30005,0,2934,1547092,4.33,3.52,5.0
2828392,25061,51,5801,1357,0.0,3.89,5983,0,30003,30003,0,2966,1570892,4.34,3.87,5.0
2828394,30584,45,6559,1152,0.0,3.95,6610,0,30025,30025,0,2934,1580692,4.33,4.01,5.0
2828399,28924,45,6083,1181,0.0,3.94,6096,0,30003,30003,0,2966,1604982,4.34,3.99,5.0
2828407,38150,73,6208,1244,0.0,3.92,6418,0,30004,30004,0,2934,1560849,4.33,3.95,5.0
2828411,33690,44,6175,962,0.0,4.01,6397,0,30012,30012,0,2934,1582652,4.33,4.15,5.0
2828420,24246,45,6345,1285,0.0,3.91,6353,0,30010,30010,0,2966,1598492,4.34,3.92,5.0
2828421,20718,52,6171,1479,0.0,3.85,6148,0,30004,30004,0,2934,1557492,4.33,3.79,5.0
2828436,32368,80,6230,1380,0.0,3.88,6347,0,30005,30005,0,2966,1580947,4.34,3.85,5.0
2828459,27009,70,6165,1313,0.0,3.9,6362,0,30006,30006,0,2903,1564869,4.33,3.9,5.0
2828466,13866,90,5804,3014,0.0,3.39,5759,0,30004,30004,0,2966,1578292,4.34,2.91,5.0
2828486,72079,46,6189,895,0.0,4.03,6185,0,30004,30004,0,2966,1604292,4.34,4.19,5.0
2828487,42274,40,6161,1156,0.0,3.95,6364,0,30005,30005,0,2966,1603575,4.34,4.01,5.0
2828492,22621,51,5811,1557,0.0,3.83,5933,0,30003,30003,0,2966,1568092,4.34,3.74,5.0
2828501,33222,49,6622,1053,0.0,3.98,6847,0,30007,30007,0,2934,1554236,4.33,4.08,5.0
2828509,37932,50,5628,1011,0.0,3.99,5649,0,30005,30005,0,2966,1595232,4.34,4.11,5.0
2828519,34176,71,6256,1350,0.0,3.89,6392,0,30003,30003,0,2934,1583629,4.33,3.87,5.0
2828538,32099,36,5823,884,0.0,4.03,6058,0,30004,30004,0,2903,1532252,4.33,4.2,5.0
2828539,23466,56,6237,1522,0.0,3.84,6328,0,30002,30002,0,2934,1592635,4.33,3.76,5.0
2828540,25173,50,5494,1296,0.0,3.91,5626,0,30004,30004,0,2966,1570492,4.34,3.91,5.0
2828545,30238,69,6313,1271,0.0,3.91,6418,0,30004,30004,0,2934,1602429,4.33,3.93,5.0
2828547,15550,45,6183,1636,0.0,3.8,6152,0,30008,30008,0,2903,1561392,4.33,3.69,5.0
2828555,23813,49,6123,1376,0.0,3.88,6100,0,30004,30004,0,2966,1583532,4.34,3.86,5.0
2828558,58359,37,7029,739,0.0,4.07,7488,0,30009,30009,0,2934,1598132,4.33,4.31,5.0
2828564,30493,54,5949,1226,0.0,3.93,5934,0,30009,30009,0,2966,1609492,4.34,3.96,5.0
2828573,15751,55,6108,1849,0.0,3.74,6075,0,30011,30011,0,2934,1591292,4.33,3.55,5.0
2828576,10609,55,6015,2734,0.0,3.48,5983,0,30015,30015,0,2966,1582092,4.34,3.05,5.0
2828580,32136,60,6736,1415,0.0,3.87,6738,0,30005,30005,0,2934,1542556,4.33,3.83,5.0
2828587,37625,49,5813,965,0.0,4.01,6082,0,30005,30005,0,2966,1589092,4.34,4.14,5.0
2828590,20921,47,5705,1294,0.0,3.9,5702,0,30005,30005,0,2903,1558792,4.33,3.91,5.0
2828597,12438,52,6142,2317,0.0,3.6,6093,0,30010,30010,0,2934,1543799,4.33,3.28,5.0
2828611,10237,35,6042,2295,0.0,3.61,6036,0,30016,30016,0,2966,1594172,4.34,3.29,5.0
2828618,87970,53,6133,832,0.0,4.04,6190,0,30008,30008,0,2934,1651092,4.33,4.24,5.0
2828633,12237,55,6716,2119,0.0,3.66,6738,0,30011,30011,0,2934,1542556,4.33,3.39,5.0
2828638,29337,59,5304,1132,0.0,3.96,5431,0,30011,30011,0,2966,1566020,4.34,4.02,5.0
2828643,81364,54,5924,863,0.0,4.04,6001,0,30006,30006,0,2934,1670592,4.33,4.22,5.0
