ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2951293,17828,56,5832,1512,0.0,3.84,5946,0,30006,30006,0,2934,1556892,4.33,3.77,5.0
2951295,98646,35,5898,651,0.0,4.1,6537,0,30013,30013,0,2934,1657692,4.33,4.38,5.0
2951296,58600,48,5319,828,0.0,4.05,5650,0,30008,30008,0,2966,1680992,4.34,4.24,5.0
2951300,69797,40,6607,779,0.0,4.06,6993,0,30012,30012,0,2934,1667612,4.33,4.28,5.0
2951302,34986,24,6138,916,0.0,4.02,6333,0,30005,30005,0,2966,1592732,4.34,4.18,5.0
2951308,16078,47,5946,1479,0.0,3.85,5958,0,30009,30009,0,2903,1549892,4.33,3.79,5.0
2951310,57457,47,5013,799,0.0,4.05,5746,0,30007,30007,0,2934,1610792,4.33,4.27,5.0
2951311,101126,37,5685,629,0.0,4.11,6780,0,30014,30014,0,2934,1702492,4.33,4.39,5.0
2951318,37609,66,4047,1271,0.0,3.91,4363,0,30005,30005,0,2934,1544596,4.33,3.93,5.0
2951323,54613,93,5615,1641,0.0,3.8,5570,0,30004,30004,0,2934,1594266,4.33,3.68,5.0
2951324,51786,43,6079,846,0.0,4.04,6376,0,30005,30005,0,2903,1560340,4.33,4.23,5.0
2951327,8328,76,5697,3427,0.05,2.81,5630,1424,28579,30003,1,2934,1554075,4.33,2.71,4.0
2951333,60650,44,5429,775,0.0,4.06,5833,0,30006,30006,0,2903,1543192,4.33,4.28,5.0
2951334,20606,56,5278,1583,0.0,3.82,5307,0,30005,30005,0,2934,1550972,4.33,3.72,5.0
2951340,12390,42,5416,1747,0.0,3.77,5506,0,30002,30002,0,2903,1539292,4.33,3.62,5.0
2951343,74340,26,5635,611,0.0,4.11,6013,0,30004,30004,0,2903,1713492,4.33,4.41,5.0
2951344,37584,51,3109,978,0.0,4.0,3531,0,30018,30018,0,2966,1602715,4.34,4.13,5.0
2951346,48384,42,6266,920,0.0,4.02,6383,0,30012,30012,0,2903,1566471,4.33,4.18,5.0
2951347,19578,49,6386,1412,0.0,3.87,6384,0,30006,30006,0,2966,1570892,4.34,3.83,5.0
2951351,23357,54,6186,1333,0.0,3.9,6293,0,30002,30002,0,2966,1581635,4.34,3.89,5.0
2951362,38119,78,6057,1613,0.0,3.81,6003,0,30017,30017,0,2934,1584896,4.33,3.7,5.0
2951365,32614,50,3240,1027,0.0,3.99,3530,0,30008,30008,0,2966,1621396,4.34,4.1,5.0
2951370,12520,42,3554,1852,0.039,3.39,3560,1122,28883,30005,1,2966,1583492,4.34,3.55,4.22
2951376,51336,48,3070,881,0.0,4.03,3533,0,30015,30015,0,2966,1566532,4.34,4.2,5.0
2951379,34000,82,3924,1365,0.0,3.88,4295,0,30007,30007,0,2934,1543084,4.33,3.86,5.0
2951381,74011,30,5690,643,0.0,4.1,5944,0,30002,30002,0,2966,1609492,4.34,4.38,5.0
2951384,21658,55,5845,1347,0.0,3.89,5975,0,30002,30002,0,2903,1544292,4.33,3.88,5.0
2951388,13533,56,3726,1780,0.0,3.76,3874,0,30013,30013,0,2934,1539941,4.33,3.6,5.0
2951390,123810,40,5628,710,0.0,4.08,6524,0,30007,30007,0,2903,2045030,4.33,4.33,5.0
2951394,34312,50,3125,980,0.0,4.0,3565,0,30004,30004,0,2966,1594467,4.34,4.13,5.0
2951412,37528,50,4797,1041,0.0,3.98,5083,0,30009,30009,0,2903,1587531,4.33,4.09,5.0
2951415,28373,64,4489,1194,0.0,3.94,4588,0,30007,30007,0,2966,1579292,4.34,3.98,5.0
2951416,66682,83,5770,1252,0.0,3.92,6070,0,30006,30006,0,2934,1653733,4.33,3.94,5.0
2951419,5281,44,3045,4059,0.461,1.0,3030,9471,20534,30005,6,2934,1541892,4.33,2.44,1.0
2951420,9059,42,6253,2766,0.0,3.47,6132,0,30004,30004,0,2934,1539452,4.33,3.03,5.0
2951425,14000,55,5974,2022,0.0,3.69,5996,0,30014,30014,0,2966,1569492,4.34,3.45,5.0
2951433,29796,94,4463,1495,0.0,3.84,4907,0,30003,30003,0,2934,1572964,4.33,3.78,5.0
2951434,35638,63,4605,1238,0.0,3.92,4651,0,30009,30009,0,2934,1550619,4.33,3.95,5.0
2951436,48476,80,6014,1461,0.0,3.85,6001,0,30004,30004,0,2934,1575796,4.33,3.8,5.0
2951437,55172,40,6045,808,0.0,4.05,6399,0,30003,30003,0,2934,1612180,4.33,4.26,5.0
2951438,22612,52,6271,1303,0.0,3.9,6249,0,30022,30022,0,2966,1565862,4.34,3.91,5.0
2951458,27766,48,5594,1259,0.0,3.92,5637,0,30012,30012,0,2966,1631592,4.34,3.94,5.0
2951452,43570,55,3650,902,0.0,4.03,3909,0,30003,30003,0,2966,1595852,4.34,4.19,5.0
2951455,9546,43,4304,2183,0.0,3.64,4303,0,30006,30006,0,2934,1547092,4.33,3.35,5.0
2951457,51975,44,6596,857,0.0,4.03,6898,0,30017,30017,0,2903,1566812,4.33,4.22,5.0
2951459,102340,38,5785,693,0.0,4.08,6778,0,30035,30035,0,2903,1635670,4.33,4.35,5.0
2951460,17876,44,5965,1541,0.0,3.83,5961,0,30007,30007,0,2903,1542892,4.33,3.75,5.0
2951469,61947,43,6050,813,0.0,4.05,6371,0,30007,30007,0,2903,1536572,4.33,4.26,5.0
2951478,19359,51,6345,1638,0.0,3.8,6420,0,30010,30010,0,2966,1572292,4.34,3.68,5.0
2951482,85300,30,5757,639,0.0,4.1,5989,0,30004,30004,0,2903,1528892,4.33,4.39,5.0
2951484,15843,46,5445,1451,0.0,3.86,5574,0,30003,30003,0,2966,1574392,4.34,3.81,5.0
2951493,8044,45,2343,2853,0.422,1.0,2358,8908,21098,30006,4,2966,1567892,4.34,2.99,1.0
2951494,19295,45,5839,1660,0.0,3.8,5917,0,30006,30006,0,2934,1548492,4.33,3.67,5.0
2951497,54609,41,6971,825,0.0,4.05,7245,0,30004,30004,0,2934,1581212,4.33,4.25,5.0
2951500,25762,51,5739,1209,0.0,3.93,5937,0,30008,30008,0,2966,1588452,4.34,3.97,5.0
2951505,59097,41,5849,816,0.0,4.05,6351,0,30007,30007,0,2903,1604252,4.33,4.25,5.0
2951510,16987,83,4299,1693,0.0,3.79,4400,0,30004,30004,0,2934,1545068,4.33,3.65,5.0
2951533,28854,69,5872,1526,0.0,3.83,5839,0,30003,30003,0,2903,1530296,4.33,3.76,5.0
2951513,5642,55,2500,4710,0.438,1.0,2496,9144,20862,30006,7,2966,1565292,4.34,2.19,1.0
2951518,37759,50,4207,991,0.0,4.0,4577,0,30004,30004,0,2966,1592172,4.34,4.12,5.0
2951519,81023,46,6282,907,0.0,4.02,6467,0,30005,30005,0,2966,1827092,4.34,4.19,5.0
2951527,79200,25,5927,612,0.0,4.11,6376,0,30023,30023,0,2903,1549532,4.33,4.41,5.0
2951528,63304,44,5997,809,0.0,4.05,6370,0,30015,30015,0,2903,1542332,4.33,4.26,5.0
2951529,6906,134,2491,4511,0.427,1.0,2606,8973,21032,30005,3,2903,1530192,4.33,2.26,1.0
2951531,32110,87,4025,1406,0.0,3.87,4252,0,30009,30009,0,2934,1562707,4.33,3.84,5.0
2951536,50290,94,4531,1701,0.0,3.78,4486,0,30003,30003,0,2934,1696021,4.33,3.64,5.0
2951538,21494,63,5051,1579,0.0,3.82,5154,0,30003,30003,0,2934,1579419,4.33,3.72,5.0
2951543,54120,48,5252,850,0.0,4.04,5760,0,30009,30009,0,2903,1560092,4.33,4.23,5.0
2951544,9140,52,3122,2326,0.111,2.4,3127,3007,26998,30005,2,2966,1565292,4.34,3.27,2.78
2951545,36652,61,5706,1157,0.0,3.94,5717,0,30004,30004,0,2903,1528626,4.33,4.01,5.0
2951546,71358,27,5806,586,0.0,4.12,6078,0,30004,30004,0,2903,1532792,4.33,4.43,5.0
2951550,9750,72,4030,3726,0.046,2.76,3880,1327,28678,30005,1,2903,1528892,4.33,2.58,4.08
2951554,98414,37,5591,639,0.0,4.11,6256,0,30008,30008,0,2966,1612420,4.34,4.39,5.0
2951555,56946,42,6130,818,0.0,4.05,6377,0,30006,30006,0,2903,1556792,4.33,4.25,5.0
2951560,64998,60,5449,912,0.0,4.02,5766,0,30003,30003,0,2934,1576252,4.33,4.18,5.0
2951570,39487,74,5794,1299,0.0,3.9,5987,0,30023,30023,0,2934,1604052,4.33,3.91,5.0
2951579,26662,54,3416,1300,0.0,3.91,3655,0,30007,30007,0,2966,1571300,4.34,3.91,5.0
2951580,44408,58,5736,993,0.0,4.0,5838,0,30004,30004,0,2934,1566592,4.33,4.12,5.0
2951581,12317,70,5792,1969,0.0,3.7,5913,0,30005,30005,0,2934,1544812,4.33,3.48,5.0
2951583,56584,40,5459,826,0.0,4.05,5844,0,30006,30006,0,2934,1586380,4.33,4.25,5.0
2951586,9140,51,2750,2388,0.197,1.36,2886,4942,25063,30005,3,2966,1563992,4.34,3.24,1.69
2951587,51593,99,5596,1410,0.0,3.87,5854,0,30003,30003,0,2903,1574392,4.33,3.83,5.0
2951590,18703,52,6012,1553,0.0,3.83,5985,0,30003,30003,0,2934,1554092,4.33,3.74,5.0
2951592,88340,40,4951,698,0.0,4.08,6125,0,30013,30013,0,2903,1679726,4.33,4.34,5.0
2951598,44611,23,6201,747,0.0,4.07,6367,0,30013,30013,0,2966,1614332,4.34,4.3,5.0
2951600,50518,54,5184,966,0.0,4.01,5612,0,30006,30006,0,2966,1633932,4.34,4.14,5.0
2951604,22054,51,5875,1402,0.0,3.88,6041,0,30009,30009,0,2966,1574784,4.34,3.84,5.0
2951611,23858,27,6074,1118,0.0,3.96,6061,0,30004,30004,0,2934,1544492,4.33,4.03,5.0
2951613,88790,25,6022,588,0.0,4.12,6590,0,30012,30012,0,2903,1658972,4.33,4.43,5.0
2951622,40872,27,5833,742,0.0,4.07,6038,0,30003,30003,0,2966,1566592,4.34,4.31,5.0
2951623,44290,23,6308,747,0.0,4.07,6385,0,30004,30004,0,2966,1663292,4.34,4.3,5.0
2951627,54262,44,6281,847,0.0,4.04,6533,0,30045,30045,0,2903,1535132,4.33,4.23,5.0
2951646,47645,41,6096,816,0.0,4.05,6323,0,30027,30027,0,2934,1557788,4.33,4.25,5.0
2951648,55364,44,5157,757,0.0,4.07,5704,0,30013,30013,0,2966,1580892,4.34,4.3,5.0
2951655,87574,30,6306,635,0.0,4.1,6735,0,30003,30003,0,2903,1660412,4.33,4.39,5.0
2951658,12368,45,3728,2070,0.063,3.08,3731,1786,28219,30005,1,2903,1537992,4.33,3.42,3.74
2951661,30646,44,5730,1221,0.0,3.93,5922,0,30014,30014,0,2966,1579292,4.34,3.96,5.0
2951666,59185,45,6515,865,0.0,4.03,6778,0,30009,30009,0,2903,1553852,4.33,4.22,5.0
2951668,85001,27,6661,619,0.0,4.11,6891,0,30008,30008,0,2934,1559468,4.33,4.4,5.0
2951671,118339,39,5019,705,0.0,4.08,6203,0,30008,30008,0,2903,2013942,4.33,4.34,5.0
2951676,37336,57,5725,1100,0.0,3.96,5826,0,30005,30005,0,2934,1550992,4.33,4.05,5.0
2951678,8044,40,2813,2533,0.384,1.0,2820,8319,21692,30011,6,2903,1527592,4.33,3.16,1.0
2951683,52070,85,3617,1153,0.0,3.95,4028,0,30008,30008,0,2934,1539252,4.33,4.01,5.0
2951690,27840,50,6127,1225,0.0,3.93,6270,0,30006,30006,0,2966,1584092,4.34,3.96,5.0
2951691,36450,27,5733,803,0.0,4.05,5932,0,30005,30005,0,2934,1580892,4.33,4.26,5.0
2951694,35086,85,4650,1265,0.0,3.91,4967,0,30010,30010,0,2934,1540492,4.33,3.93,5.0
2951698,14933,53,5678,4718,0.0,2.89,5260,0,30004,30004,0,2934,1559796,4.33,2.19,5.0
2951702,45675,42,6698,959,0.0,4.01,6953,0,30008,30008,0,2934,1631612,4.33,4.15,5.0
2951703,35212,57,5759,1043,0.0,3.98,6076,0,30004,30004,0,2934,1566572,4.33,4.09,5.0
2951704,12085,28,5516,1575,0.0,3.82,5609,0,30005,30005,0,2934,1540592,4.33,3.73,5.0
2951707,95253,37,5998,679,0.0,4.09,6697,0,30040,30040,0,2934,1730492,4.33,4.36,5.0
2951710,56000,92,4802,1677,0.0,3.79,4749,0,30012,30012,0,2934,1625492,4.33,3.66,5.0
2951711,29464,67,4747,1635,0.0,3.8,4948,0,30007,30007,0,2903,1535506,4.33,3.69,5.0
2951712,38600,39,5452,865,0.0,4.04,5643,0,30011,30011,0,2966,1638092,4.34,4.22,5.0
2951717,27225,81,6113,1626,0.0,3.8,6203,0,30004,30004,0,2903,1529332,4.33,3.69,5.0
2951719,99152,38,4857,713,0.0,4.08,6181,0,30010,30010,0,2966,1621404,4.34,4.33,5.0
2951720,53337,46,6860,918,0.0,4.02,7095,0,30005,30005,0,2934,1578332,4.33,4.18,5.0
2951727,59274,41,5831,805,0.0,4.06,6319,0,30009,30009,0,2966,1587356,4.34,4.26,5.0
2951734,81501,29,5991,985,0.0,4.0,6316,0,30006,30006,0,2903,1656092,4.33,4.13,5.0
2951741,36727,71,5696,2754,0.0,3.47,5688,0,30005,30005,0,2934,1544036,4.33,3.04,5.0
2951744,17718,53,6370,4221,0.0,3.03,5938,0,30005,30005,0,2903,1537827,4.33,2.37,5.0
2951747,39041,51,5404,1096,0.0,3.97,5559,0,30010,30010,0,2966,1566062,4.34,4.05,5.0
2951754,44434,43,6223,895,0.0,4.03,6360,0,30010,30010,0,2966,1578332,4.34,4.19,5.0
