ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2810074,47453,20,6086,706,0.0,4.09,6379,0,30003,30003,0,2966,1578332,4.34,4.34,5.0
2810075,48286,22,5949,662,0.0,4.1,6126,0,30004,30004,0,2966,1596132,4.34,4.37,5.0
2810095,35992,29,5556,862,0.0,4.04,5800,0,30012,30012,0,2966,1586092,4.34,4.22,5.0
2810110,39956,81,6156,1453,0.0,3.86,6112,0,30004,30004,0,2934,1578276,4.33,3.81,5.0
2810118,9207,44,6190,2755,0.0,3.47,6155,0,30006,30006,0,2966,1570572,4.34,3.04,5.0
2810119,37789,46,6088,1144,0.0,3.95,6265,0,30002,30002,0,2966,1611452,4.34,4.02,5.0
2810122,63989,57,6134,1013,0.0,3.99,6115,0,30003,30003,0,2934,1574756,4.33,4.11,5.0
2810124,26377,74,6140,1344,0.0,3.89,6294,0,30003,30003,0,2903,1551356,4.33,3.88,5.0
2810134,9625,81,5988,3445,0.034,2.96,5956,1000,29009,30009,1,2934,1567288,4.33,2.7,4.32
2810136,13977,58,5467,2047,0.0,3.68,5429,0,30005,30005,0,2903,1531982,4.33,3.43,5.0
2810153,61315,58,6463,1007,0.0,3.99,6460,0,30018,30018,0,2934,1573732,4.33,4.11,5.0
2810160,45243,32,6142,864,0.0,4.04,6151,0,30001,30001,0,2966,1573692,4.34,4.22,5.0
2810164,13671,117,5803,3452,0.0,3.26,5725,0,30004,30004,0,2966,1563892,4.34,2.7,5.0
2810173,24975,81,6950,1519,0.0,3.84,7092,0,30004,30004,0,2903,1563932,4.33,3.76,5.0
2810192,41664,23,5914,730,0.0,4.08,6131,0,30016,30016,0,2934,1566732,4.33,4.32,5.0
2810197,38281,47,5879,1361,0.0,3.88,6046,0,30004,30004,0,2903,1570892,4.33,3.87,5.0
2810216,55572,37,5767,748,0.0,4.07,6074,0,30004,30004,0,2903,1569774,4.33,4.3,5.0
2810218,16187,84,6001,5392,0.0,2.7,5470,0,30005,30005,0,2934,1561244,4.33,1.96,5.0
2810219,48133,28,6085,826,0.0,4.05,6334,0,30002,30002,0,2966,1647492,4.34,4.25,5.0
