ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
3024708,81188,51,6504,830,0.0,4.05,7116,0,30004,30004,0,2934,1559612,4.33,4.24,5.0
3024710,69813,48,6159,928,0.0,4.02,6175,0,30002,30002,0,2934,1576992,4.33,4.17,5.0
3024718,14437,87,6348,2361,0.0,3.58,6283,0,30005,30005,0,2903,1536422,4.33,3.25,5.0
3024723,37302,39,6271,954,0.0,4.01,6415,0,30007,30007,0,2934,1582784,4.33,4.15,5.0
3024726,90830,36,6319,677,0.0,4.09,6661,0,30052,30052,0,2903,1594172,4.33,4.36,5.0
3024738,23229,86,4997,1737,0.0,3.77,5121,0,30003,30003,0,2903,1541492,4.33,3.62,5.0
3024748,72369,47,5803,860,0.0,4.03,6070,0,30003,30003,0,2903,1535892,4.33,4.22,5.0
3024752,26507,56,6182,1220,0.0,3.92,6352,0,30003,30003,0,2903,1556069,4.33,3.96,5.0
3024754,83121,53,6667,976,0.0,4.0,7190,0,30002,30002,0,2934,1556892,4.33,4.14,5.0
3024755,17504,45,6222,1397,0.0,3.87,6360,0,30006,30006,0,2934,1547692,4.33,3.84,5.0
3024767,4033,41,1997,5661,0.781,1.0,2001,13159,16845,30004,5,2966,1569371,4.34,1.87,1.0
3024768,26796,41,6431,1088,0.0,3.97,6579,0,30003,30003,0,2966,1563892,4.34,4.06,5.0
3024773,74256,41,6083,847,0.0,4.04,6139,0,30003,30003,0,2934,1632196,4.33,4.23,5.0
3024777,28462,55,6182,1121,0.0,3.96,6386,0,30008,30008,0,2934,1561536,4.33,4.03,5.0
3024779,31585,38,5292,1040,0.0,3.98,5467,0,30015,30015,0,2934,1569682,4.33,4.09,5.0
3024796,58950,40,5991,742,0.0,4.07,6410,0,30003,30003,0,2934,1552160,4.33,4.31,5.0
3024800,20718,62,5807,1516,0.0,3.84,5796,0,30007,30007,0,2966,1628992,4.34,3.76,5.0
3024809,8402,63,3470,2633,0.111,2.31,3610,2997,27009,30006,1,2903,1545944,4.33,3.1,2.78
3024811,55445,107,6049,1822,0.0,3.75,6154,0,30006,30006,0,2934,1688492,4.33,3.57,5.0
3024836,96941,33,5167,608,0.0,4.11,6257,0,30028,30028,0,2934,1637028,4.33,4.41,5.0
3024839,25512,42,6125,1081,0.0,3.97,6342,0,30004,30004,0,2903,1528788,4.33,4.06,5.0
3024848,79907,48,6914,923,0.0,4.02,7410,0,30003,30003,0,2934,1591892,4.33,4.17,5.0
3024850,70244,48,5812,846,0.0,4.04,6079,0,30003,30003,0,2966,1571589,4.34,4.23,5.0
3024859,22517,39,2151,1359,0.582,1.0,2297,11047,18966,30013,3,2966,1570322,4.34,3.87,1.0
3024860,49012,35,5092,727,0.0,4.08,5514,0,30005,30005,0,2934,1582704,4.33,4.32,5.0
3024863,78076,50,7222,932,0.0,4.01,7489,0,30004,30004,0,2934,1617092,4.33,4.17,5.0
3024869,67303,47,5745,812,0.0,4.05,6078,0,30004,30004,0,2903,1569492,4.33,4.26,5.0
3024878,75078,57,8815,944,0.0,4.01,8965,0,30006,30006,0,2934,1612092,4.33,4.16,5.0
3024881,50033,41,6308,901,0.0,4.02,6407,0,30004,30004,0,2903,1610092,4.33,4.19,5.0
3024884,92926,29,6324,567,0.0,4.12,6413,0,30005,30005,0,2903,1538732,4.33,4.44,5.0
3024885,11749,84,6156,2635,0.0,3.5,6093,0,30004,30004,0,2934,1589092,4.33,3.1,5.0
3024906,91716,36,5168,648,0.0,4.1,5926,0,30006,30006,0,2903,1605692,4.33,4.38,5.0
3025039,75069,48,6016,787,0.0,4.06,6388,0,30003,30003,0,2903,1626532,4.33,4.27,5.0
3024919,26101,65,6023,1470,0.0,3.85,6002,0,30005,30005,0,2903,1586092,4.33,3.79,5.0
3024923,42693,94,6525,1904,0.0,3.72,6677,0,30003,30003,0,2903,1540092,4.33,3.52,5.0
