ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
3056372,73941,32,6017,631,0.0,4.11,6080,0,30013,30013,0,2966,1632468,4.34,4.39,5.0
3056394,76286,34,5424,660,0.0,4.1,6009,0,30004,30004,0,2966,1675356,4.34,4.37,5.0
3056395,42681,35,6072,773,0.0,4.06,6133,0,30010,30010,0,2934,1555532,4.33,4.29,5.0
3056397,58883,28,5852,749,0.0,4.07,6029,0,30020,30020,0,2903,1661892,4.33,4.3,5.0
3056401,29203,35,6113,1011,0.0,3.99,6129,0,30007,30007,0,2934,1540132,4.33,4.11,5.0
3056400,33908,27,5852,867,0.0,4.03,6078,0,30003,30003,0,2934,1590492,4.33,4.22,5.0
3056411,48423,33,5892,806,0.0,4.05,6100,0,30003,30003,0,2934,1688532,4.33,4.26,5.0
3056412,58525,34,5816,751,0.0,4.07,6046,0,30007,30007,0,2903,1667492,4.33,4.3,5.0
3056424,90461,29,5470,570,0.0,4.13,6034,0,30017,30017,0,2966,1620068,4.34,4.44,5.0
3056433,48300,28,5781,683,0.0,4.09,6012,0,30025,30025,0,2903,1541774,4.33,4.35,5.0
3056438,58912,27,5751,631,0.0,4.11,6002,0,30009,30009,0,2966,1698260,4.34,4.39,5.0
3056445,29866,29,5920,1060,0.0,3.97,6074,0,30013,30013,0,2903,1548492,4.33,4.08,5.0
3056449,29140,30,5892,937,0.0,4.01,6093,0,30006,30006,0,2903,1549892,4.33,4.16,5.0
3056452,39411,31,6075,860,0.0,4.03,6125,0,30003,30003,0,2903,1563892,4.33,4.22,5.0
3056454,55529,34,5866,690,0.0,4.09,6114,0,30003,30003,0,2934,1605172,4.33,4.35,5.0
3056458,82781,34,5951,631,0.0,4.1,6387,0,30004,30004,0,2903,1545775,4.33,4.39,5.0
3056461,38230,31,5896,770,0.0,4.06,6075,0,30004,30004,0,2903,1571446,4.33,4.29,5.0
3056466,90542,37,6158,649,0.0,4.1,6554,0,30003,30003,0,2966,1625532,4.34,4.38,5.0
3056480,35484,31,6002,913,0.0,4.02,6082,0,30006,30006,0,2903,1577892,4.33,4.18,5.0
3056483,82565,35,6168,656,0.0,4.1,6396,0,30003,30003,0,2966,1587692,4.34,4.37,5.0
3056490,34542,31,6012,942,0.0,4.01,6071,0,30015,30015,0,2934,1549892,4.33,4.16,5.0
3056495,28770,30,5743,968,0.0,4.0,6005,0,30018,30018,0,2903,1575092,4.33,4.14,5.0
3056502,47574,30,5736,823,0.0,4.04,6083,0,30022,30022,0,2903,1569462,4.33,4.25,5.0
3056508,48474,29,5659,757,0.0,4.06,6003,0,30010,30010,0,2903,1687694,4.33,4.3,5.0
3056514,31390,31,6030,896,0.0,4.03,6087,0,30008,30008,0,2934,1556892,4.33,4.19,5.0
3056521,91928,34,5908,629,0.0,4.1,6257,0,30003,30003,0,2903,1598932,4.33,4.39,5.0
3056537,76428,28,5667,685,0.0,4.09,6046,0,30006,30006,0,2903,1621254,4.33,4.35,5.0
3056539,57076,38,5815,728,0.0,4.07,6082,0,30007,30007,0,2903,1583492,4.33,4.32,5.0
3056548,5789,50,1909,5225,1.302,1.0,1934,16979,13043,30022,5,2934,1546282,4.33,2.01,1.0
3056550,45856,35,6125,785,0.0,4.06,6187,0,30004,30004,0,2934,1540132,4.33,4.28,5.0
3056552,77013,35,5840,665,0.0,4.09,6142,0,30007,30007,0,2903,1615732,4.33,4.37,5.0
3056558,40895,34,6100,788,0.0,4.06,6152,0,30002,30002,0,2934,1559292,4.33,4.27,5.0
3056573,89600,36,6125,654,0.0,4.1,6361,0,30002,30002,0,2966,1575092,4.34,4.38,5.0
3056579,73120,35,5963,661,0.0,4.1,6255,0,30004,30004,0,2966,1590492,4.34,4.37,5.0
3056581,90698,34,6156,613,0.0,4.11,6434,0,30004,30004,0,2966,1572292,4.34,4.41,5.0
3056584,36640,35,5961,841,0.0,4.04,6093,0,30008,30008,0,2903,1604448,4.33,4.23,5.0
3056585,85680,34,6088,664,0.0,4.09,6322,0,30018,30018,0,2903,1624132,4.33,4.37,5.0
3056586,96864,35,6071,630,0.0,4.11,6364,0,30003,30003,0,2966,1684332,4.34,4.39,5.0
3056593,81225,28,5614,592,0.0,4.12,6083,0,30004,30004,0,2966,1678692,4.34,4.42,5.0
3056603,38275,35,5969,962,0.0,4.01,6122,0,30003,30003,0,2934,1642332,4.33,4.15,5.0
3056613,45750,35,5797,815,0.0,4.05,6083,0,30009,30009,0,2903,1687742,4.33,4.25,5.0
3056638,103014,28,5921,551,0.0,4.13,6098,0,30018,30018,0,2966,1620676,4.34,4.46,5.0
3056642,82906,28,6264,583,0.0,4.12,6354,0,30004,30004,0,2966,1578335,4.34,4.43,5.0
3056663,14077,41,2474,1880,0.671,1.0,2509,12048,17965,30013,5,2903,1543192,4.33,3.53,1.0
3056689,65625,38,5851,728,0.0,4.07,6157,0,30006,30006,0,2903,1555492,4.33,4.32,5.0
3056695,39765,33,5886,808,0.0,4.05,6109,0,30005,30005,0,2903,1556892,4.33,4.26,5.0
3056720,51907,29,5802,635,0.0,4.1,6101,0,30007,30007,0,2934,1552692,4.33,4.39,5.0
3056723,4323,37,2375,4547,0.735,1.0,2370,12715,17298,30013,5,2934,1541892,4.33,2.25,1.0
3056733,66690,32,6072,632,0.0,4.11,6133,0,30016,30016,0,2966,1689892,4.34,4.39,5.0
