ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
3162814,47513,29,5182,822,0.0,4.05,5625,0,30008,30008,0,2966,1575756,4.34,4.25,5.0
3162821,48329,45,5347,850,0.0,4.04,5606,0,30016,30016,0,2903,1589992,4.33,4.23,5.0
3162822,23829,23,5645,923,0.0,4.02,5706,0,30004,30004,0,2934,1541088,4.33,4.17,5.0
3162825,28170,37,5498,1058,0.0,3.97,5570,0,30003,30003,0,2903,1560092,4.33,4.08,5.0
3162826,27529,32,5851,1116,0.0,3.96,5860,0,30005,30005,0,2934,1588692,4.33,4.04,5.0
3162830,30605,37,5737,984,0.0,4.0,5765,0,30010,30010,0,2903,1582192,4.33,4.13,5.0
3162831,45587,36,5218,804,0.0,4.05,5565,0,30007,30007,0,2934,1547592,4.33,4.26,5.0
3162840,32000,34,5711,949,0.0,4.01,5727,0,30004,30004,0,2966,1599092,4.34,4.16,5.0
3162845,24563,35,5912,1216,0.0,3.93,5927,0,30004,30004,0,2934,1570492,4.33,3.97,5.0
3162847,43700,33,5804,771,0.0,4.06,5839,0,30008,30008,0,2934,1550992,4.33,4.29,5.0
3162849,30056,43,5458,1022,0.0,3.99,5585,0,30016,30016,0,2934,1574892,4.33,4.1,5.0
3162852,51800,39,4991,754,0.0,4.07,5632,0,30031,30031,0,2903,1605796,4.33,4.3,5.0
3162851,28228,35,5884,1036,0.0,3.99,5884,0,30019,30019,0,2966,1568393,4.34,4.09,5.0
3162857,27161,41,5576,1204,0.0,3.93,5587,0,30015,30015,0,2934,1612887,4.33,3.97,5.0
3162858,35953,49,5386,956,0.0,4.0,5683,0,30010,30010,0,2903,1626392,4.33,4.15,5.0
3162864,27768,36,5507,977,0.0,4.0,5643,0,30007,30007,0,2903,1548392,4.33,4.13,5.0
3162869,22550,52,5795,1338,0.0,3.89,5823,0,30006,30006,0,2903,1560744,4.33,3.88,5.0
3162876,38593,36,5542,1000,0.0,3.99,5622,0,30004,30004,0,2934,1549692,4.33,4.12,5.0
3162877,27872,36,5922,1148,0.0,3.95,5916,0,30003,30003,0,2966,1593892,4.34,4.01,5.0
3162878,28300,37,5475,1120,0.0,3.96,5597,0,30008,30008,0,2966,1601692,4.34,4.03,5.0
3162883,26407,34,5867,1123,0.0,3.96,5862,0,30005,30005,0,2966,1627692,4.34,4.03,5.0
3162894,51600,41,5493,801,0.0,4.06,5739,0,30011,30011,0,2966,1638092,4.34,4.26,5.0
3162895,30300,28,5711,897,0.0,4.02,5765,0,30002,30002,0,2934,1543192,4.33,4.19,5.0
3162905,21921,27,5583,1225,0.0,3.93,5619,0,30021,30021,0,2966,1576193,4.34,3.96,5.0
3162908,43153,32,5439,767,0.0,4.06,5694,0,30021,30021,0,2934,1546293,4.33,4.29,5.0
3162911,33335,30,5534,1074,0.0,3.97,5600,0,30012,30012,0,2934,1575692,4.33,4.07,5.0
3162912,43382,22,5435,745,0.0,4.07,5573,0,30006,30006,0,2903,1548392,4.33,4.31,5.0
3162914,31992,33,5373,809,0.0,4.05,5578,0,30004,30004,0,2903,1550992,4.33,4.26,5.0
3162915,30773,27,5405,977,0.0,4.0,5634,0,30005,30005,0,2903,1560092,4.33,4.13,5.0
3162922,45033,31,5555,781,0.0,4.06,5646,0,30009,30009,0,2966,1636792,4.34,4.28,5.0
3162923,17875,41,5396,1403,0.0,3.87,5553,0,30003,30003,0,2966,1566592,4.34,3.84,5.0
3162931,35686,39,5477,894,0.0,4.02,5735,0,30004,30004,0,2903,1562756,4.33,4.2,5.0
3162943,30685,43,5625,1098,0.0,3.97,5835,0,30003,30003,0,2966,1582693,4.34,4.05,5.0
3162947,76918,47,6060,954,0.0,4.01,6064,0,30011,30011,0,2966,1707052,4.34,4.15,5.0
3162950,18719,36,5456,1207,0.0,3.93,5643,0,30004,30004,0,2966,1604340,4.34,3.97,5.0
3162951,67014,51,5809,893,0.0,4.03,5834,0,30006,30006,0,2966,1574624,4.34,4.2,5.0
3162954,36248,30,5695,799,0.0,4.05,5775,0,30004,30004,0,2934,1540768,4.33,4.27,5.0
3162961,72799,50,6285,908,0.0,4.02,6714,0,30008,30008,0,2966,1600937,4.34,4.19,5.0
3162962,42351,31,5461,774,0.0,4.06,5708,0,30003,30003,0,2966,1575692,4.34,4.28,5.0
3162964,37664,49,6033,994,0.0,4.0,6026,0,30006,30006,0,2966,1570806,4.34,4.12,5.0
3162969,29786,57,3866,1185,0.0,3.94,4104,0,30004,30004,0,2903,1593748,4.33,3.99,5.0
3162970,22011,28,5703,1199,0.0,3.93,5710,0,30024,30024,0,2934,1571015,4.33,3.98,5.0
3162972,69249,52,5039,926,0.0,4.02,5314,0,30003,30003,0,2966,1566020,4.34,4.17,5.0
3162973,31508,22,5643,812,0.0,4.05,5721,0,30003,30003,0,2934,1544492,4.33,4.26,5.0
3162979,25490,34,5425,1159,0.0,3.95,5652,0,30004,30004,0,2934,1556693,4.33,4.01,5.0
3162980,34088,35,5396,831,0.0,4.04,5654,0,30024,30024,0,2934,1580429,4.33,4.24,5.0
3162986,30384,37,5686,1073,0.0,3.97,5700,0,30006,30006,0,2903,1607068,4.33,4.07,5.0
3162989,23145,38,5555,1177,0.0,3.94,5747,0,30004,30004,0,2966,1583492,4.34,3.99,5.0
3162992,42407,34,5244,785,0.0,4.06,5589,0,30005,30005,0,2934,1571792,4.33,4.28,5.0
3162993,23895,55,4028,1321,0.0,3.9,4257,0,30013,30013,0,2934,1543559,4.33,3.89,5.0
3162997,49037,40,5542,883,0.0,4.03,5741,0,30012,30012,0,2966,1604895,4.34,4.2,5.0
3162999,60320,40,5258,715,0.0,4.08,5682,0,30013,30013,0,2934,1578292,4.33,4.33,5.0
3163004,29450,33,5749,1016,0.0,3.99,5746,0,30004,30004,0,2966,1604793,4.34,4.11,5.0
3163009,21318,35,5821,1296,0.0,3.91,5806,0,30004,30004,0,2966,1610952,4.34,3.91,5.0
3163010,36400,26,5264,807,0.0,4.05,5517,0,30013,30013,0,2966,1604292,4.34,4.26,5.0
