ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2883489,50624,21,5925,654,0.0,4.1,6123,0,30002,30002,0,2934,1598892,4.33,4.38,5.0
2883497,39987,54,6112,1182,0.0,3.94,6330,0,30016,30016,0,2966,1706492,4.34,3.99,5.0
2883498,10765,77,5817,2641,0.0,3.5,5785,0,30004,30004,0,2934,1553592,4.33,3.1,5.0
2883500,12509,109,5424,2930,0.0,3.42,5440,0,30005,30005,0,2966,1580312,4.34,2.95,5.0
2883529,18964,66,5942,2185,0.0,3.64,5847,0,30004,30004,0,2903,1550729,4.33,3.35,5.0
2883538,11984,88,2245,2662,1.051,1.0,2244,15376,14629,30005,6,2934,1544492,4.33,3.09,1.0
2883545,15437,104,5642,2751,0.0,3.47,5586,0,30015,30015,0,2966,1571792,4.34,3.04,5.0
2883550,32623,64,4656,1360,0.0,3.89,4868,0,30006,30006,0,2966,1608192,4.34,3.87,5.0
2883551,39639,38,6076,1156,0.0,3.94,6079,0,30089,30089,0,2903,1590492,4.33,4.01,5.0
2883553,53716,51,6670,916,0.0,4.02,6876,0,30002,30002,0,2934,1586292,4.33,4.18,5.0
2883560,104900,54,5662,767,0.0,4.06,6426,0,30006,30006,0,2903,1733292,4.33,4.29,5.0
2883585,62097,54,6152,1032,0.0,3.98,6163,0,30009,30009,0,2934,1575692,4.33,4.1,5.0
2883590,45750,51,3248,950,0.0,4.01,3388,0,30005,30005,0,2966,1609564,4.34,4.15,5.0
2883599,36918,63,7128,1460,0.0,3.85,7160,0,30016,30016,0,2903,1537340,4.33,3.8,5.0
2883603,46757,23,6122,684,0.0,4.09,6159,0,30002,30002,0,2934,1541492,4.33,4.35,5.0
2883611,12823,86,4019,3084,0.131,1.85,3988,3482,26522,30004,2,2903,1540592,4.33,2.87,2.38
2883617,58966,53,6023,1034,0.0,3.98,6040,0,30020,30020,0,2934,1543192,4.33,4.09,5.0
2883622,54707,47,5866,897,0.0,4.02,6080,0,30007,30007,0,2903,1582092,4.33,4.19,5.0
2883626,48648,50,3426,892,0.0,4.02,3663,0,30019,30019,0,2903,1729843,4.33,4.2,5.0
2883630,19805,60,7318,1485,0.0,3.85,7411,0,30004,30004,0,2903,1554588,4.33,3.78,5.0
2883633,49013,21,5911,661,0.0,4.1,6104,0,30003,30003,0,2966,1643732,4.34,4.37,5.0
2883639,21921,40,5573,1449,0.0,3.86,5563,0,30004,30004,0,2903,1557492,4.33,3.81,5.0
2883641,51126,60,6086,1054,0.0,3.97,6355,0,30017,30017,0,2903,1568252,4.33,4.08,5.0
2883652,34234,52,6082,1129,0.0,3.95,6088,0,30004,30004,0,2903,1614822,4.33,4.03,5.0
2883661,43700,22,6094,650,0.0,4.1,6155,0,30002,30002,0,2934,1555492,4.33,4.38,5.0
2883678,50346,48,6067,902,0.0,4.02,6098,0,30003,30003,0,2903,1540132,4.33,4.19,5.0
2883681,39156,44,5924,956,0.0,4.01,6109,0,30009,30009,0,2966,1586292,4.34,4.15,5.0
2883689,36160,67,6220,1136,0.0,3.95,6385,0,30005,30005,0,2903,1535906,4.33,4.02,5.0
2883706,11070,63,5280,2625,0.0,3.51,5284,0,30011,30011,0,2966,1573582,4.34,3.11,5.0
2883711,137415,49,5484,721,0.0,4.08,6854,0,30019,30019,0,2934,2069292,4.33,4.32,5.0
2883717,38390,22,5924,677,0.0,4.09,6109,0,30004,30004,0,2966,1590492,4.34,4.36,5.0
2883718,38810,51,3323,963,0.0,4.0,3654,0,30003,30003,0,2903,1585132,4.33,4.14,5.0
2883732,53073,39,6027,772,0.0,4.07,6007,0,30002,30002,0,2966,1597492,4.34,4.29,5.0
2883735,78615,52,5997,946,0.0,4.01,6322,0,30002,30002,0,2934,1615692,4.33,4.16,5.0
2883751,55513,48,5839,903,0.0,4.02,6071,0,30003,30003,0,2903,1572292,4.33,4.19,5.0
2883759,67630,51,6012,997,0.0,3.99,6262,0,30006,30006,0,2934,1671692,4.33,4.12,5.0
2883767,23155,49,6219,1296,0.0,3.9,6363,0,30003,30003,0,2934,1587664,4.33,3.91,5.0
2883769,37401,40,6496,917,0.0,4.02,6670,0,30006,30006,0,2903,1624406,4.33,4.18,5.0
2883792,3859,131,873,13993,2.205,1.0,846,20641,9363,30004,5,2903,1530192,4.33,1.0,1.0
2883794,38435,58,6321,1182,0.0,3.94,6376,0,30006,30006,0,2966,1654652,4.34,3.99,5.0
2883823,28632,52,6149,1298,0.0,3.9,6351,0,30011,30011,0,2934,1542332,4.33,3.91,5.0
2883828,11418,82,1419,3728,1.361,1.0,1425,17299,12707,30006,3,2966,1573931,4.34,2.58,1.0
2883839,118415,51,6076,734,0.0,4.07,6340,0,30010,30010,0,2934,1776692,4.33,4.31,5.0
2883845,18944,66,6072,1590,0.0,3.81,6178,0,30004,30004,0,2903,1537340,4.33,3.72,5.0
2883878,62422,50,6071,909,0.0,4.02,6111,0,30005,30005,0,2934,1553222,4.33,4.18,5.0
2883903,49521,21,6162,647,0.0,4.1,6170,0,30003,30003,0,2966,1628292,4.34,4.38,5.0
