ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2572916,14958,81,6211,2665,0.04,3.14,6190,1154,28853,30007,1,2934,1539078,4.33,3.09,4.2
2573050,54731,77,6170,1470,0.0,3.85,6103,0,30005,30005,0,2966,1608656,4.34,3.79,5.0
2573052,11336,74,5723,2252,0.0,3.62,5690,0,30005,30005,0,2903,1527077,4.33,3.31,5.0
2573065,23728,59,5678,1478,0.0,3.85,5689,0,30005,30005,0,2934,1554763,4.33,3.79,5.0
2573078,12871,57,5767,2364,0.0,3.59,5655,0,30004,30004,0,2934,1541763,4.33,3.25,5.0
2573095,11885,88,6052,2733,0.019,3.31,5971,554,29450,30004,1,2903,1554892,4.33,3.05,4.62
2573177,41992,50,5513,1276,0.0,3.91,5657,0,30003,30003,0,2903,1614897,4.33,3.92,5.0
2573216,51286,66,5579,1289,0.0,3.91,5728,0,30003,30003,0,2934,1549563,4.33,3.92,5.0
2573289,11679,63,5766,2239,0.0,3.62,5728,0,30006,30006,0,2903,1547337,4.33,3.32,5.0
2573321,42100,67,5691,1374,0.0,3.88,5846,0,30005,30005,0,2966,1607890,4.34,3.86,5.0
2573416,12635,58,5737,1985,0.0,3.7,5712,0,30004,30004,0,2934,1565540,4.33,3.47,5.0
2573405,23664,94,5684,1982,0.0,3.7,5619,0,30005,30005,0,2934,1539292,4.33,3.47,5.0
2573451,52509,59,5532,1080,0.0,3.97,5768,0,30005,30005,0,2966,1602542,4.34,4.06,5.0
2573477,9351,97,5756,2971,0.0,3.4,5684,0,30004,30004,0,2934,1541892,4.33,2.93,5.0
2573489,52189,53,5782,1159,0.0,3.94,5791,0,30004,30004,0,2903,1599337,4.33,4.01,5.0
2573739,13203,89,5626,2282,0.0,3.61,5575,0,30004,30004,0,2903,1527592,4.33,3.3,5.0
2574244,74740,67,5917,983,0.0,4.0,6172,0,30008,30008,0,2903,1538801,4.33,4.13,5.0
2574389,94329,67,6160,932,0.0,4.01,6428,0,30008,30008,0,2903,1825356,4.33,4.17,5.0
2574498,80830,67,5751,951,0.0,4.01,6084,0,30025,30025,0,2966,1570065,4.34,4.15,5.0
2574552,9546,80,5524,2867,0.0,3.44,5501,0,30003,30003,0,2934,1543440,4.33,2.98,5.0
2574587,11611,69,4748,2027,0.0,3.69,4729,0,30007,30007,0,2934,1542374,4.33,3.44,5.0
2574652,53999,39,5560,753,0.0,4.07,5641,0,30013,30013,0,2966,1584792,4.34,4.3,5.0
2574752,65356,36,5653,719,0.0,4.08,5758,0,30008,30008,0,2934,1562692,4.33,4.33,5.0
2574769,61473,40,5262,736,0.0,4.07,5733,0,30010,30010,0,2903,1530192,4.33,4.31,5.0
2574810,63429,35,5235,698,0.0,4.08,5696,0,30008,30008,0,2903,1549692,4.33,4.34,5.0
2574847,45474,38,5134,831,0.0,4.04,5631,0,30095,30095,0,2903,1534092,4.33,4.24,5.0
2574862,15686,53,6055,2433,0.0,3.56,6024,0,30003,30003,0,2934,1564737,4.33,3.21,5.0
2574899,49940,38,5197,789,0.0,4.05,5748,0,30027,30027,0,2903,1537992,4.33,4.27,5.0
2574908,22300,55,5537,1389,0.0,3.88,5659,0,30006,30006,0,2966,1585318,4.34,3.85,5.0
2574937,47153,39,5100,856,0.0,4.04,5714,0,30036,30036,0,2934,1563992,4.33,4.22,5.0
