ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2785389,47344,34,5602,737,0.0,4.07,5845,0,30006,30006,0,2934,1541892,4.33,4.31,5.0
2785395,23375,49,5688,1267,0.0,3.91,5887,0,30002,30002,0,2903,1566592,4.33,3.93,5.0
2785404,22093,50,5861,1286,0.0,3.9,5988,0,30002,30002,0,2903,1538692,4.33,3.92,5.0
2785416,45465,22,6146,711,0.0,4.08,6156,0,30003,30003,0,2966,1710892,4.34,4.33,5.0
2785418,81670,49,6156,898,0.0,4.03,6128,0,30004,30004,0,2966,1667992,4.34,4.19,5.0
2785420,17302,73,6065,1575,0.0,3.82,6062,0,30018,30018,0,2934,1562224,4.33,3.73,5.0
2785422,25492,37,5783,1149,0.0,3.95,5993,0,30003,30003,0,2903,1530192,4.33,4.01,5.0
2785434,53536,30,6127,663,0.0,4.1,6197,0,30007,30007,0,2934,1614292,4.33,4.37,5.0
2785437,48272,23,6119,666,0.0,4.09,6151,0,30006,30006,0,2934,1597532,4.33,4.37,5.0
2785451,32882,38,6366,1102,0.0,3.97,6389,0,30006,30006,0,2966,1606182,4.34,4.05,5.0
2785460,4812,66,1514,7041,1.768,1.0,1506,19165,10838,30003,6,2903,1528892,4.33,1.51,1.0
2785494,75654,51,5950,957,0.0,4.01,6142,0,30002,30002,0,2966,1640692,4.34,4.15,5.0
2785465,69723,52,5738,928,0.0,4.02,6167,0,30003,30003,0,2966,1580360,4.34,4.17,5.0
2785488,43640,30,6067,718,0.0,4.08,6197,0,30011,30011,0,2934,1547092,4.33,4.33,5.0
2785491,25200,46,6133,1275,0.0,3.91,6112,0,30005,30005,0,2966,1582192,4.34,3.93,5.0
2785495,26406,36,5672,1107,0.0,3.96,5823,0,30005,30005,0,2966,1573092,4.34,4.04,5.0
2785498,32079,36,6327,1009,0.0,3.99,6374,0,30011,30011,0,2966,1572572,4.34,4.11,5.0
2785499,28489,64,2404,1440,0.278,1.0,2595,6529,23473,30002,2,2966,1591657,4.34,3.81,1.15
2785511,63650,37,5641,754,0.0,4.07,6084,0,30011,30011,0,2903,1671748,4.33,4.3,5.0
2785520,89893,47,5779,744,0.0,4.07,6001,0,30006,30006,0,2903,1662792,4.33,4.31,5.0
2785530,50015,39,6045,760,0.0,4.07,6410,0,30010,30010,0,2934,1539836,4.33,4.3,5.0
2785532,32234,36,6187,909,0.0,4.02,6362,0,30007,30007,0,2903,1556732,4.33,4.18,5.0
2785539,74461,52,6711,918,0.0,4.02,6696,0,30011,30011,0,2966,1610527,4.34,4.18,5.0
2785546,31028,39,5995,936,0.0,4.02,5993,0,30006,30006,0,2966,1576992,4.34,4.16,5.0
2785551,49418,30,6339,693,0.0,4.09,6357,0,30006,30006,0,2966,1592462,4.34,4.35,5.0
2785555,89481,50,6197,876,0.0,4.03,6187,0,30006,30006,0,2966,1708292,4.34,4.21,5.0
2785560,45328,35,5663,742,0.0,4.07,5865,0,30003,30003,0,2966,1586196,4.34,4.31,5.0
2785562,28961,34,6284,1025,0.0,3.98,6376,0,30003,30003,0,2903,1558172,4.33,4.1,5.0
2785570,23566,42,5544,1221,0.0,3.93,5692,0,30004,30004,0,2966,1605632,4.34,3.96,5.0
2785579,20266,49,5822,1301,0.0,3.91,5956,0,30002,30002,0,2966,1568092,4.34,3.91,5.0
2785581,30150,97,6190,1573,0.0,3.82,6334,0,30006,30006,0,2966,1594347,4.34,3.73,5.0
2785588,17472,83,5731,2016,0.0,3.69,5796,0,30006,30006,0,2903,1559692,4.33,3.45,5.0
2785591,33280,35,6278,997,0.0,4.0,6367,0,30015,30015,0,2966,1578332,4.34,4.12,5.0
2785594,59360,36,5647,752,0.0,4.07,6101,0,30005,30005,0,2903,1620782,4.33,4.3,5.0
2785595,26959,41,6014,1295,0.0,3.91,5999,0,30009,30009,0,2966,1597792,4.34,3.91,5.0
2785596,49735,56,6097,1020,0.0,3.99,6350,0,30003,30003,0,2966,1587139,4.34,4.1,5.0
2785604,85696,38,5963,706,0.0,4.08,6039,0,30006,30006,0,2903,1596492,4.33,4.34,5.0
2785606,16987,50,6392,1774,0.0,3.76,6396,0,30022,30022,0,2966,1572532,4.34,3.6,5.0
2785614,71147,33,5759,668,0.0,4.09,5964,0,30005,30005,0,2934,1539292,4.33,4.36,5.0
2785616,102470,51,5934,853,0.0,4.04,6158,0,30003,30003,0,2966,1764192,4.34,4.23,5.0
2785626,25538,78,6216,1393,0.0,3.88,6390,0,30004,30004,0,2934,1567549,4.33,3.85,5.0
2785627,25484,61,1815,1706,0.837,1.0,2020,13674,16332,30006,4,2966,1596092,4.34,3.64,1.0
2785628,95033,36,6024,688,0.0,4.09,6840,0,30017,30017,0,2903,1716492,4.33,4.35,5.0
2785633,81714,44,5787,718,0.0,4.08,6123,0,30003,30003,0,2934,1563992,4.33,4.33,5.0
2785634,31102,55,6414,1135,0.0,3.96,6403,0,30005,30005,0,2966,1563932,4.34,4.02,5.0
2785636,50941,35,5929,772,0.0,4.06,6363,0,30009,30009,0,2903,1594172,4.33,4.29,5.0
2785641,27072,55,6314,1223,0.0,3.93,6411,0,30005,30005,0,2934,1611412,4.33,3.96,5.0
2785651,88450,50,5951,949,0.0,4.01,6131,0,30005,30005,0,2966,1723892,4.34,4.16,5.0
2785654,63356,56,5820,1447,0.0,3.86,5999,0,30002,30002,0,2934,1579332,4.33,3.81,5.0
2785658,44899,74,6303,1170,0.0,3.94,6409,0,30004,30004,0,2903,1552112,4.33,4.0,5.0
2785659,15594,71,6218,1890,0.0,3.73,6215,0,30003,30003,0,2934,1560472,4.33,3.53,5.0
2785660,28429,65,6212,1278,0.0,3.91,6348,0,30005,30005,0,2966,1579607,4.34,3.92,5.0
2785662,59044,30,5772,694,0.0,4.09,6144,0,30005,30005,0,2934,1589092,4.33,4.35,5.0
2785679,38080,22,6149,740,0.0,4.08,6163,0,30004,30004,0,2966,1577892,4.34,4.31,5.0
2785688,86964,46,6881,865,0.0,4.03,6868,0,30003,30003,0,2903,1682892,4.33,4.22,5.0
2785690,8312,65,6084,2621,0.0,3.51,6054,0,30010,30010,0,2966,1573692,4.34,3.11,5.0
2785691,79520,39,6363,827,0.0,4.05,6953,0,30004,30004,0,2966,1633892,4.34,4.24,5.0
2785695,48903,58,6124,1071,0.0,3.97,6347,0,30004,30004,0,2966,1602812,4.34,4.07,5.0
2785706,24062,35,5785,1132,0.0,3.96,5781,0,30008,30008,0,2966,1573092,4.34,4.02,5.0
2785709,25990,39,6319,1200,0.0,3.93,6315,0,30009,30009,0,2903,1545692,4.33,3.98,5.0
2785714,64123,58,6476,1070,0.0,3.97,6473,0,30008,30008,0,2934,1540662,4.33,4.07,5.0
2785733,67618,35,5718,707,0.0,4.08,5944,0,30007,30007,0,2903,1529124,4.33,4.34,5.0
2785738,80162,31,6491,613,0.0,4.11,6751,0,30002,30002,0,2966,1619972,4.34,4.41,5.0
2785740,27018,59,6414,1422,0.0,3.87,6406,0,30034,30034,0,2934,1546433,4.33,3.83,5.0
2785749,17371,51,6275,1549,0.0,3.83,6268,0,30003,30003,0,2934,1550956,4.33,3.74,5.0
2785753,37607,69,6142,1194,0.0,3.93,6358,0,30004,30004,0,2903,1583842,4.33,3.98,5.0
2785762,26100,36,5774,1137,0.0,3.95,5768,0,30005,30005,0,2966,1605592,4.34,4.02,5.0
2785767,25731,35,6301,1106,0.0,3.96,6353,0,30009,30009,0,2966,1563932,4.34,4.04,5.0
2785768,37924,22,6165,764,0.0,4.07,6169,0,30004,30004,0,2934,1610132,4.33,4.29,5.0
2785769,20784,40,6422,1546,0.0,3.83,6396,0,30007,30007,0,2903,1528892,4.33,3.74,5.0
2785777,17446,55,5972,1589,0.0,3.82,5944,0,30008,30008,0,2966,1565292,4.34,3.72,5.0
2785794,88134,52,6425,897,0.0,4.03,6670,0,30017,30017,0,2966,1619567,4.34,4.19,5.0
2785795,56078,32,5672,688,0.0,4.09,5962,0,30007,30007,0,2934,1553592,4.33,4.35,5.0
2785808,11921,75,6095,2149,0.0,3.65,6064,0,30004,30004,0,2903,1540092,4.33,3.37,5.0
2785826,81110,45,6475,866,0.0,4.03,6470,0,30005,30005,0,2934,1604492,4.33,4.22,5.0
2785833,42883,45,5937,912,0.0,4.02,6053,0,30009,30009,0,2934,1539656,4.33,4.18,5.0
2785838,23627,40,5960,1186,0.0,3.94,5946,0,30003,30003,0,2966,1575692,4.34,3.99,5.0
2785841,23324,90,5932,1695,0.0,3.78,6064,0,30003,30003,0,2934,1563512,4.33,3.65,5.0
2785868,44290,58,6118,913,0.0,4.02,6390,0,30008,30008,0,2966,1597012,4.34,4.18,5.0
2785869,21656,49,5833,1420,0.0,3.87,5933,0,30004,30004,0,2966,1563892,4.34,3.83,5.0
2785899,83376,50,6262,885,0.0,4.03,6654,0,30006,30006,0,2966,1699382,4.34,4.2,5.0
2785901,45509,40,6127,705,0.0,4.08,6415,0,30012,30012,0,2903,1572532,4.33,4.34,5.0
2785931,57796,38,6095,808,0.0,4.05,6443,0,30005,30005,0,2966,1629020,4.34,4.26,5.0
2785942,33413,59,5872,1218,0.0,3.93,6096,0,30005,30005,0,2934,1540208,4.33,3.96,5.0
2785944,24301,52,6007,1375,0.0,3.88,5998,0,30002,30002,0,2903,1528892,4.33,3.86,5.0
2785947,90896,44,6031,791,0.0,4.06,6172,0,30004,30004,0,2934,1619892,4.33,4.27,5.0
