ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
3330141,23252,43,5486,1285,0.0,3.91,5559,0,30009,30009,0,2903,1536692,4.33,3.92,5.0
3330150,93294,33,5961,682,0.0,4.09,6134,0,30006,30006,0,2934,1699192,4.33,4.35,5.0
3330157,32066,41,5513,1029,0.0,3.98,5599,0,30014,30014,0,2934,1578292,4.33,4.1,5.0
3330173,25881,31,5713,904,0.0,4.02,5945,0,30008,30008,0,2903,1532752,4.33,4.19,5.0
3330188,80600,36,5825,699,0.0,4.09,6022,0,30005,30005,0,2966,1569302,4.34,4.34,5.0
3330197,53817,62,5775,1014,0.0,3.99,5787,0,30010,30010,0,2966,1633193,4.34,4.11,5.0
3330206,64516,51,5979,902,0.0,4.02,6144,0,30005,30005,0,2934,1596134,4.33,4.19,5.0
3330209,30487,77,6146,1486,0.0,3.85,6336,0,30003,30003,0,2934,1545212,4.33,3.78,5.0
3330220,23054,40,5487,1103,0.0,3.96,5578,0,30012,30012,0,2934,1542002,4.33,4.04,5.0
3330225,59047,59,6061,1016,0.0,3.99,6599,0,30016,30016,0,2903,1528736,4.33,4.11,5.0
3330226,75974,55,6306,969,0.0,4.0,6413,0,30006,30006,0,2903,1726628,4.33,4.14,5.0
3330231,24266,31,5620,950,0.0,4.01,5848,0,30007,30007,0,2903,1534784,4.33,4.15,5.0
3330239,38460,114,5985,1706,0.0,3.78,5975,0,30004,30004,0,2934,1558792,4.33,3.64,5.0
3330247,34978,30,5995,814,0.0,4.05,5979,0,30003,30003,0,2966,1593754,4.34,4.25,5.0
3330256,27625,44,5359,1270,0.0,3.91,5481,0,30005,30005,0,2903,1566592,4.33,3.93,5.0
3330257,45866,21,6083,648,0.0,4.1,6127,0,30005,30005,0,2903,1559732,4.33,4.38,5.0
3330270,22291,92,5868,1921,0.0,3.72,5944,0,30007,30007,0,2966,1575593,4.34,3.51,5.0
3330278,12187,67,5491,4953,0.0,2.83,5193,0,30003,30003,0,2966,1570492,4.34,2.1,5.0
3330286,33609,61,5886,1214,0.0,3.93,6101,0,30011,30011,0,2966,1579427,4.34,3.97,5.0
3330291,54827,51,5705,954,0.0,4.01,5890,0,30005,30005,0,2934,1625092,4.33,4.15,5.0
3330292,21937,36,6031,1199,0.0,3.93,6024,0,30006,30006,0,2903,1535444,4.33,3.98,5.0
3330296,12796,45,5590,1739,0.0,3.77,5609,0,30002,30002,0,2966,1565292,4.34,3.62,5.0
3330319,32156,89,5850,1766,0.0,3.77,5948,0,30003,30003,0,2966,1582132,4.34,3.6,5.0
3330326,59326,60,6041,1076,0.0,3.97,6251,0,30009,30009,0,2966,1596134,4.34,4.06,5.0
3330340,17520,93,5890,2228,0.0,3.62,5925,0,30003,30003,0,2903,1542892,4.33,3.33,5.0
3330348,75278,61,6777,1076,0.0,3.97,6854,0,30025,30025,0,2934,1631984,4.33,4.06,5.0
3330357,25921,31,5851,930,0.0,4.01,5967,0,30006,30006,0,2934,1559692,4.33,4.17,5.0
3330359,12974,105,5922,2818,0.0,3.45,5872,0,30002,30002,0,2934,1541532,4.33,3.01,5.0
3330365,52798,64,5790,1158,0.0,3.95,6061,0,30004,30004,0,2934,1633418,4.33,4.01,5.0
3330366,49900,33,5963,726,0.0,4.08,6187,0,30004,30004,0,2934,1586092,4.33,4.32,5.0
3330371,24466,29,5892,1012,0.0,3.99,6085,0,30004,30004,0,2966,1572210,4.34,4.11,5.0
3330387,31968,28,6282,823,0.0,4.05,6503,0,30002,30002,0,2966,1585946,4.34,4.25,5.0
3330410,20210,45,5484,1250,0.0,3.92,5541,0,30046,30046,0,2966,1565352,4.34,3.94,5.0
3330420,25556,30,5721,1078,0.0,3.97,5952,0,30005,30005,0,2934,1568092,4.33,4.06,5.0
3330434,57292,29,5696,823,0.0,4.05,5974,0,30010,30010,0,2934,1575092,4.33,4.25,5.0
3330511,78392,64,6199,1124,0.0,3.96,6826,0,30005,30005,0,2934,1667834,4.33,4.03,5.0
3330519,50568,33,5856,802,0.0,4.05,6016,0,30005,30005,0,2934,1604292,4.33,4.26,5.0
3330539,49976,36,5713,763,0.0,4.07,5746,0,30013,30013,0,2966,1569238,4.34,4.29,5.0
3330540,49976,34,5819,775,0.0,4.06,5834,0,30006,30006,0,2934,1565292,4.33,4.28,5.0
3330568,24390,25,5960,925,0.0,4.02,6013,0,30007,30007,0,2966,1590492,4.34,4.17,5.0
3330576,67728,60,5580,1069,0.0,3.97,6146,0,30005,30005,0,2903,1583228,4.33,4.07,5.0
3330586,61533,31,5652,719,0.0,4.08,5943,0,30003,30003,0,2934,1602992,4.33,4.33,5.0
3330603,18301,25,6400,1065,0.0,3.98,6568,0,30005,30005,0,2966,1568092,4.34,4.07,5.0
3330621,18724,29,5857,1247,0.0,3.92,5839,0,30002,30002,0,2903,1531768,4.33,3.94,5.0
3330623,16785,24,5800,1143,0.0,3.95,5964,0,30006,30006,0,2966,1566346,4.34,4.02,5.0
3330642,76267,61,5845,1073,0.0,3.97,6378,0,30005,30005,0,2934,1643456,4.33,4.07,5.0
3330666,18375,33,5778,1140,0.0,3.95,5981,0,30003,30003,0,2903,1551584,4.33,4.02,5.0
3330690,37086,40,5541,949,0.0,4.01,5790,0,30009,30009,0,2903,1732992,4.33,4.16,5.0
3330698,19796,25,5866,1034,0.0,3.99,6050,0,30006,30006,0,2966,1568092,4.34,4.09,5.0
3330707,33354,42,5531,918,0.0,4.02,5761,0,30013,30013,0,2903,1575692,4.33,4.18,5.0
3330743,49233,40,5617,827,0.0,4.05,5660,0,30009,30009,0,2966,1661492,4.34,4.24,5.0
3330765,17937,31,5571,1260,0.0,3.91,5760,0,30005,30005,0,2903,1530292,4.33,3.94,5.0
3330775,24572,75,5685,1395,0.0,3.87,5701,0,30005,30005,0,2934,1562692,4.33,3.84,5.0
3330783,87842,62,6715,1066,0.0,3.97,6790,0,30009,30009,0,2934,1892972,4.33,4.07,5.0
3330785,17390,28,6703,1197,0.0,3.93,6860,0,30003,30003,0,2934,1540092,4.33,3.98,5.0
3330789,47332,49,5811,938,0.0,4.01,6352,0,30010,30010,0,2903,1599945,4.33,4.16,5.0
3330795,27625,45,5420,1023,0.0,3.99,5592,0,30005,30005,0,2934,1552292,4.33,4.1,5.0
3330823,16979,28,5858,1149,0.0,3.95,6035,0,30011,30011,0,2966,1569314,4.34,4.01,5.0
