ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2526338,44160,29,5824,655,0.0,4.1,6135,0,30030,30030,0,2934,1586292,4.33,4.37,5.0
2526350,42424,28,5469,671,0.0,4.09,6052,0,30088,30088,0,2903,1545732,4.33,4.36,5.0
2526424,11484,46,6117,2423,0.0,3.57,6074,0,30006,30006,0,2934,1557043,4.33,3.22,5.0
2526460,9734,53,6131,2140,0.0,3.65,6099,0,30026,30026,0,2903,1538078,4.33,3.38,5.0
2526551,51010,45,5662,1113,0.0,3.96,6019,0,30051,30051,0,2966,1614806,4.34,4.04,5.0
2526589,62125,37,5824,925,0.0,4.02,6062,0,30008,30008,0,2966,1595206,4.34,4.17,5.0
2526983,42369,37,5669,811,0.0,4.05,6387,0,30020,30020,0,2903,1548532,4.33,4.26,5.0
2526985,10390,57,6074,3002,0.0,3.4,5942,0,30030,30030,0,2966,1578756,4.34,2.91,5.0
2527030,16676,54,6114,2020,0.0,3.69,6114,0,30014,30014,0,2934,1557758,4.33,3.45,5.0
2527049,30886,57,5988,1509,0.0,3.84,6030,0,30008,30008,0,2966,1635866,4.34,3.77,5.0
2527060,77056,35,5942,909,0.0,4.02,6013,0,30021,30021,0,2966,1750092,4.34,4.18,5.0
2527072,13428,58,5924,1908,0.0,3.72,5995,0,30023,30023,0,2903,1539928,4.33,3.52,5.0
2527079,92168,38,4904,617,0.0,4.11,6154,0,30018,30018,0,2903,1605932,4.33,4.4,5.0
2527082,23028,59,5893,1667,0.0,3.79,6029,0,30039,30039,0,2934,1562306,4.33,3.67,5.0
2527098,71426,31,5830,694,0.0,4.09,6832,0,30068,30068,0,2934,1629692,4.33,4.35,5.0
2527106,44038,29,5747,747,0.0,4.07,5987,0,30015,30015,0,2966,1615692,4.34,4.3,5.0
2527116,76306,41,6258,826,0.0,4.04,6756,0,30003,30003,0,2903,1561052,4.33,4.25,5.0
2527120,57093,31,4829,631,0.0,4.11,5362,0,30009,30009,0,2934,1631092,4.33,4.39,5.0
2527145,39461,34,6042,942,0.0,4.01,6050,0,30039,30039,0,2966,1570932,4.34,4.16,5.0
2527171,45666,40,6101,967,0.0,4.01,6340,0,30007,30007,0,2966,1643516,4.34,4.14,5.0
2527174,10718,29,5234,1870,0.0,3.73,5290,0,30028,30028,0,2934,1556892,4.33,3.54,5.0
2527176,11812,63,6061,2444,0.0,3.56,6021,0,30018,30018,0,2934,1542278,4.33,3.21,5.0
2527183,54276,32,5494,666,0.0,4.1,6023,0,30008,30008,0,2966,1591892,4.34,4.37,5.0
2527191,78683,42,6577,829,0.0,4.04,6779,0,30007,30007,0,2903,1709372,4.33,4.24,5.0
2527235,85856,41,6614,796,0.0,4.05,7221,0,30009,30009,0,2903,1635932,4.33,4.27,5.0
2527267,55891,30,5944,640,0.0,4.1,6133,0,30004,30004,0,2903,1572292,4.33,4.39,5.0
2527270,68910,40,6140,785,0.0,4.06,6401,0,30004,30004,0,2903,1563932,4.33,4.28,5.0
2527283,58469,40,5916,836,0.0,4.05,6367,0,30007,30007,0,2966,1674812,4.34,4.24,5.0
2527286,65584,61,5881,1148,0.0,3.95,6573,0,30056,30056,0,2966,1630166,4.34,4.01,5.0
2527318,19709,53,6008,1825,0.0,3.75,6054,0,30027,30027,0,2934,1566118,4.33,3.57,5.0
2527332,33207,33,5099,833,0.0,4.04,5311,0,30048,30048,0,2934,1566692,4.33,4.24,5.0
2527372,38384,27,4676,678,0.0,4.09,5252,0,30015,30015,0,2934,1549892,4.33,4.36,5.0
2527381,30379,25,5990,768,0.0,4.06,6085,0,30013,30013,0,2903,1530227,4.33,4.29,5.0
2527398,34708,25,5821,786,0.0,4.06,6062,0,30008,30008,0,2903,1556892,4.33,4.28,5.0
2527482,32953,33,5933,838,0.0,4.04,6137,0,30007,30007,0,2934,1575092,4.33,4.24,5.0
2527611,8547,59,2833,3236,0.237,1.0,2839,5754,24258,30012,2,2966,1571792,4.34,2.8,1.42
2527614,6093,61,1958,5219,1.372,1.0,1980,17358,12649,30007,6,2903,1529416,4.33,2.01,1.0
2527615,6296,65,2727,3399,0.33,1.0,2728,7452,22553,30005,3,2966,1570492,4.34,2.72,1.0
2527618,6536,49,2135,7199,1.119,1.0,2093,15843,14161,30004,5,2903,1529416,4.33,1.47,1.0
2527629,8531,58,3220,2933,0.088,2.53,3218,2432,27572,30004,1,2966,1563992,4.34,2.95,3.24
2527662,9750,46,2129,5264,1.026,1.0,2170,15193,14811,30004,5,2934,1539292,4.33,2.0,1.0
