ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2425505,59281,48,6290,999,0.0,3.99,6289,0,30008,30008,0,2903,1619892,4.33,4.12,5.0
2425557,18890,50,5416,1357,0.0,3.89,5442,0,30011,30011,0,2934,1548352,4.33,3.87,5.0
2425593,18720,64,5485,1433,0.0,3.86,5550,0,30015,30015,0,2934,1576952,4.33,3.82,5.0
2425616,24062,71,5816,1521,0.0,3.84,6013,0,30002,30002,0,2934,1582092,4.33,3.76,5.0
2425645,24376,67,5852,1533,0.0,3.84,5997,0,30003,30003,0,2966,1582092,4.34,3.75,5.0
2425709,27073,54,6108,1280,0.0,3.91,6081,0,30004,30004,0,2903,1541492,4.33,3.92,5.0
2425845,16351,60,5411,1460,0.0,3.85,5500,0,30020,30020,0,2903,1535352,4.33,3.8,5.0
2425873,16960,40,5502,1472,0.0,3.85,5542,0,30008,30008,0,2903,1535399,4.33,3.79,5.0
2425928,18992,56,5408,1497,0.0,3.85,5466,0,30018,30018,0,2966,1597155,4.34,3.78,5.0
2425992,16893,59,5507,1378,0.0,3.88,5574,0,30017,30017,0,2934,1545106,4.33,3.86,5.0
2426011,21003,46,5457,1258,0.0,3.92,5529,0,30014,30014,0,2966,1587352,4.34,3.94,5.0
2426054,14982,63,5444,1574,0.0,3.82,5513,0,30038,30038,0,2903,1527552,4.33,3.73,5.0
2426102,18498,65,6321,1725,0.0,3.78,6308,0,30086,30086,0,2966,1619116,4.34,3.63,5.0
2426111,17175,64,6407,1819,0.0,3.75,6328,0,30005,30005,0,2903,1552412,4.33,3.57,5.0
2426120,22400,73,6079,1790,0.0,3.76,6202,0,30004,30004,0,2934,1587692,4.33,3.59,5.0
2426127,22400,66,6399,1749,0.0,3.77,6359,0,30019,30019,0,2934,1584892,4.33,3.61,5.0
2426151,46998,60,6223,1014,0.0,3.99,6262,0,30005,30005,0,2903,1565292,4.33,4.11,5.0
2426159,76100,59,6052,924,0.0,4.01,6359,0,30005,30005,0,2903,1569492,4.33,4.17,5.0
2426174,51515,54,6132,905,0.0,4.03,6117,0,30003,30003,0,2966,1579292,4.34,4.19,5.0
2426203,69440,57,6157,881,0.0,4.03,6139,0,30005,30005,0,2966,1591117,4.34,4.2,5.0
2426224,52194,74,5843,1249,0.0,3.92,6103,0,30003,30003,0,2934,1591550,4.33,3.94,5.0
2426241,7462,58,6262,3193,0.029,3.08,6184,858,29160,30018,1,2903,1535132,4.33,2.82,4.42
2426244,23625,73,5819,1547,0.0,3.83,6010,0,30005,30005,0,2934,1544966,4.33,3.74,5.0
2426266,26773,78,6111,1604,0.0,3.81,6080,0,30005,30005,0,2966,1576492,4.34,3.71,5.0
2426288,44891,63,5820,1113,0.0,3.96,6104,0,30002,30002,0,2934,1587692,4.33,4.04,5.0
2426290,19350,55,6219,1852,0.0,3.74,6249,0,30008,30008,0,2903,1529372,4.33,3.55,5.0
2426305,31860,57,6139,1235,0.0,3.93,6098,0,30006,30006,0,2966,1590717,4.34,3.95,5.0
2426307,17320,61,5523,1544,0.0,3.83,5569,0,30010,30010,0,2966,1585495,4.34,3.75,5.0
2426325,17847,73,5553,1518,0.0,3.84,5612,0,30012,30012,0,2934,1558752,4.33,3.76,5.0
2426330,19206,87,5552,1566,0.0,3.82,5625,0,30015,30015,0,2934,1556152,4.33,3.73,5.0
2426336,33062,35,6703,1025,0.0,3.99,6868,0,30003,30003,0,2934,1542708,4.33,4.1,5.0
2426357,21100,35,6193,1381,0.0,3.88,6282,0,30006,30006,0,2966,1585532,4.34,3.85,5.0
2426361,18179,66,5558,1408,0.0,3.87,5627,0,30014,30014,0,2934,1539252,4.33,3.84,5.0
2426376,23259,35,6390,1278,0.0,3.91,6367,0,30018,30018,0,2966,1571132,4.34,3.92,5.0
2426373,30105,64,5845,1254,0.0,3.92,6040,0,30005,30005,0,2966,1591892,4.34,3.94,5.0
2426387,12920,72,6422,2164,0.0,3.64,6372,0,30005,30005,0,2903,1532252,4.33,3.36,5.0
2426398,37592,57,5820,1203,0.0,3.94,6037,0,30002,30002,0,2966,1597492,4.34,3.97,5.0
2426446,20326,38,6668,1181,0.0,3.94,6813,0,30004,30004,0,2934,1559996,4.33,3.99,5.0
2426465,17367,57,5354,1406,0.0,3.87,5468,0,30017,30017,0,2966,1601995,4.34,3.84,5.0
2426487,16681,55,5399,1456,0.0,3.86,5485,0,30019,30019,0,2966,1596452,4.34,3.8,5.0
2426520,47357,79,5445,1193,0.0,3.94,5843,0,30019,30019,0,2934,1622492,4.33,3.98,5.0
2426549,76928,68,5745,1150,0.0,3.95,5734,0,30008,30008,0,2903,1557274,4.33,4.01,5.0
2426573,16656,58,5447,1557,0.0,3.83,5497,0,30017,30017,0,2966,1564651,4.34,3.74,5.0
2426588,20125,72,5910,1830,0.0,3.74,6054,0,30003,30003,0,2934,1556932,4.33,3.56,5.0
2426599,16793,60,5450,1537,0.0,3.83,5529,0,30018,30018,0,2934,1542938,4.33,3.75,5.0
2426612,26097,65,5848,1601,0.0,3.82,5981,0,30001,30001,0,2966,1568132,4.34,3.71,5.0
2426623,16656,38,5451,1294,0.0,3.91,5511,0,30023,30023,0,2934,1539238,4.33,3.91,5.0
2426648,14882,39,5363,1619,0.0,3.81,5439,0,30041,30041,0,2903,1534747,4.33,3.7,5.0
2426665,21328,64,6139,1752,0.0,3.77,6115,0,30003,30003,0,2966,1601692,4.34,3.61,5.0
2426697,22293,63,5843,1494,0.0,3.85,5996,0,30003,30003,0,2966,1570932,4.34,3.78,5.0
2426707,49247,61,5562,957,0.0,4.01,5620,0,30007,30007,0,2934,1540592,4.33,4.15,5.0
2426708,68578,51,6571,934,0.0,4.01,6584,0,30004,30004,0,2903,1603132,4.33,4.17,5.0
2426714,16453,58,5353,1476,0.0,3.85,5427,0,30034,30034,0,2934,1539252,4.33,3.79,5.0
2426730,19800,59,5502,1467,0.0,3.85,5550,0,30024,30024,0,2903,1589952,4.33,3.8,5.0
2426743,17884,72,5515,1512,0.0,3.84,5579,0,30015,30015,0,2934,1549074,4.33,3.77,5.0
2426756,16453,57,5286,1564,0.0,3.82,5361,0,30016,30016,0,2934,1551606,4.33,3.73,5.0
2426758,33169,55,5821,1165,0.0,3.95,6033,0,30002,30002,0,2966,1580732,4.34,4.0,5.0
2426867,26059,66,5804,1425,0.0,3.87,6019,0,30004,30004,0,2934,1591016,4.33,3.82,5.0
2426891,31398,37,5497,1189,0.0,3.94,5591,0,30015,30015,0,2934,1628992,4.33,3.98,5.0
2426892,25121,57,5816,1419,0.0,3.87,5969,0,30004,30004,0,2966,1584892,4.34,3.83,5.0
2426901,33462,49,5864,1030,0.0,3.99,6074,0,30005,30005,0,2966,1566356,4.34,4.1,5.0
2426909,17798,36,5366,1242,0.0,3.92,5470,0,30030,30030,0,2966,1571107,4.34,3.95,5.0
2426922,28875,45,5801,1022,0.0,3.98,6040,0,30004,30004,0,2903,1551332,4.33,4.1,5.0
2426943,16581,67,5454,1943,0.0,3.71,5429,0,30029,30029,0,2903,1536652,4.33,3.5,5.0
2426956,17468,81,5462,1721,0.0,3.77,5537,0,30016,30016,0,2903,1549007,4.33,3.63,5.0
2426979,16189,82,5465,1685,0.0,3.79,5559,0,30012,30012,0,2934,1551606,4.33,3.65,5.0
2426989,21753,53,6245,1650,0.0,3.8,6203,0,30001,30001,0,2966,1568132,4.34,3.68,5.0
2427027,24937,66,6149,1417,0.0,3.87,6122,0,30003,30003,0,2966,1623365,4.34,3.83,5.0
