ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
3127970,26742,28,6164,1066,0.0,3.97,6163,0,30008,30008,0,2903,1567892,4.33,4.07,5.0
3127972,28589,56,6452,1252,0.0,3.92,6445,0,30002,30002,0,2903,1533633,4.33,3.94,5.0
3127978,27937,33,6204,1157,0.0,3.95,6170,0,30009,30009,0,2966,1652456,4.34,4.01,5.0
3127990,24878,35,6173,1305,0.0,3.9,6145,0,30006,30006,0,2903,1551208,4.33,3.9,5.0
3128022,67634,51,5424,911,0.0,4.02,5441,0,30004,30004,0,2934,1540132,4.33,4.18,5.0
3127997,24600,30,6202,1397,0.0,3.87,6163,0,30011,30011,0,2934,1573092,4.33,3.84,5.0
3128007,23406,25,3354,1490,0.003,3.82,3421,103,29903,30006,1,2966,1567193,4.34,3.78,4.94
3128032,35212,38,6331,1016,0.0,3.99,6410,0,30012,30012,0,2934,1646012,4.33,4.11,5.0
3128034,86270,53,5925,904,0.0,4.02,6100,0,30003,30003,0,2903,1640892,4.33,4.19,5.0
3128043,28808,33,6083,1108,0.0,3.96,6078,0,30003,30003,0,2903,1544492,4.33,4.04,5.0
3128049,63394,56,5461,996,0.0,3.99,5462,0,30006,30006,0,2903,1552692,4.33,4.12,5.0
3128060,54447,34,6205,732,0.0,4.07,6298,0,30003,30003,0,2934,1575132,4.33,4.32,5.0
3128091,23625,29,3654,1420,0.0,3.87,3716,0,30006,30006,0,2966,1566692,4.34,3.83,5.0
3128074,48015,38,6047,800,0.0,4.05,6097,0,30006,30006,0,2903,1645132,4.33,4.27,5.0
3128084,95718,37,5859,694,0.0,4.09,6116,0,30003,30003,0,2966,1706732,4.34,4.35,5.0
3128094,26416,30,5999,1074,0.0,3.97,6003,0,30004,30004,0,2934,1544492,4.33,4.07,5.0
3128095,46556,33,6122,820,0.0,4.05,6153,0,30002,30002,0,2934,1626892,4.33,4.25,5.0
3128100,63396,55,5807,993,0.0,3.99,5801,0,30006,30006,0,2903,1609273,4.33,4.12,5.0
3128102,20396,33,6068,1466,0.0,3.86,6027,0,30008,30008,0,2966,1565292,4.34,3.8,5.0
3128110,58415,57,4907,1025,0.0,3.98,5191,0,30005,30005,0,2903,1643692,4.33,4.1,5.0
