ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2587333,42915,24,5798,672,0.0,4.1,6052,0,30084,30084,0,2966,1583492,4.34,4.36,5.0
2587376,50070,24,5835,631,0.0,4.11,6056,0,30014,30014,0,2966,1582092,4.34,4.39,5.0
2587425,55987,58,5531,1079,0.0,3.97,6013,0,30006,30006,0,2966,1575566,4.34,4.06,5.0
2587511,12578,54,6155,2238,0.0,3.62,6096,0,30027,30027,0,2934,1558440,4.33,3.32,5.0
2587882,31729,55,6192,1420,0.0,3.87,6172,0,30070,30070,0,2966,1587222,4.34,3.83,5.0
2587891,36454,23,5716,726,0.0,4.08,6086,0,30042,30042,0,2966,1573692,4.34,4.32,5.0
2587902,32640,54,5998,1464,0.0,3.85,6032,0,30021,30021,0,2903,1552877,4.33,3.8,5.0
2587965,13700,65,6130,2481,0.0,3.55,6054,0,30047,30047,0,2903,1543204,4.33,3.19,5.0
2587974,11593,57,4785,2807,0.064,2.85,4824,1818,28239,30057,1,2934,1543337,4.33,3.01,3.72
2588006,12250,47,6149,2296,0.0,3.61,6058,0,30007,30007,0,2934,1551143,4.33,3.29,5.0
2588022,18658,56,6164,1657,0.0,3.8,6195,0,30052,30052,0,2966,1620742,4.34,3.67,5.0
2588045,27293,23,5854,780,0.0,4.06,6047,0,30044,30044,0,2903,1533132,4.33,4.28,5.0
2588103,10062,46,6033,4087,0.056,2.56,5912,1593,28443,30036,1,2966,1573182,4.34,2.43,3.88
2588112,22524,53,5956,1966,0.0,3.7,5978,0,30008,30008,0,2903,1556997,4.33,3.48,5.0
2588121,12345,81,6065,2261,0.0,3.61,6032,0,30010,30010,0,2903,1530437,4.33,3.31,5.0
2588131,39906,22,5957,767,0.0,4.07,6055,0,30020,30020,0,2966,1576532,4.34,4.29,5.0
2588133,13125,79,6135,2154,0.0,3.65,6109,0,30005,30005,0,2934,1545074,4.33,3.37,5.0
2588147,40627,23,4687,677,0.0,4.09,5938,0,30006,30006,0,2966,1589092,4.34,4.36,5.0
2588170,12263,58,6099,2225,0.0,3.62,6024,0,30032,30032,0,2903,1527677,4.33,3.33,5.0
2588196,46807,55,5910,1412,0.0,3.87,6035,0,30005,30005,0,2903,1561197,4.33,3.83,5.0
2588212,31647,53,5736,1261,0.0,3.92,6130,0,30012,30012,0,2966,1566182,4.34,3.93,5.0
2588227,55440,57,5726,1061,0.0,3.98,6105,0,30026,30026,0,2934,1568874,4.33,4.07,5.0
2588263,29640,26,5890,814,0.0,4.05,6033,0,30041,30041,0,2966,1580692,4.34,4.25,5.0
2588324,22615,65,6040,1766,0.0,3.77,6020,0,30006,30006,0,2966,1564366,4.34,3.6,5.0
2588341,22180,63,6029,3902,0.0,3.13,5636,0,30023,30023,0,2903,1551100,4.33,2.5,5.0
2588366,14218,69,6055,2222,0.0,3.63,5974,0,30023,30023,0,2903,1546900,4.33,3.33,5.0
2588515,14765,58,6110,2082,0.0,3.67,6061,0,30032,30032,0,2903,1543077,4.33,3.41,5.0
2588528,11262,61,6099,2057,0.0,3.68,6101,0,30023,30023,0,2934,1556274,4.33,3.43,5.0
2588531,37882,25,5881,794,0.0,4.06,6033,0,30049,30049,0,2966,1624132,4.34,4.27,5.0
2588621,25600,64,6049,1702,0.0,3.78,6042,0,30008,30008,0,2903,1545117,4.33,3.64,5.0
2588693,17967,41,6100,1454,0.0,3.86,6128,0,30034,30034,0,2934,1544854,4.33,3.8,5.0
2588744,61546,73,6013,1331,0.0,3.9,6064,0,30019,30019,0,2966,1616542,4.34,3.89,5.0
2588829,9843,90,6178,2946,0.0,3.41,6096,0,30018,30018,0,2934,1549314,4.33,2.94,5.0
2588845,23841,57,6164,1657,0.0,3.8,6113,0,30008,30008,0,2934,1553474,4.33,3.67,5.0
2588872,32853,24,5638,748,0.0,4.07,5976,0,30008,30008,0,2966,1577892,4.34,4.3,5.0
2590735,27954,34,5435,980,0.0,4.0,5557,0,30008,30008,0,2966,1569656,4.34,4.13,5.0
2590839,35428,30,5393,829,0.0,4.04,5726,0,30024,30024,0,2903,1590044,4.33,4.24,5.0
2590850,51898,30,5665,721,0.0,4.08,5860,0,30011,30011,0,2903,1539292,4.33,4.32,5.0
2590859,20800,29,5251,1093,0.0,3.96,5522,0,30002,30002,0,2903,1653692,4.33,4.05,5.0
2590865,23223,28,5348,1128,0.0,3.95,5533,0,30004,30004,0,2903,1547092,4.33,4.03,5.0
2590873,55603,38,5311,856,0.0,4.04,5645,0,30014,30014,0,2934,1544492,4.33,4.22,5.0
2590889,28525,37,5542,1191,0.0,3.94,5578,0,30005,30005,0,2934,1540592,4.33,3.98,5.0
2590948,24135,37,5376,1266,0.0,3.92,5550,0,30003,30003,0,2966,1574392,4.34,3.93,5.0
2590953,49472,29,5578,748,0.0,4.07,5742,0,30002,30002,0,2966,1614692,4.34,4.3,5.0
2590968,4570,38,5002,4211,0.06,2.48,4950,1695,28316,30011,1,2934,1539292,4.33,2.38,3.8
2590999,15335,50,5746,5792,0.0,2.59,5115,0,30006,30006,0,2966,1566604,4.34,1.83,5.0
2591315,28033,33,5893,1121,0.0,3.96,6006,0,30011,30011,0,2966,1590532,4.34,4.03,5.0
2591331,41259,27,5078,680,0.0,4.09,5364,0,30016,30016,0,2934,1542892,4.33,4.36,5.0
2591338,42078,33,5896,731,0.0,4.08,6145,0,30021,30021,0,2934,1597492,4.33,4.32,5.0
2591363,72694,32,5623,632,0.0,4.1,6071,0,30028,30028,0,2903,1563892,4.33,4.39,5.0
2591389,28969,27,5937,926,0.0,4.01,6111,0,30033,30033,0,2903,1568092,4.33,4.17,5.0
2591413,71192,30,5487,597,0.0,4.12,6159,0,30073,30073,0,2934,1619892,4.33,4.42,5.0
2591428,47384,54,6079,1202,0.0,3.94,6120,0,30022,30022,0,2966,1571366,4.34,3.98,5.0
2591429,34461,27,5890,765,0.0,4.07,6046,0,30026,30026,0,2966,1614292,4.34,4.29,5.0
2591440,12345,82,5978,2537,0.0,3.53,5944,0,30006,30006,0,2903,1532860,4.33,3.16,5.0
2591447,52090,29,5901,746,0.0,4.07,6096,0,30015,30015,0,2903,1542707,4.33,4.31,5.0
2591470,35218,35,5835,997,0.0,4.0,6025,0,30020,30020,0,2966,1597532,4.34,4.12,5.0
2591489,51261,31,5757,704,0.0,4.08,6084,0,30016,30016,0,2903,1541532,4.33,4.34,5.0
2591515,14352,39,5716,3188,0.0,3.34,5542,0,30015,30015,0,2934,1539808,4.33,2.82,5.0
2591517,54183,48,5702,764,0.0,4.06,6087,0,30047,30047,0,2903,1545732,4.33,4.29,5.0
2591528,45239,34,5855,724,0.0,4.08,6131,0,30037,30037,0,2934,1618532,4.33,4.32,5.0
2591539,11841,131,5595,2963,0.0,3.41,5548,0,30005,30005,0,2903,1530192,4.33,2.93,5.0
2591574,15875,35,5555,1528,0.0,3.83,5567,0,30005,30005,0,2934,1555356,4.33,3.76,5.0
2591583,32977,70,6050,1571,0.0,3.82,6116,0,30019,30019,0,2903,1691857,4.33,3.73,5.0
2591592,62400,33,5787,773,0.0,4.06,5942,0,30011,30011,0,2934,1561392,4.33,4.29,5.0
2591613,31179,35,5520,919,0.0,4.02,5642,0,30009,30009,0,2934,1540592,4.33,4.18,5.0
2591644,40172,37,5647,896,0.0,4.03,5795,0,30005,30005,0,2934,1561392,4.33,4.19,5.0
2591655,39540,31,5545,962,0.0,4.01,5598,0,30005,30005,0,2966,1570492,4.34,4.15,5.0
2591879,14511,47,6070,1813,0.0,3.75,6054,0,30027,30027,0,2934,1550080,4.33,3.57,5.0
2591881,6930,31,4184,2594,0.0,3.52,4188,0,30074,30074,0,2934,1544292,4.33,3.12,5.0
2591893,8879,55,6142,2466,0.0,3.55,6075,0,30014,30014,0,2934,1546515,4.33,3.19,5.0
2591898,26314,34,5993,1026,0.0,3.98,6081,0,30073,30073,0,2903,1535763,4.33,4.1,5.0
2591907,48533,36,5829,779,0.0,4.06,6049,0,30018,30018,0,2966,1586292,4.34,4.28,5.0
2591934,10500,81,6123,2787,0.0,3.46,6025,0,30023,30023,0,2903,1530100,4.33,3.02,5.0
2591959,12906,57,6097,2195,0.0,3.63,6040,0,30045,30045,0,2903,1537060,4.33,3.35,5.0
2591961,29996,26,6052,979,0.0,4.0,6085,0,30047,30047,0,2903,1534532,4.33,4.13,5.0
2591967,70546,30,5021,605,0.0,4.11,5411,0,30039,30039,0,2934,1601732,4.33,4.41,5.0
