ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2955850,16244,63,2488,1721,0.445,1.0,2746,9242,20767,30009,3,2903,1531604,4.33,3.63,1.0
2955854,28522,49,6007,1219,0.0,3.93,6027,0,30003,30003,0,2934,1556192,4.33,3.96,5.0
2955859,13101,54,3838,2078,0.111,2.47,3846,2992,27026,30018,2,2934,1550992,4.33,3.41,2.78
2955874,13143,72,2869,2280,0.425,1.0,2895,8942,21064,30006,5,2934,1543772,4.33,3.3,1.0
2955893,22742,66,2453,1947,0.652,1.0,2579,11845,18157,30002,4,2934,1547378,4.33,3.49,1.0
2955903,80228,43,5770,758,0.0,4.06,5906,0,30006,30006,0,2903,1615992,4.33,4.3,5.0
2955925,64760,93,6718,1562,0.0,3.82,6655,0,30003,30003,0,2934,1582662,4.33,3.73,5.0
2955926,39749,55,6062,1428,0.0,3.87,6050,0,30015,30015,0,2966,1613382,4.34,3.82,5.0
2955932,17888,59,2400,1758,0.059,3.22,2423,1684,28321,30005,1,2934,1567074,4.33,3.61,3.82
2955939,10937,96,5916,2668,0.0,3.49,5833,0,30003,30003,0,2903,1533582,4.33,3.09,5.0
2955940,10937,96,5916,2668,0.0,3.49,5833,0,30003,30003,0,2903,1533582,4.33,3.09,5.0
2955943,41386,54,6069,1015,0.0,3.99,6072,0,30011,30011,0,2966,1577892,4.34,4.11,5.0
2955944,72992,48,5851,861,0.0,4.03,5991,0,30004,30004,0,2903,1567892,4.33,4.22,5.0
2955946,6335,52,3107,4160,0.186,1.0,3116,4695,25308,30003,3,2903,1537992,4.33,2.4,1.76
2955953,6636,50,4240,3101,0.0,3.36,4249,0,30007,30007,0,2903,1535392,4.33,2.87,5.0
2955954,22093,54,3525,1673,0.0,3.79,3668,0,30011,30011,0,2903,1528892,4.33,3.66,5.0
2955959,15152,130,5551,2774,0.0,3.46,5472,0,30005,30005,0,2903,1527982,4.33,3.03,5.0
2955966,6906,46,3776,2920,0.0,3.42,3835,0,30002,30002,0,2903,1540592,4.33,2.96,5.0
2955967,52859,72,3978,1305,0.0,3.9,4244,0,30010,30010,0,2934,1576492,4.33,3.9,5.0
2955976,7921,40,4239,2533,0.0,3.54,4229,0,30004,30004,0,2966,1569715,4.34,3.16,5.0
2955979,79059,45,5897,828,0.0,4.05,5897,0,30006,30006,0,2966,1639392,4.34,4.24,5.0
2955981,9000,71,2022,4888,1.194,1.0,2034,16332,13674,30006,8,2934,1539452,4.33,2.13,1.0
2955989,61488,93,6903,1726,0.0,3.78,6831,0,30005,30005,0,2934,1613621,4.33,3.63,5.0
2956003,63207,100,5584,1658,0.0,3.8,5830,0,30004,30004,0,2934,1624092,4.33,3.67,5.0
2956016,5759,66,2564,4551,0.692,1.0,2564,12276,17731,30007,8,2934,1542610,4.33,2.25,1.0
2956035,10136,55,3021,2961,0.11,2.23,3009,2969,27035,30004,2,2966,1565372,4.34,2.93,2.8
2956046,5175,57,2696,4773,0.357,1.0,2740,7888,22117,30005,3,2966,1569692,4.34,2.17,1.0
2956057,7617,49,4202,3033,0.039,3.04,4205,1115,28892,30007,1,2934,1543192,4.33,2.9,4.22
2956060,4500,73,2535,5601,0.516,1.0,2511,10213,19791,30004,5,2903,1527932,4.33,1.89,1.0
2956068,7921,53,4154,2712,0.0,3.48,4142,0,30005,30005,0,2934,1540592,4.33,3.06,5.0
2956079,53907,67,6293,1038,0.0,3.98,6334,0,30023,30023,0,2966,1567926,4.34,4.09,5.0
2956084,34671,131,4105,2271,0.0,3.61,4299,0,30004,30004,0,2934,1609182,4.33,3.3,5.0
2956088,6126,71,2473,4572,0.829,1.0,2474,13601,16401,30002,6,2903,1530812,4.33,2.24,1.0
