ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2928803,89188,44,6664,736,0.0,4.07,6856,0,30003,30003,0,2903,1590694,4.33,4.31,5.0
2928805,31508,45,5689,1027,0.0,3.99,5716,0,30002,30002,0,2934,1574501,4.33,4.1,5.0
2928810,22830,64,5980,1513,0.0,3.84,5987,0,30027,30027,0,2934,1540516,4.33,3.77,5.0
2928813,56812,66,4850,1045,0.0,3.98,5499,0,30009,30009,0,2966,1587092,4.34,4.09,5.0
2928814,39756,40,6131,946,0.0,4.01,6355,0,30005,30005,0,2903,1549152,4.33,4.16,5.0
2928818,19500,44,5981,1609,0.0,3.81,5934,0,30010,30010,0,2934,1543192,4.33,3.7,5.0
2928822,89986,58,7406,872,0.0,4.03,7491,0,30014,30014,0,2903,1634852,4.33,4.21,5.0
2928826,7007,80,5649,3388,0.046,2.86,5604,1331,28673,30004,1,2903,1527592,4.33,2.73,4.08
2928835,24750,39,6365,1313,0.0,3.9,6381,0,30008,30008,0,2966,1608572,4.34,3.9,5.0
2928838,21766,53,6072,1458,0.0,3.86,6241,0,30003,30003,0,2934,1593292,4.33,3.8,5.0
2928839,21632,46,5664,1363,0.0,3.89,5648,0,30002,30002,0,2966,1588692,4.34,3.87,5.0
2928846,36185,54,6179,1005,0.0,3.99,6382,0,30007,30007,0,2903,1541852,4.33,4.11,5.0
2928848,41188,46,5523,985,0.0,4.0,5710,0,30002,30002,0,2966,1601692,4.34,4.13,5.0
2928849,71308,82,3073,1091,0.0,3.97,3755,0,30011,30011,0,2934,1682652,4.33,4.05,5.0
2928852,51080,52,5807,956,0.0,4.01,6086,0,30002,30002,0,2934,1601692,4.33,4.15,5.0
2928853,27904,66,6107,1508,0.0,3.84,6095,0,30011,30011,0,2934,1578292,4.33,3.77,5.0
2928855,64500,35,5614,711,0.0,4.08,5870,0,30011,30011,0,2903,1528586,4.33,4.33,5.0
2928868,25257,44,5916,1209,0.0,3.93,5913,0,30005,30005,0,2966,1608192,4.34,3.97,5.0
2928875,38870,49,5812,1049,0.0,3.98,6036,0,30004,30004,0,2903,1528892,4.33,4.08,5.0
2928879,31230,46,5876,1078,0.0,3.97,6068,0,30019,30019,0,2903,1548205,4.33,4.06,5.0
2928881,38928,50,5674,1102,0.0,3.97,5969,0,30007,30007,0,2966,1635292,4.34,4.05,5.0
2928884,66635,58,3599,923,0.0,4.02,4044,0,30005,30005,0,2966,1613812,4.34,4.17,5.0
2928889,32318,48,6273,1097,0.0,3.97,6385,0,30051,30051,0,2966,1568132,4.34,4.05,5.0
2928890,17718,36,4663,1394,0.0,3.87,4669,0,30004,30004,0,2903,1533092,4.33,3.84,5.0
2928892,46007,22,6088,718,0.0,4.08,6133,0,30020,30020,0,2934,1606461,4.33,4.33,5.0
2928893,66262,68,1901,986,0.0,4.0,3142,0,30004,30004,0,2966,1585212,4.34,4.13,5.0
2928907,22039,48,6117,1383,0.0,3.88,6090,0,30005,30005,0,2966,1606596,4.34,3.85,5.0
2928909,24357,54,5812,1447,0.0,3.86,5976,0,30004,30004,0,2903,1540132,4.33,3.81,5.0
2928912,19296,101,5646,2424,0.0,3.57,5544,0,30011,30011,0,2934,1558651,4.33,3.22,5.0
2928914,36483,52,5642,1056,0.0,3.98,5973,0,30017,30017,0,2966,1586292,4.34,4.08,5.0
2928928,52135,50,5507,977,0.0,4.0,5671,0,30003,30003,0,2966,1568382,4.34,4.13,5.0
2928930,52969,80,4872,1190,0.0,3.94,5416,0,30007,30007,0,2934,1549252,4.33,3.98,5.0
2928934,36723,50,5895,982,0.0,4.0,6080,0,30003,30003,0,2903,1558926,4.33,4.13,5.0
2928936,47250,59,5147,1255,0.004,3.88,5425,114,29896,30010,1,2934,1546590,4.33,3.94,4.92
2928941,36483,47,5801,1015,0.0,3.99,6018,0,30003,30003,0,2966,1594356,4.34,4.11,5.0
2928945,30600,75,5493,1310,0.0,3.9,5671,0,30003,30003,0,2966,1566592,4.34,3.9,5.0
2928949,47468,53,6083,996,0.0,4.0,6052,0,30004,30004,0,2966,1625492,4.34,4.12,5.0
2928955,32470,44,6283,1039,0.0,3.98,6397,0,30021,30021,0,2966,1589453,4.34,4.09,5.0
2928961,21600,68,5921,1806,0.0,3.75,5900,0,30012,30012,0,2903,1574392,4.33,3.58,5.0
2928963,15548,99,6213,2791,0.0,3.46,6113,0,30013,30013,0,2903,1557492,4.33,3.02,5.0
2928964,77758,37,5885,746,0.0,4.07,6342,0,30004,30004,0,2903,1558190,4.33,4.31,5.0
2928976,21977,42,6446,1216,0.0,3.93,6477,0,30009,30009,0,2903,1554184,4.33,3.97,5.0
2928979,92458,23,6739,560,0.0,4.12,6864,0,30004,30004,0,2903,1539666,4.33,4.45,5.0
2928980,53252,39,6149,834,0.0,4.04,6377,0,30005,30005,0,2903,1556020,4.33,4.24,5.0
2928986,57552,51,6124,949,0.0,4.01,6100,0,30004,30004,0,2966,1650692,4.34,4.16,5.0
2929005,61698,67,4052,999,0.0,3.99,4338,0,30003,30003,0,2934,1602572,4.33,4.12,5.0
2929010,21005,76,5716,1721,0.0,3.78,5688,0,30005,30005,0,2934,1539292,4.33,3.63,5.0
2929017,38851,25,6124,753,0.0,4.07,6369,0,30007,30007,0,2903,1562544,4.33,4.3,5.0
2929020,79418,47,6118,817,0.0,4.05,6125,0,30005,30005,0,2934,1579292,4.33,4.25,5.0
2929023,21623,59,5983,1871,0.0,3.73,5942,0,30004,30004,0,2903,1563992,4.33,3.54,5.0
2929025,64059,63,5733,997,0.0,3.99,6285,0,30013,30013,0,2934,1554492,4.33,4.12,5.0
2929027,54613,51,6074,954,0.0,4.01,6109,0,30035,30035,0,2934,1599462,4.33,4.15,5.0
2929029,9000,34,5770,2278,0.034,3.31,5739,987,29020,30007,1,2903,1535392,4.33,3.3,4.32
2929039,21217,73,5741,1537,0.0,3.83,5741,0,30006,30006,0,2934,1565292,4.33,3.75,5.0
2929043,27450,81,5707,1460,0.0,3.85,5981,0,30008,30008,0,2903,1551292,4.33,3.8,5.0
2929053,14784,62,6182,2221,0.0,3.63,6106,0,30011,30011,0,2903,1563992,4.33,3.33,5.0
2929067,16166,76,5725,2333,0.0,3.59,5662,0,30004,30004,0,2903,1557492,4.33,3.27,5.0
2929071,45083,36,6198,833,0.0,4.05,6274,0,30005,30005,0,2966,1576892,4.34,4.24,5.0
2929073,63400,51,6069,917,0.0,4.02,6120,0,30005,30005,0,2934,1633062,4.33,4.18,5.0
2929079,39639,48,6100,1089,0.0,3.97,6069,0,30004,30004,0,2966,1635292,4.34,4.05,5.0
