ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2722841,22388,44,6400,1266,0.0,3.91,6416,0,30012,30012,0,2934,1556732,4.33,3.93,5.0
2722842,17333,56,6425,1672,0.0,3.79,6381,0,30013,30013,0,2903,1535132,4.33,3.66,5.0
2722843,27337,49,6301,1066,0.0,3.97,6421,0,30004,30004,0,2934,1569044,4.33,4.07,5.0
2722847,24508,42,6111,1293,0.0,3.9,6301,0,30008,30008,0,2903,1539452,4.33,3.91,5.0
2722862,25173,35,6118,1382,0.0,3.88,6292,0,30003,30003,0,2934,1540892,4.33,3.85,5.0
2722921,29750,42,6080,1196,0.0,3.93,6299,0,30003,30003,0,2903,1540892,4.33,3.98,5.0
2722922,11587,32,6335,2646,0.0,3.5,6360,0,30013,30013,0,2966,1571132,4.34,3.1,5.0
2722928,48125,41,6283,910,0.0,4.02,6363,0,30007,30007,0,2966,1575959,4.34,4.18,5.0
2722933,28292,37,6100,1005,0.0,3.99,6348,0,30004,30004,0,2903,1540892,4.33,4.11,5.0
2722935,63134,28,5922,637,0.0,4.11,6281,0,30026,30026,0,2966,1700732,4.34,4.39,5.0
2722942,28408,29,6052,875,0.0,4.03,6367,0,30004,30004,0,2934,1578052,4.33,4.21,5.0
2722943,68737,31,6257,785,0.0,4.06,6382,0,30007,30007,0,2966,1574012,4.34,4.28,5.0
2722952,17600,31,6129,1397,0.0,3.87,6265,0,30005,30005,0,2903,1575452,4.33,3.84,5.0
2722956,43200,28,6151,738,0.0,4.08,6404,0,30005,30005,0,2966,1611452,4.34,4.31,5.0
2722958,50101,36,5969,725,0.0,4.07,6376,0,30006,30006,0,2903,1545212,4.33,4.32,5.0
2722972,24027,36,6365,1065,0.0,3.97,6408,0,30006,30006,0,2934,1543772,4.33,4.07,5.0
2722976,37883,31,6252,842,0.0,4.04,6415,0,30006,30006,0,2934,1592732,4.33,4.23,5.0
