ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2835503,17587,97,5166,1970,0.0,3.7,5325,0,30006,30006,0,2903,1535389,4.33,3.48,5.0
2835488,74848,34,6208,745,0.0,4.07,6254,0,30008,30008,0,2903,1665150,4.33,4.31,5.0
2835492,26203,42,2175,1115,0.455,1.0,2465,9387,20616,30003,3,2966,1583492,4.34,4.04,1.0
2835495,12468,84,6525,2258,0.0,3.62,6531,0,30004,30004,0,2934,1547752,4.33,3.31,5.0
2835499,13811,41,6005,1699,0.0,3.79,6078,0,30005,30005,0,2966,1571132,4.34,3.65,5.0
2835500,53499,49,5977,898,0.0,4.03,6165,0,30005,30005,0,2966,1592837,4.34,4.19,5.0
2835505,47424,76,5695,1249,0.0,3.92,5723,0,30006,30006,0,2934,1570492,4.33,3.94,5.0
2835524,19342,89,5170,1924,0.0,3.71,5339,0,30009,30009,0,2903,1546109,4.33,3.51,5.0
2835528,26240,34,5926,1089,0.0,3.96,6080,0,30014,30014,0,2903,1533092,4.33,4.05,5.0
2835529,10968,75,2859,2248,0.384,1.0,2878,8325,21678,30003,3,2903,1528892,4.33,3.32,1.0
2835544,52895,23,5943,666,0.0,4.1,6127,0,30003,30003,0,2966,1643732,4.34,4.37,5.0
2835554,17062,72,4601,1744,0.0,3.77,4794,0,30003,30003,0,2903,1554892,4.33,3.62,5.0
2835559,17733,76,4393,1896,0.0,3.72,4414,0,30006,30006,0,2934,1551469,4.33,3.52,5.0
2835560,32380,53,6150,1282,0.0,3.91,6139,0,30017,30017,0,2966,1612892,4.34,3.92,5.0
2835566,37687,34,6248,881,0.0,4.03,6374,0,30016,30016,0,2903,1541276,4.33,4.2,5.0
2835569,13196,80,5765,2191,0.0,3.63,5801,0,30006,30006,0,2903,1534492,4.33,3.35,5.0
2835570,53242,42,6620,843,0.0,4.04,6982,0,30004,30004,0,2934,1556900,4.33,4.23,5.0
2835575,29293,96,7402,1759,0.0,3.76,7429,0,30004,30004,0,2903,1556732,4.33,3.61,5.0
2835582,20518,72,5113,1559,0.0,3.83,5321,0,30008,30008,0,2934,1543429,4.33,3.74,5.0
2835590,17168,82,5732,1786,0.0,3.76,5888,0,30007,30007,0,2966,1577007,4.34,3.59,5.0
