ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
3273423,52604,50,5625,1004,0.0,3.99,5656,0,30006,30006,0,2934,1545452,4.33,4.12,5.0
3273453,59805,48,5872,914,0.0,4.02,6136,0,30003,30003,0,2903,1635292,4.33,4.18,5.0
3273467,84658,45,6085,822,0.0,4.05,6377,0,30005,30005,0,2934,1604492,4.33,4.25,5.0
3273497,30446,55,6021,1652,0.0,3.8,5972,0,30008,30008,0,2903,1548993,4.33,3.68,5.0
3273498,33600,48,6238,1039,0.0,3.98,6252,0,30006,30006,0,2934,1542073,4.33,4.09,5.0
3273521,75323,45,6303,744,0.0,4.07,6810,0,30002,30002,0,2903,1613579,4.33,4.31,5.0
3273534,58240,47,6307,922,0.0,4.01,6307,0,30003,30003,0,2903,1568092,4.33,4.17,5.0
3273538,85685,45,5932,800,0.0,4.05,6175,0,30005,30005,0,2934,1674492,4.33,4.27,5.0
3273553,38015,33,6629,1040,0.0,3.98,6616,0,30004,30004,0,2934,1583532,4.33,4.09,5.0
3273561,51457,54,6026,911,0.0,4.02,6120,0,30012,30012,0,2934,1620991,4.33,4.18,5.0
3273613,14788,117,6800,2782,0.0,3.46,6775,0,30011,30011,0,2934,1551292,4.33,3.03,5.0
3273623,75152,49,6491,902,0.0,4.02,6496,0,30004,30004,0,2903,1566732,4.33,4.19,5.0
3273624,61615,33,5880,730,0.0,4.08,5857,0,30013,30013,0,2966,1567892,4.34,4.32,5.0
3273654,59607,32,5805,736,0.0,4.07,5942,0,30003,30003,0,2934,1569192,4.33,4.31,5.0
3273672,28069,68,6152,1473,0.0,3.85,6292,0,30003,30003,0,2966,1593914,4.34,3.79,5.0
3273711,29079,36,5564,1060,0.0,3.98,5621,0,30008,30008,0,2966,1571832,4.34,4.08,5.0
