ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2748368,93196,46,6038,781,0.0,4.06,6306,0,30011,30011,0,2934,1636692,4.33,4.28,5.0
2748387,95580,40,5269,713,0.0,4.08,6101,0,30009,30009,0,2934,1565292,4.33,4.33,5.0
2748423,43140,55,6677,1067,0.0,3.97,6837,0,30002,30002,0,2934,1554132,4.33,4.07,5.0
2748424,37800,31,5694,838,0.0,4.05,6098,0,30008,30008,0,2966,1622692,4.34,4.24,5.0
2748437,37623,39,5886,973,0.0,4.0,6093,0,30007,30007,0,2966,1570892,4.34,4.14,5.0
2748449,89040,46,5834,770,0.0,4.06,6291,0,30003,30003,0,2903,1641830,4.33,4.29,5.0
2748461,30938,29,5888,883,0.0,4.03,6111,0,30013,30013,0,2966,1603092,4.34,4.2,5.0
2748477,43008,59,6808,1050,0.0,3.98,6778,0,30003,30003,0,2966,1606785,4.34,4.08,5.0
2748507,76768,30,5854,593,0.0,4.12,6098,0,30014,30014,0,2934,1650692,4.33,4.42,5.0
2748508,45661,52,6908,1019,0.0,3.99,6892,0,30004,30004,0,2934,1544292,4.33,4.1,5.0
2748518,30430,44,3654,965,0.0,4.01,3924,0,30013,30013,0,2966,1570892,4.34,4.14,5.0
2748535,51584,55,6679,1074,0.0,3.97,6848,0,30002,30002,0,2934,1610092,4.33,4.07,5.0
2748560,18890,64,5967,1801,0.0,3.76,5926,0,30003,30003,0,2966,1596982,4.34,3.58,5.0
2748574,79485,46,5733,799,0.0,4.05,6151,0,30005,30005,0,2903,1542510,4.33,4.27,5.0
2748582,57667,32,6037,934,0.0,4.01,6094,0,30010,30010,0,2903,1543639,4.33,4.17,5.0
2748592,9386,70,6325,3511,0.038,2.91,6248,1095,28915,30010,1,2934,1545212,4.33,2.67,4.24
2748612,102523,35,6304,667,0.0,4.09,6757,0,30003,30003,0,2934,1680092,4.33,4.37,5.0
2748615,28311,56,5833,1291,0.0,3.91,5970,0,30006,30006,0,2966,1573092,4.34,3.91,5.0
2748648,23046,39,4039,1023,0.0,3.99,4134,0,30012,30012,0,2966,1591892,4.34,4.1,5.0
2748685,45500,37,5659,747,0.0,4.07,6123,0,30006,30006,0,2966,1573692,4.34,4.3,5.0
2748689,63607,65,5911,1002,0.0,3.99,5957,0,30005,30005,0,2903,1527366,4.33,4.12,5.0
2748705,45465,43,5842,876,0.0,4.03,6076,0,30011,30011,0,2966,1612892,4.34,4.21,5.0
2748715,46007,30,5492,684,0.0,4.09,6044,0,30003,30003,0,2966,1635292,4.34,4.35,5.0
2748722,68243,37,5726,934,0.0,4.02,5680,0,30007,30007,0,2966,1642431,4.34,4.17,5.0
2748762,52085,28,5607,670,0.0,4.09,6094,0,30011,30011,0,2934,1600292,4.33,4.36,5.0
2748778,24937,50,5897,1086,0.0,3.97,6063,0,30003,30003,0,2966,1625532,4.34,4.06,5.0
2748783,51708,36,5586,721,0.0,4.08,6108,0,30009,30009,0,2966,1598132,4.34,4.32,5.0
2748798,94174,43,5506,763,0.0,4.06,6216,0,30003,30003,0,2903,1661142,4.33,4.29,5.0
2748808,21405,55,5619,1497,0.0,3.85,5717,0,30005,30005,0,2966,1570492,4.34,3.78,5.0
2748810,31707,35,6340,1010,0.0,3.99,6386,0,30004,30004,0,2966,1578332,4.34,4.11,5.0
2748826,22821,50,5921,1243,0.0,3.92,6049,0,30028,30028,0,2966,1577556,4.34,3.95,5.0
2748840,54572,29,5912,672,0.0,4.1,6163,0,30022,30022,0,2966,1647892,4.34,4.36,5.0
2748844,73609,41,5490,782,0.0,4.06,6296,0,30021,30021,0,2934,1602420,4.33,4.28,5.0
2748848,22011,66,5744,1701,0.0,3.78,5718,0,30007,30007,0,2903,1557492,4.33,3.64,5.0
2748877,39116,58,5808,1077,0.0,3.97,5877,0,30007,30007,0,2903,1545530,4.33,4.06,5.0
2748893,11812,94,5720,2479,0.0,3.55,5666,0,30004,30004,0,2903,1545692,4.33,3.19,5.0
2748898,17383,89,5453,2100,0.0,3.66,5573,0,30005,30005,0,2934,1573957,4.33,3.4,5.0
2748904,32062,31,6035,858,0.0,4.04,6087,0,30005,30005,0,2966,1596092,4.34,4.22,5.0
2748914,30384,90,5890,1672,0.0,3.79,5843,0,30004,30004,0,2934,1547092,4.33,3.66,5.0
2748938,15688,81,5950,2152,0.0,3.65,5888,0,30015,30015,0,2903,1538611,4.33,3.37,5.0
2748942,29056,47,5930,1065,0.0,3.97,6094,0,30003,30003,0,2934,1552732,4.33,4.07,5.0
2748961,35107,30,6099,842,0.0,4.04,6124,0,30006,30006,0,2966,1607292,4.34,4.23,5.0
2748974,108047,32,5475,648,0.0,4.1,6115,0,30021,30021,0,2934,1892892,4.33,4.38,5.0
2748976,32511,31,4092,889,0.0,4.02,4174,0,30006,30006,0,2903,1576156,4.33,4.2,5.0
2748993,95738,38,5416,699,0.0,4.08,6131,0,30018,30018,0,2934,1541492,4.33,4.34,5.0
2748998,22848,49,5930,1198,0.0,3.93,6082,0,30002,30002,0,2934,1547092,4.33,3.98,5.0
2749017,35626,45,5582,952,0.0,4.01,5901,0,30009,30009,0,2903,1550686,4.33,4.15,5.0
2749023,58912,30,5282,601,0.0,4.11,6018,0,30021,30021,0,2903,1527398,4.33,4.42,5.0
2749032,5000,34,3323,5244,0.385,1.0,3157,8346,21661,30007,6,2903,1530192,4.33,2.01,1.0
2749035,94785,37,5165,652,0.0,4.1,5771,0,30008,30008,0,2934,1682892,4.33,4.38,5.0
2749059,28672,46,5324,1047,0.0,3.98,5413,0,30010,30010,0,2903,1545182,4.33,4.08,5.0
2749060,64424,76,6098,1244,0.0,3.92,6077,0,30003,30003,0,2903,1572292,4.33,3.95,5.0
2749068,71006,58,5766,893,0.0,4.02,5963,0,30005,30005,0,2903,1581010,4.33,4.2,5.0
2749081,15067,47,5869,1477,0.0,3.85,5983,0,30002,30002,0,2966,1572881,4.34,3.79,5.0
2749113,22312,55,5921,1377,0.0,3.88,6043,0,30006,30006,0,2966,1570892,4.34,3.86,5.0
2749129,21042,50,5890,1317,0.0,3.9,6024,0,30004,30004,0,2966,1585660,4.34,3.9,5.0
2749131,36196,64,5768,1813,0.0,3.75,5748,0,30007,30007,0,2934,1567996,4.33,3.57,5.0
2749141,78400,36,5046,620,0.0,4.11,6036,0,30012,30012,0,2903,1538830,4.33,4.4,5.0
2749165,43932,34,5458,878,0.0,4.03,5453,0,30007,30007,0,2934,1558792,4.33,4.21,5.0
2749180,70637,71,6656,1165,0.0,3.94,6817,0,30004,30004,0,2903,1555492,4.33,4.0,5.0
2749189,24752,48,5869,1137,0.0,3.95,6021,0,30002,30002,0,2966,1566732,4.34,4.02,5.0
2749197,95568,29,5119,575,0.0,4.12,6219,0,30016,30016,0,2903,1701774,4.33,4.44,5.0
2749209,26031,47,6152,1078,0.0,3.97,6139,0,30024,30024,0,2934,1559692,4.33,4.06,5.0
2749211,50764,39,5695,2029,0.0,3.69,5545,0,30022,30022,0,2934,1602443,4.33,3.44,5.0
2749244,21700,57,5801,1731,0.0,3.77,5785,0,30004,30004,0,2903,1565292,4.33,3.63,5.0
2749249,15675,77,5434,2330,0.0,3.59,5490,0,30004,30004,0,2903,1546606,4.33,3.27,5.0
2749257,79125,29,4611,585,0.0,4.12,6012,0,30058,30058,0,2934,1589092,4.33,4.43,5.0
2749264,10864,82,6124,2860,0.03,3.17,6056,860,29145,30005,1,2903,1534492,4.33,2.99,4.4
2749324,42773,108,6205,1747,0.0,3.77,6162,0,30006,30006,0,2934,1548492,4.33,3.62,5.0
2749335,36516,33,6304,935,0.0,4.02,6348,0,30004,30004,0,2966,1594172,4.34,4.17,5.0
2749337,41894,52,5604,979,0.0,4.0,5795,0,30003,30003,0,2903,1565292,4.33,4.13,5.0
2749338,38826,58,5735,1081,0.0,3.97,5828,0,30006,30006,0,2934,1553592,4.33,4.06,5.0
