ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2842947,14218,59,2288,1723,0.802,1.0,2307,13356,16649,30005,3,2934,1560092,4.33,3.63,1.0
2842954,27506,81,6165,1690,0.0,3.79,6140,0,30019,30019,0,2934,1567892,4.33,3.65,5.0
2842955,24044,69,5334,1730,0.0,3.77,5493,0,30010,30010,0,2934,1555492,4.33,3.63,5.0
2842962,28422,35,5998,1070,0.0,3.97,6058,0,30050,30050,0,2903,1548492,4.33,4.07,5.0
2842964,73733,40,5621,752,0.0,4.07,6063,0,30012,30012,0,2903,1582132,4.33,4.3,5.0
2842969,47736,48,5286,841,0.0,4.04,5663,0,30004,30004,0,2966,1674492,4.34,4.23,5.0
2842971,17543,95,5874,2197,0.0,3.64,5945,0,30010,30010,0,2934,1544292,4.33,3.35,5.0
2842972,21937,84,5552,1691,0.0,3.78,5665,0,30004,30004,0,2903,1537989,4.33,3.65,5.0
2842973,23542,60,6183,1492,0.0,3.85,6322,0,30005,30005,0,2934,1545520,4.33,3.78,5.0
2842982,72704,47,6046,815,0.0,4.05,6180,0,30005,30005,0,2934,1608192,4.33,4.25,5.0
2842986,16027,88,5245,1984,0.0,3.7,5221,0,30003,30003,0,2903,1534001,4.33,3.47,5.0
2842999,71800,64,6024,982,0.0,4.0,6143,0,30004,30004,0,2903,1569898,4.33,4.13,5.0
2843004,20030,78,4431,1822,0.0,3.75,4448,0,30008,30008,0,2934,1548492,4.33,3.57,5.0
2843005,20142,51,6119,2269,0.0,3.61,6066,0,30008,30008,0,2934,1577536,4.33,3.3,5.0
2843006,24368,89,6115,1688,0.0,3.79,6068,0,30005,30005,0,2934,1553592,4.33,3.65,5.0
2843012,4875,64,1132,6370,2.995,1.0,1156,22495,7511,30006,6,2903,1526815,4.33,1.67,1.0
2843013,30446,32,6063,1114,0.0,3.96,6085,0,30026,30026,0,2903,1555492,4.33,4.04,5.0
2843021,10171,90,5183,2826,0.0,3.45,5231,0,30008,30008,0,2903,1530292,4.33,3.0,5.0
2843024,7515,73,5566,3124,0.021,3.18,5517,604,29400,30004,1,2903,1534092,4.33,2.85,4.58
2843031,76167,52,5424,850,0.0,4.04,5548,0,30003,30003,0,2934,1605592,4.33,4.23,5.0
2843033,70768,40,5897,754,0.0,4.07,6050,0,30004,30004,0,2903,1539090,4.33,4.3,5.0
2843039,4570,62,979,14465,4.693,1.0,995,24733,5270,30003,6,2903,1528115,4.33,1.0,1.0
2843040,14437,76,5819,2222,0.0,3.63,5862,0,30003,30003,0,2934,1558292,4.33,3.33,5.0
2843041,43266,52,6495,1151,0.0,3.95,6478,0,30014,30014,0,2934,1577104,4.33,4.01,5.0
2843045,67842,32,5867,663,0.0,4.1,6109,0,30004,30004,0,2934,1550992,4.33,4.37,5.0
