ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2994706,13977,65,5727,2259,0.0,3.61,5682,0,30004,30004,0,2903,1528892,4.33,3.31,5.0
2994712,35168,45,3182,1054,0.001,3.97,3399,37,29966,30003,1,2966,1570892,4.34,4.08,4.98
2994721,23683,51,5661,1283,0.0,3.91,5653,0,30005,30005,0,2966,1630292,4.34,3.92,5.0
2994727,15437,51,5401,1871,0.0,3.73,5357,0,30014,30014,0,2934,1567892,4.33,3.54,5.0
2994738,26509,56,6197,1570,0.0,3.82,6164,0,30005,30005,0,2966,1631592,4.34,3.73,5.0
2994745,25695,48,5843,1229,0.0,3.93,5841,0,30002,30002,0,2966,1579592,4.34,3.96,5.0
2994746,51794,73,5790,1191,0.0,3.94,5846,0,30005,30005,0,2934,1583963,4.33,3.98,5.0
2994751,68083,66,3169,992,0.0,4.0,3687,0,30011,30011,0,2934,1568827,4.33,4.12,5.0
2994756,82100,55,6087,919,0.0,4.02,6173,0,30003,30003,0,2934,1554892,4.33,4.18,5.0
2994763,15259,69,6359,2041,0.0,3.68,6372,0,30004,30004,0,2903,1555292,4.33,3.44,5.0
2994764,51279,67,5730,1172,0.0,3.94,5719,0,30004,30004,0,2966,1564464,4.34,4.0,5.0
2994767,17432,63,6093,2384,0.0,3.58,6010,0,30005,30005,0,2934,1555415,4.33,3.24,5.0
2994774,61045,68,3247,989,0.0,4.0,3849,0,30004,30004,0,2934,1553292,4.33,4.13,5.0
2994778,70275,36,6019,706,0.0,4.08,6106,0,30004,30004,0,2903,1609492,4.33,4.34,5.0
2994782,86700,35,6083,626,0.0,4.11,6125,0,30007,30007,0,2966,1571792,4.34,4.4,5.0
2994786,53019,70,5829,1184,0.0,3.94,5878,0,30005,30005,0,2934,1555363,4.33,3.99,5.0
2994791,79699,52,5865,1064,0.0,3.98,6015,0,30005,30005,0,2966,1565292,4.34,4.07,5.0
2994799,83296,38,6149,707,0.0,4.09,6152,0,30006,30006,0,2966,1671892,4.34,4.34,5.0
2994800,18414,55,5935,1613,0.0,3.81,6029,0,30003,30003,0,2903,1534092,4.33,3.7,5.0
2994803,54016,69,3219,1023,0.0,3.99,3700,0,30018,30018,0,2934,1642036,4.33,4.1,5.0
2994805,98696,34,6002,611,0.0,4.11,6007,0,30009,30009,0,2966,1640692,4.34,4.41,5.0
2994812,70602,88,6185,1322,0.0,3.9,6440,0,30008,30008,0,2966,1585532,4.34,3.89,5.0
2994817,15347,70,6180,2408,0.0,3.57,6100,0,30006,30006,0,2903,1562692,4.33,3.23,5.0
2994821,5578,46,2558,3629,0.27,1.0,2563,6380,23623,30003,4,2966,1572292,4.34,2.62,1.2
2994831,30375,83,6203,1487,0.0,3.85,6329,0,30005,30005,0,2966,1585532,4.34,3.78,5.0
2994833,57037,52,6265,1081,0.0,3.97,6238,0,30006,30006,0,2966,1663292,4.34,4.06,5.0
2994842,82479,36,6022,698,0.0,4.08,6069,0,30005,30005,0,2903,1619892,4.33,4.34,5.0
2994844,8640,49,2830,2529,0.211,1.2,2837,5237,24767,30004,3,2966,1572292,4.34,3.16,1.59
2994848,16029,55,5364,2018,0.0,3.69,5338,0,30006,30006,0,2934,1546454,4.33,3.45,5.0
