ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2795901,12150,58,6024,2220,0.0,3.63,6055,0,30015,30015,0,2966,1565372,4.34,3.33,5.0
2795914,19687,69,5855,1761,0.0,3.77,5967,0,30003,30003,0,2966,1572292,4.34,3.61,5.0
2795915,14186,98,5458,2979,0.0,3.4,5441,0,30003,30003,0,2934,1567320,4.33,2.93,5.0
2795917,31099,35,6133,1106,0.0,3.96,6149,0,30032,30032,0,2966,1625492,4.34,4.04,5.0
2795925,9245,61,4210,2467,0.0,3.55,4253,0,30068,30068,0,2934,1548092,4.33,3.19,5.0
2795940,37625,38,5834,965,0.0,4.01,6053,0,30004,30004,0,2966,1599100,4.34,4.14,5.0
2795943,21546,124,5959,3683,0.0,3.19,5855,0,30003,30003,0,2934,1564488,4.33,2.6,5.0
2795954,24574,58,5834,1379,0.0,3.88,6028,0,30003,30003,0,2934,1611492,4.33,3.85,5.0
2795961,9800,85,4622,2730,0.0,3.48,4685,0,30004,30004,0,2966,1573692,4.34,3.05,5.0
2795972,23831,41,5378,1328,0.0,3.89,5598,0,30002,30002,0,2934,1563992,4.33,3.89,5.0
2795986,38828,41,6134,983,0.0,4.0,6166,0,30002,30002,0,2966,1579292,4.34,4.13,5.0
2796005,21667,61,5978,1773,0.0,3.76,6104,0,30003,30003,0,2934,1551332,4.33,3.6,5.0
2796009,10693,122,6270,2890,0.0,3.43,6285,0,30031,30031,0,2934,1549860,4.33,2.97,5.0
2796022,18996,51,6056,1757,0.0,3.76,6100,0,30003,30003,0,2903,1562492,4.33,3.61,5.0
2796023,34128,41,5873,963,0.0,4.01,6099,0,30003,30003,0,2966,1564375,4.34,4.14,5.0
2796064,39411,41,5921,951,0.0,4.01,6086,0,30004,30004,0,2966,1615692,4.34,4.15,5.0
2796068,21932,34,5733,1229,0.0,3.93,5724,0,30003,30003,0,2966,1575692,4.34,3.96,5.0
2796071,17999,42,5398,1325,0.0,3.89,5594,0,30003,30003,0,2903,1535392,4.33,3.89,5.0
2796074,12250,97,2895,4091,0.327,1.0,2977,7390,22613,30003,2,2934,1553528,4.33,2.43,1.0
2796088,19780,34,5742,1321,0.0,3.9,5732,0,30002,30002,0,2966,1579592,4.34,3.89,5.0
2796100,10390,85,3520,9177,0.076,1.01,3157,2117,27897,30014,2,2903,1527976,4.33,1.09,3.48
2796118,10894,112,5958,4600,0.0,2.92,5605,0,30003,30003,0,2903,1533092,4.33,2.23,5.0
2796136,17828,55,6292,2052,0.0,3.68,6251,0,30004,30004,0,2934,1542932,4.33,3.43,5.0
2796140,46617,34,5689,757,0.0,4.07,5877,0,30003,30003,0,2934,1563992,4.33,4.3,5.0
2796163,6890,76,2418,3952,0.393,1.0,2415,8471,21542,30013,4,2966,1563892,4.34,2.48,1.0
2796174,17773,57,6166,1756,0.0,3.76,6129,0,30007,30007,0,2903,1534582,4.33,3.61,5.0
2796209,15294,61,6195,1931,0.0,3.71,6156,0,30013,30013,0,2934,1545792,4.33,3.5,5.0
2796224,44892,45,6007,1008,0.0,3.99,6065,0,30002,30002,0,2903,1538366,4.33,4.11,5.0
2796228,14726,65,6212,1930,0.0,3.71,6171,0,30008,30008,0,2934,1540592,4.33,3.5,5.0
2796232,19195,31,5466,1237,0.011,3.83,5598,328,29673,30001,1,2934,1543192,4.33,3.95,4.78
2796241,10693,54,6137,2518,0.0,3.54,6113,0,30023,30023,0,2903,1529432,4.33,3.17,5.0
2796245,80419,52,6204,946,0.0,4.01,6174,0,30004,30004,0,2966,1602992,4.34,4.16,5.0
2796251,19386,40,5722,1605,0.0,3.81,5700,0,30016,30016,0,2966,1563992,4.34,3.71,5.0
2796255,20007,65,6172,1672,0.0,3.79,6155,0,30013,30013,0,2934,1571792,4.33,3.66,5.0
2796265,21766,61,5805,1910,0.0,3.72,5898,0,30003,30003,0,2903,1570892,4.33,3.52,5.0
2796268,28475,75,6171,1404,0.0,3.87,6379,0,30016,30016,0,2934,1545259,4.33,3.84,5.0
2796270,7899,53,6198,2515,0.0,3.54,6160,0,30021,30021,0,2934,1557894,4.33,3.17,5.0
2796273,16925,58,5761,1883,0.0,3.73,5718,0,30004,30004,0,2903,1540592,4.33,3.53,5.0
2796287,44406,43,6279,1151,0.0,3.95,6462,0,30002,30002,0,2966,1624582,4.34,4.01,5.0
2796290,19600,56,6141,1610,0.0,3.81,6113,0,30005,30005,0,2903,1578292,4.33,3.7,5.0
2796297,14059,67,6267,1803,0.0,3.75,6387,0,30002,30002,0,2934,1552112,4.33,3.58,5.0
2796300,11154,55,2222,2798,0.473,1.0,2232,9638,20365,30003,5,2966,1575092,4.34,3.02,1.0
2796326,17570,62,6168,1813,0.0,3.75,6133,0,30004,30004,0,2903,1532792,4.33,3.57,5.0
2796328,5359,77,5082,9125,0.0,1.76,4484,0,30006,30006,0,2966,1564376,4.34,1.1,5.0
2796339,34283,76,6173,1363,0.0,3.88,6365,0,30006,30006,0,2903,1538069,4.33,3.87,5.0
2796346,37440,42,6208,907,0.0,4.02,6387,0,30010,30010,0,2903,1527932,4.33,4.19,5.0
2796353,6125,72,2302,6280,0.552,1.0,2290,10675,19331,30006,6,2903,1528892,4.33,1.7,1.0
2796362,74496,42,5691,771,0.0,4.06,6263,0,30009,30009,0,2934,1593348,4.33,4.29,5.0
2796363,56025,42,6239,800,0.0,4.05,6634,0,30020,30020,0,2903,1529424,4.33,4.27,5.0
2796365,72411,42,6085,784,0.0,4.06,6522,0,30012,30012,0,2934,1627292,4.33,4.28,5.0
2796366,33989,42,6284,997,0.0,3.99,6372,0,30014,30014,0,2903,1558172,4.33,4.12,5.0
2796384,3790,69,1993,9729,1.121,1.0,1873,15859,14144,30003,5,2903,1527492,4.33,1.01,1.0
2796367,59413,42,5936,847,0.0,4.04,6365,0,30003,30003,0,2966,1582652,4.34,4.23,5.0
2796389,24150,76,6198,1393,0.0,3.87,6366,0,30003,30003,0,2903,1551469,4.33,3.85,5.0
2796394,74407,44,6375,881,0.0,4.03,6695,0,30005,30005,0,2934,1563892,4.33,4.2,5.0
2796396,51100,44,5714,878,0.0,4.03,5799,0,30010,30010,0,2903,1633334,4.33,4.21,5.0
2796403,77956,51,6210,961,0.0,4.01,6185,0,30003,30003,0,2966,1625982,4.34,4.15,5.0
2796417,8051,47,6140,2388,0.0,3.58,6116,0,30010,30010,0,2903,1538012,4.33,3.24,5.0
2796419,24572,35,5570,1131,0.0,3.96,5701,0,30005,30005,0,2966,1567892,4.34,4.03,5.0
2796424,15090,65,6208,1997,0.0,3.69,6165,0,30004,30004,0,2934,1563992,4.33,3.46,5.0
2796430,22843,55,6152,1441,0.0,3.86,6126,0,30010,30010,0,2934,1555492,4.33,3.81,5.0
2796433,8203,71,2411,5149,0.31,1.0,2444,7097,22906,30003,4,2966,1580692,4.34,2.04,1.0
2796434,48234,47,6471,1197,0.0,3.94,6463,0,30007,30007,0,2966,1680092,4.34,3.98,5.0
2796438,17289,84,5828,1995,0.0,3.69,5942,0,30003,30003,0,2903,1538692,4.33,3.46,5.0
2796439,12029,53,6139,2207,0.0,3.63,6166,0,30015,30015,0,2903,1533732,4.33,3.34,5.0
2796442,20412,57,6370,1346,0.0,3.89,6410,0,30012,30012,0,2903,1549272,4.33,3.88,5.0
2796445,41252,41,6026,918,0.0,4.02,6318,0,30007,30007,0,2966,1563932,4.34,4.18,5.0
2796463,17828,65,5805,1879,0.0,3.73,5917,0,30003,30003,0,2903,1544332,4.33,3.53,5.0
2796460,47953,62,5963,1425,0.0,3.87,6074,0,30003,30003,0,2934,1555492,4.33,3.82,5.0
2796465,32275,41,6298,1033,0.0,3.98,6357,0,30017,30017,0,2903,1581212,4.33,4.09,5.0
2796476,26309,43,6360,1402,0.0,3.87,6385,0,30006,30006,0,2903,1537756,4.33,3.84,5.0
2796488,19192,67,6340,1488,0.0,3.84,6409,0,30032,30032,0,2903,1542172,4.33,3.78,5.0
2796491,29810,46,6099,1122,0.0,3.96,6096,0,30004,30004,0,2966,1583982,4.34,4.03,5.0
2796494,76000,54,6220,959,0.0,4.01,6193,0,30004,30004,0,2966,1700492,4.34,4.15,5.0
2796500,47619,28,5958,659,0.0,4.1,6055,0,30006,30006,0,2966,1612021,4.34,4.37,5.0
