ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2959650,45303,40,5838,993,0.0,4.0,5885,0,30002,30002,0,2934,1579864,4.33,4.12,5.0
2959666,5890,80,811,12782,1.786,1.0,836,19237,10769,30006,4,2903,1527592,4.33,1.0,1.0
2959673,24815,35,5909,1206,0.0,3.93,5902,0,30003,30003,0,2934,1580892,4.33,3.97,5.0
2959675,71702,51,5758,929,0.0,4.01,5859,0,30001,30001,0,2903,1597960,4.33,4.17,5.0
2959684,48266,35,6212,817,0.0,4.05,6468,0,30005,30005,0,2934,1666228,4.33,4.25,5.0
2959688,68562,44,5821,808,0.0,4.05,5834,0,30006,30006,0,2934,1587392,4.33,4.26,5.0
2959695,5484,69,1265,6858,2.712,1.0,1281,21931,8088,30019,7,2934,1544492,4.33,1.55,1.0
2959701,77492,32,5908,660,0.0,4.1,5924,0,30013,30013,0,2966,1641992,4.34,4.37,5.0
2959706,41972,22,6079,830,0.0,4.05,6090,0,30004,30004,0,2966,1611619,4.34,4.24,5.0
2959711,43650,32,6145,795,0.0,4.06,6387,0,30002,30002,0,2966,1593647,4.34,4.27,5.0
2959719,8632,48,5973,2212,0.0,3.63,5940,0,30008,30008,0,2934,1551453,4.33,3.34,5.0
2959721,3656,58,1495,6916,1.449,1.0,1492,17752,12252,30004,6,2966,1566592,4.34,1.54,1.0
2959730,4265,74,1461,7707,2.234,1.0,1466,20727,9280,30007,7,2934,1539292,4.33,1.36,1.0
2959741,8429,50,5931,2411,0.0,3.57,5896,0,30008,30008,0,2934,1540696,4.33,3.22,5.0
2959752,47127,33,6285,829,0.0,4.05,6417,0,30002,30002,0,2934,1653596,4.33,4.24,5.0
2959755,42880,24,5923,771,0.0,4.06,6099,0,30002,30002,0,2934,1553769,4.33,4.29,5.0
2959769,54062,30,6233,714,0.0,4.08,6505,0,30002,30002,0,2934,1556732,4.33,4.33,5.0
2959792,56250,34,6078,732,0.0,4.07,6415,0,30004,30004,0,2934,1646012,4.33,4.32,5.0
2959799,23627,41,5708,1284,0.0,3.91,5702,0,30015,30015,0,2934,1549692,4.33,3.92,5.0
2959803,47562,33,6225,849,0.0,4.04,6403,0,30005,30005,0,2934,1539452,4.33,4.23,5.0
2959820,3720,74,1050,11003,3.328,1.0,1069,23074,6933,30007,6,2903,1527592,4.33,1.0,1.0
2959824,23247,38,5893,1258,0.0,3.92,5887,0,30006,30006,0,2934,1556192,4.33,3.94,5.0
2959834,21829,39,5838,1338,0.0,3.89,5826,0,30004,30004,0,2934,1591292,4.33,3.88,5.0
2959845,6500,78,1639,5115,1.921,1.0,1655,19735,10271,30006,7,2934,1540592,4.33,2.05,1.0
2959860,59407,30,6159,748,0.0,4.07,6501,0,30005,30005,0,2934,1687772,4.33,4.3,5.0
2959894,11984,64,1804,2419,0.92,1.0,1809,14376,15629,30005,5,2966,1567892,4.34,3.22,1.0
2959903,4062,74,1659,6796,1.742,1.0,1645,19061,10943,30004,7,2934,1545792,4.33,1.56,1.0
2959983,28676,33,6175,1078,0.0,3.97,6324,0,30005,30005,0,2966,1571132,4.34,4.06,5.0
2959991,24839,31,6392,1269,0.0,3.92,6373,0,30004,30004,0,2966,1572572,4.34,3.93,5.0
2959995,39262,65,4334,1118,0.0,3.96,4636,0,30014,30014,0,2934,1554300,4.33,4.03,5.0
2960019,50234,29,5993,695,0.0,4.08,6088,0,30017,30017,0,2903,1599057,4.33,4.34,5.0
2960034,54889,31,6046,762,0.0,4.06,6369,0,30004,30004,0,2903,1529372,4.33,4.29,5.0
2960050,57740,30,5444,676,0.0,4.09,5557,0,30013,30013,0,2903,1613017,4.33,4.36,5.0
2960082,53161,33,6129,812,0.0,4.05,6412,0,30004,30004,0,2903,1550972,4.33,4.26,5.0
2960091,35437,32,6220,988,0.0,4.0,6342,0,30005,30005,0,2966,1624412,4.34,4.13,5.0
2960204,49581,31,6111,822,0.0,4.04,6362,0,30002,30002,0,2903,1550972,4.33,4.25,5.0
2960222,61290,31,6144,784,0.0,4.06,6401,0,30002,30002,0,2934,1593652,4.33,4.28,5.0
2960241,41157,31,6163,936,0.0,4.02,6334,0,30002,30002,0,2966,1605692,4.34,4.16,5.0
2960247,46848,30,6063,772,0.0,4.07,6355,0,30004,30004,0,2966,1569692,4.34,4.29,5.0
2960258,30253,34,6219,1063,0.0,3.98,6358,0,30004,30004,0,2966,1579772,4.34,4.07,5.0
2960268,48600,34,6012,758,0.0,4.06,6439,0,30002,30002,0,2903,1536572,4.33,4.3,5.0
2960280,56965,31,6226,735,0.0,4.07,6518,0,30002,30002,0,2903,1556959,4.33,4.31,5.0
2960288,53266,30,6172,706,0.0,4.08,6390,0,30007,30007,0,2903,1541620,4.33,4.34,5.0
2960297,30631,33,6161,1063,0.0,3.98,6330,0,30002,30002,0,2966,1571132,4.34,4.07,5.0
2960300,51862,31,6193,762,0.0,4.07,6571,0,30004,30004,0,2934,1614332,4.33,4.29,5.0
2960308,32301,31,6209,1020,0.0,3.99,6345,0,30003,30003,0,2966,1566812,4.34,4.1,5.0
2960329,62169,31,6004,757,0.0,4.07,6437,0,30003,30003,0,2934,1804724,4.33,4.3,5.0
2960334,65173,38,5895,830,0.0,4.04,6358,0,30007,30007,0,2903,1802972,4.33,4.24,5.0
2960339,51476,31,6108,767,0.0,4.06,6376,0,30004,30004,0,2903,1598492,4.33,4.29,5.0
2960340,48487,31,6068,768,0.0,4.06,6437,0,30005,30005,0,2934,1556692,4.33,4.29,5.0
2960345,51724,31,5996,700,0.0,4.08,6404,0,30013,30013,0,2934,1647452,4.33,4.34,5.0
2960360,35636,35,6291,938,0.0,4.02,6347,0,30008,30008,0,2966,1568252,4.34,4.16,5.0
2960363,25200,30,6410,1154,0.0,3.95,6382,0,30008,30008,0,2966,1571132,4.34,4.01,5.0
2960365,54030,31,6287,751,0.0,4.07,6677,0,30016,30016,0,2934,1572956,4.33,4.3,5.0
2960367,48936,24,5995,662,0.0,4.1,6052,0,30003,30003,0,2966,1585057,4.34,4.37,5.0
2960375,37475,30,6049,880,0.0,4.03,6111,0,30005,30005,0,2934,1554255,4.33,4.21,5.0
2960376,57378,30,6093,767,0.0,4.06,6472,0,30003,30003,0,2903,1624412,4.33,4.29,5.0
2960378,45482,27,6060,953,0.0,4.01,6131,0,30004,30004,0,2934,1549531,4.33,4.15,5.0
2960384,33665,32,6181,1055,0.0,3.98,6323,0,30003,30003,0,2966,1608572,4.34,4.08,5.0
2960386,50938,28,5993,656,0.0,4.1,6139,0,30015,30015,0,2934,1594859,4.33,4.37,5.0
2960394,48636,21,5954,642,0.0,4.1,6091,0,30005,30005,0,2903,1573939,4.33,4.38,5.0
2960399,49883,31,6246,746,0.0,4.07,6631,0,30017,30017,0,2934,1543772,4.33,4.31,5.0
2960407,30904,31,6179,957,0.0,4.01,6349,0,30002,30002,0,2966,1595612,4.34,4.15,5.0
2960421,50163,26,5889,669,0.0,4.1,6116,0,30004,30004,0,2966,1585057,4.34,4.36,5.0
2960427,44183,22,5875,1401,0.0,3.87,6092,0,30003,30003,0,2903,1527127,4.33,3.84,5.0
2960430,53430,33,6403,773,0.0,4.06,6884,0,30003,30003,0,2934,1610596,4.33,4.29,5.0
2960439,36573,33,6100,976,0.0,4.0,6295,0,30006,30006,0,2966,1604252,4.34,4.14,5.0
2960440,48676,30,5941,783,0.0,4.06,6118,0,30003,30003,0,2934,1634020,4.33,4.28,5.0
2960458,54949,23,5914,642,0.0,4.11,6118,0,30002,30002,0,2966,1575339,4.34,4.38,5.0
2960462,51609,23,5898,703,0.0,4.08,6074,0,30011,30011,0,2903,1622329,4.33,4.34,5.0
2960482,33140,22,6071,1421,0.0,3.87,6085,0,30004,30004,0,2966,1585017,4.34,3.83,5.0
2960490,49468,33,7125,766,0.0,4.06,7379,0,30016,30016,0,2934,1579772,4.33,4.29,5.0
2960495,51990,30,6670,799,0.0,4.05,6853,0,30007,30007,0,2903,1562492,4.33,4.27,5.0
2960498,52126,22,5964,608,0.0,4.11,6099,0,30004,30004,0,2903,1611657,4.33,4.41,5.0
2960509,29703,34,6198,1105,0.0,3.96,6329,0,30007,30007,0,2966,1578332,4.34,4.04,5.0
2960512,28800,31,6329,1131,0.0,3.96,6334,0,30006,30006,0,2966,1589852,4.34,4.03,5.0
2960515,26662,31,6203,1086,0.0,3.97,6333,0,30004,30004,0,2966,1563932,4.34,4.06,5.0
2960519,47310,31,6142,815,0.0,4.05,6367,0,30006,30006,0,2903,1608572,4.33,4.25,5.0
2960521,32375,24,5924,1428,0.0,3.87,6088,0,30003,30003,0,2966,1609727,4.34,3.82,5.0
2960527,43495,22,6120,744,0.0,4.07,6140,0,30004,30004,0,2966,1603219,4.34,4.31,5.0
2960534,44162,22,6028,698,0.0,4.08,6091,0,30015,30015,0,2903,1531327,4.33,4.34,5.0
2960535,54132,33,7009,792,0.0,4.05,7431,0,30008,30008,0,2903,1637372,4.33,4.27,5.0
2960553,17497,34,6329,1586,0.0,3.82,6319,0,30011,30011,0,2966,1565372,4.34,3.72,5.0
2960559,63025,22,6119,703,0.0,4.09,6138,0,30003,30003,0,2966,1722217,4.34,4.34,5.0
2960579,43036,37,6065,834,0.0,4.04,6388,0,30003,30003,0,2934,1542812,4.33,4.24,5.0
2960583,26437,31,6181,1091,0.0,3.97,6300,0,30004,30004,0,2966,1591292,4.34,4.05,5.0
2960585,45882,35,6230,858,0.0,4.04,6462,0,30004,30004,0,2934,1630172,4.33,4.22,5.0
2960586,44909,22,6023,682,0.0,4.09,6107,0,30007,30007,0,2903,1582217,4.33,4.35,5.0
2960597,47250,33,7221,769,0.0,4.06,7500,0,30011,30011,0,2934,1568252,4.33,4.29,5.0
2960598,48704,26,5875,668,0.0,4.09,6105,0,30017,30017,0,2934,1557981,4.33,4.36,5.0
2960602,54323,36,7128,847,0.0,4.04,7441,0,30002,30002,0,2903,1644572,4.33,4.23,5.0
2960614,24839,33,6352,1239,0.0,3.92,6341,0,30005,30005,0,2966,1585532,4.34,3.95,5.0
2960618,30240,34,6278,965,0.0,4.0,6384,0,30007,30007,0,2903,1565372,4.33,4.14,5.0
2960635,23150,33,6376,1343,0.0,3.89,6361,0,30005,30005,0,2966,1584092,4.34,3.88,5.0
2960642,70781,32,6191,677,0.0,4.09,6595,0,30005,30005,0,2903,1610012,4.33,4.36,5.0
2960643,54337,32,6142,769,0.0,4.06,6408,0,30017,30017,0,2934,1634876,4.33,4.29,5.0
2960652,16762,32,5018,1503,0.0,3.84,5145,0,30003,30003,0,2966,1569692,4.34,3.77,5.0
2960659,21943,31,6089,1117,0.0,3.96,6218,0,30004,30004,0,2966,1605692,4.34,4.03,5.0
2960664,51205,35,6756,950,0.0,4.01,6967,0,30004,30004,0,2903,1602391,4.33,4.15,5.0
2960682,34560,32,6091,926,0.0,4.02,6268,0,30003,30003,0,2966,1569692,4.34,4.17,5.0
2960696,31633,31,6219,955,0.0,4.01,6269,0,30009,30009,0,2966,1584092,4.34,4.15,5.0
2960715,50688,33,6805,731,0.0,4.08,7101,0,30004,30004,0,2934,1556732,4.33,4.32,5.0
2960717,48361,33,5332,1209,0.0,3.93,5260,0,30011,30011,0,2966,1621956,4.34,3.97,5.0
2960719,26300,31,5273,1081,0.0,3.97,5326,0,30011,30011,0,2966,1610012,4.34,4.06,5.0
2960720,43619,33,6222,746,0.0,4.07,6537,0,30004,30004,0,2903,1532252,4.33,4.31,5.0
2960724,51952,36,7230,742,0.0,4.07,7485,0,30005,30005,0,2903,1542332,4.33,4.31,5.0
2960727,52646,33,6142,738,0.0,4.07,6468,0,30003,30003,0,2934,1573180,4.33,4.31,5.0
2960729,38543,34,6188,883,0.0,4.03,6299,0,30004,30004,0,2966,1590276,4.34,4.2,5.0
2960731,18787,35,5511,1156,0.0,3.95,5577,0,30016,30016,0,2966,1569692,4.34,4.01,5.0
2960737,43708,32,7192,821,0.0,4.05,7440,0,30025,30025,0,2903,1527932,4.33,4.25,5.0
2960741,41850,33,6140,931,0.0,4.01,6355,0,30002,30002,0,2903,1569692,4.33,4.17,5.0
2960745,42014,31,6065,874,0.0,4.03,6278,0,30005,30005,0,2966,1604252,4.34,4.21,5.0
2960747,42862,31,6141,868,0.0,4.03,6309,0,30003,30003,0,2903,1584092,4.33,4.21,5.0
2960749,62908,57,6024,947,0.0,4.01,6131,0,30017,30017,0,2934,1545095,4.33,4.16,5.0
2960751,30800,66,6103,1353,0.0,3.89,6109,0,30024,30024,0,2934,1548492,4.33,3.87,5.0
2960755,15854,32,6214,1327,0.0,3.9,6232,0,30005,30005,0,2966,1565372,4.34,3.89,5.0
2960762,55186,31,6444,733,0.0,4.07,6741,0,30006,30006,0,2903,1588412,4.33,4.32,5.0
2960777,61875,31,6260,687,0.0,4.09,6717,0,30007,30007,0,2934,1555492,4.33,4.35,5.0
2960778,81600,66,5711,1001,0.0,3.99,6177,0,30008,30008,0,2903,1685692,4.33,4.12,5.0
2960782,12487,31,5137,1606,0.0,3.81,5176,0,30006,30006,0,2966,1569732,4.34,3.71,5.0
2960798,13477,36,5739,1660,0.0,3.8,5765,0,30006,30006,0,2966,1574012,4.34,3.67,5.0
2960801,15037,30,5342,1623,0.0,3.81,5376,0,30002,30002,0,2966,1563932,4.34,3.69,5.0
2960802,52594,31,6116,679,0.0,4.09,6508,0,30005,30005,0,2934,1584820,4.33,4.36,5.0
2960809,48150,33,6261,723,0.0,4.07,6589,0,30016,30016,0,2903,1562492,4.33,4.32,5.0
2960820,31378,32,6145,1087,0.0,3.97,6265,0,30005,30005,0,2966,1574012,4.34,4.06,5.0
2960821,39101,33,5794,873,0.0,4.03,6000,0,30006,30006,0,2966,1620583,4.34,4.21,5.0
2960827,58353,31,6094,706,0.0,4.08,6430,0,30003,30003,0,2934,1660412,4.33,4.34,5.0
2960830,55752,31,6484,765,0.0,4.06,6969,0,30005,30005,0,2903,1592732,4.33,4.29,5.0
2960833,61179,32,6638,760,0.0,4.06,7075,0,30004,30004,0,2903,1579772,4.33,4.3,5.0
2960836,50164,31,6755,792,0.0,4.06,7029,0,30005,30005,0,2934,1656092,4.33,4.27,5.0
2960843,55052,34,6805,816,0.0,4.05,7091,0,30015,30015,0,2903,1610012,4.33,4.25,5.0
2960848,24452,37,6309,1035,0.0,3.98,6415,0,30006,30006,0,2934,1574012,4.33,4.09,5.0
