ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2788330,24698,32,6054,1046,0.0,3.98,6111,0,30006,30006,0,2903,1557478,4.33,4.09,5.0
2788331,18012,74,5691,1744,0.0,3.77,5678,0,30005,30005,0,2903,1534615,4.33,3.62,5.0
2788334,34429,29,9814,782,0.0,4.06,9846,0,30003,30003,0,2903,1583156,4.33,4.28,5.0
2788339,32746,29,5594,1117,0.0,3.96,5693,0,30007,30007,0,2934,1558292,4.33,4.03,5.0
2788343,38101,27,5901,729,0.0,4.07,6093,0,30004,30004,0,2903,1550956,4.33,4.32,5.0
2788344,6562,30,5691,2903,0.0,3.42,5648,0,30006,30006,0,2903,1528892,4.33,2.96,5.0
2788346,24403,73,5735,1562,0.0,3.82,5731,0,30007,30007,0,2903,1531492,4.33,3.73,5.0
2788350,30273,71,5729,1263,0.0,3.91,5737,0,30005,30005,0,2934,1541892,4.33,3.93,5.0
2788353,23683,77,5488,1517,0.0,3.84,5633,0,30003,30003,0,2903,1556192,4.33,3.76,5.0
2788354,37301,36,5842,1052,0.0,3.98,5928,0,30006,30006,0,2903,1527591,4.33,4.08,5.0
2788356,21531,71,5686,1509,0.0,3.84,5696,0,30005,30005,0,2903,1535392,4.33,3.77,5.0
2788384,31178,36,6158,1067,0.0,3.97,6370,0,30008,30008,0,2934,1541092,4.33,4.07,5.0
2788387,65098,33,6157,697,0.0,4.09,6369,0,30002,30002,0,2966,1663292,4.34,4.34,5.0
2788453,64916,79,6651,1491,0.0,3.85,6578,0,30003,30003,0,2966,1735222,4.34,3.78,5.0
2788455,62781,83,6429,1514,0.0,3.84,6653,0,30005,30005,0,2966,1646532,4.34,3.77,5.0
2788457,50938,103,6595,1776,0.0,3.76,6756,0,30005,30005,0,2934,1549892,4.33,3.6,5.0
2788460,56205,93,6571,1552,0.0,3.83,6768,0,30004,30004,0,2903,1575092,4.33,3.74,5.0
2788465,59553,96,6578,1626,0.0,3.8,6757,0,30004,30004,0,2903,1580692,4.33,3.69,5.0
