ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
3094563,68308,49,5390,890,0.0,4.03,6005,0,30005,30005,0,2934,1667492,4.33,4.2,5.0
3094595,67200,60,5576,951,0.0,4.01,6123,0,30002,30002,0,2934,1624092,4.33,4.15,5.0
3094652,75405,58,6630,1099,0.0,3.97,6590,0,30006,30006,0,2966,1675892,4.34,4.05,5.0
3094725,55104,67,5839,1260,0.0,3.92,6326,0,30003,30003,0,2934,1577892,4.33,3.94,5.0
3094789,61807,66,6230,1175,0.0,3.94,6517,0,30007,30007,0,2966,1617092,4.34,3.99,5.0
3094816,84976,58,5590,970,0.0,4.01,6131,0,30011,30011,0,2966,1768292,4.34,4.14,5.0
3094831,46816,44,5634,857,0.0,4.03,6042,0,30004,30004,0,2903,1600292,4.33,4.22,5.0
3094847,74265,52,5696,931,0.0,4.02,6180,0,30011,30011,0,2966,1625669,4.34,4.17,5.0
3094922,55125,40,6827,966,0.0,4.01,6773,0,30003,30003,0,2966,1582092,4.34,4.14,5.0
3094944,12409,48,6001,1721,0.0,3.77,5989,0,30029,30029,0,2903,1527492,4.33,3.63,5.0
3095005,63937,56,7067,1235,0.0,3.92,7025,0,30002,30002,0,2934,1570892,4.33,3.95,5.0
3095013,67308,56,6467,1165,0.0,3.94,6711,0,30001,30001,0,2934,1660492,4.33,4.0,5.0
3095026,16460,48,6094,1519,0.0,3.84,6103,0,30027,30027,0,2934,1545692,4.33,3.76,5.0
3095040,70475,65,5833,1154,0.0,3.95,6042,0,30006,30006,0,2966,1610092,4.34,4.01,5.0
3095044,58964,69,5864,1084,0.0,3.97,6098,0,30034,30034,0,2966,1608885,4.34,4.06,5.0
3096047,46618,31,6126,718,0.0,4.08,6372,0,30045,30045,0,2966,1617212,4.34,4.33,5.0
3096054,39262,30,6250,812,0.0,4.05,6395,0,30015,30015,0,2966,1605692,4.34,4.26,5.0
3096072,40320,30,6216,818,0.0,4.05,6382,0,30009,30009,0,2903,1556732,4.33,4.25,5.0
3096076,42026,35,6213,815,0.0,4.05,6413,0,30005,30005,0,2934,1555292,4.33,4.25,5.0
3096077,39190,33,6195,822,0.0,4.04,6380,0,30004,30004,0,2903,1565372,4.33,4.25,5.0
3096080,44214,29,6032,698,0.0,4.09,6373,0,30008,30008,0,2966,1654652,4.34,4.34,5.0
3096085,48849,30,6111,782,0.0,4.06,6375,0,30016,30016,0,2903,1609103,4.33,4.28,5.0
3096090,33989,33,6125,861,0.0,4.04,6395,0,30008,30008,0,2934,1552412,4.33,4.22,5.0
3096099,39040,32,6209,817,0.0,4.05,6381,0,30004,30004,0,2903,1546652,4.33,4.25,5.0
3096141,33647,28,6264,877,0.0,4.03,6405,0,30004,30004,0,2934,1548092,4.33,4.21,5.0
3096144,32413,31,6263,801,0.0,4.05,6427,0,30004,30004,0,2934,1559612,4.33,4.26,5.0
3096154,33617,30,6177,804,0.0,4.06,6397,0,30006,30006,0,2966,1572572,4.34,4.26,5.0
3096170,30400,30,6217,935,0.0,4.01,6394,0,30005,30005,0,2934,1545212,4.33,4.17,5.0
3096191,34449,30,6302,958,0.0,4.0,6380,0,30010,30010,0,2903,1536572,4.33,4.15,5.0
3096195,34788,29,6134,778,0.0,4.06,6407,0,30004,30004,0,2934,1578332,4.33,4.28,5.0
3096204,44887,31,6047,708,0.0,4.08,6383,0,30017,30017,0,2966,1569692,4.34,4.33,5.0
3096206,41218,29,6156,725,0.0,4.08,6420,0,30006,30006,0,2934,1553852,4.33,4.32,5.0
3096207,44140,29,6056,681,0.0,4.09,6368,0,30013,30013,0,2966,1602812,4.34,4.35,5.0
3096209,49950,30,6030,759,0.0,4.06,6364,0,30006,30006,0,2903,1545212,4.33,4.3,5.0
3096213,41604,28,6281,753,0.0,4.07,6413,0,30014,30014,0,2966,1578071,4.34,4.3,5.0
3096214,46415,29,5993,688,0.0,4.09,6373,0,30008,30008,0,2966,1587356,4.34,4.35,5.0
3096216,39712,29,6070,788,0.0,4.06,6364,0,30004,30004,0,2903,1578332,4.33,4.27,5.0
3096219,46855,27,6030,675,0.0,4.09,6371,0,30004,30004,0,2966,1575452,4.34,4.36,5.0
3096506,29100,39,5538,1147,0.0,3.95,5739,0,30004,30004,0,2966,1576193,4.34,4.01,5.0
3096510,15184,67,6011,1949,0.0,3.71,5968,0,30003,30003,0,2903,1548392,4.33,3.49,5.0
3096511,16559,59,6033,1773,0.0,3.76,6002,0,30011,30011,0,2903,1527592,4.33,3.6,5.0
3096524,22445,63,5972,1626,0.0,3.81,6087,0,30007,30007,0,2934,1542302,4.33,3.69,5.0
3096525,14218,73,5883,2303,0.0,3.6,5943,0,30004,30004,0,2934,1550992,4.33,3.28,5.0
3096528,41640,58,5960,1103,0.0,3.96,6123,0,30004,30004,0,2934,1547092,4.33,4.04,5.0
3096531,15396,67,5952,2261,0.0,3.61,5949,0,30003,30003,0,2903,1530192,4.33,3.31,5.0
3096533,15396,65,5632,1818,0.0,3.75,5711,0,30002,30002,0,2903,1560092,4.33,3.57,5.0
3096534,15162,65,5847,1981,0.0,3.7,5807,0,30002,30002,0,2903,1527592,4.33,3.47,5.0
3096535,23185,41,5505,1248,0.0,3.92,5646,0,30005,30005,0,2966,1617292,4.34,3.94,5.0
3096537,21734,80,5598,1676,0.0,3.79,5709,0,30004,30004,0,2903,1528932,4.33,3.66,5.0
3096541,25289,33,5527,1031,0.0,3.99,5734,0,30003,30003,0,2966,1591292,4.34,4.1,5.0
3096542,8900,65,5993,3033,0.0,3.39,5928,0,30003,30003,0,2934,1539702,4.33,2.9,5.0
3096547,27523,43,5736,1052,0.0,3.98,5735,0,30008,30008,0,2966,1570492,4.34,4.08,5.0
3096549,16761,60,5782,1774,0.0,3.76,5754,0,30013,30013,0,2934,1558792,4.33,3.6,5.0
3096550,35546,64,5757,1202,0.0,3.93,5738,0,30010,30010,0,2934,1550992,4.33,3.98,5.0
3096551,22140,31,5756,1230,0.0,3.93,5739,0,30004,30004,0,2966,1575692,4.34,3.96,5.0
3096555,23156,36,5627,1218,0.0,3.93,5787,0,30002,30002,0,2966,1582192,4.34,3.96,5.0
3096556,21216,32,5851,1195,0.0,3.94,5976,0,30004,30004,0,2966,1573092,4.34,3.98,5.0
3096557,22635,42,5943,1255,0.0,3.92,5942,0,30006,30006,0,2966,1570492,4.34,3.94,5.0
3096559,14625,80,6206,2235,0.0,3.62,6157,0,30003,30003,0,2903,1553592,4.33,3.32,5.0
3096560,15192,70,6227,1963,0.0,3.7,6186,0,30004,30004,0,2934,1547092,4.33,3.48,5.0
3096563,34634,40,5558,879,0.0,4.03,5792,0,30003,30003,0,2966,1586092,4.34,4.21,5.0
3096573,14726,70,5900,2126,0.0,3.66,5972,0,30003,30003,0,2934,1547092,4.33,3.39,5.0
3096575,26713,50,5743,1166,0.0,3.95,5734,0,30011,30011,0,2966,1564032,4.34,4.0,5.0
3096577,18174,74,5830,2074,0.0,3.67,5918,0,30009,30009,0,2903,1588692,4.33,3.42,5.0
