ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
3038216,32592,70,6376,1649,0.0,3.8,6321,0,30003,30003,0,2966,1638582,4.34,3.68,5.0
3038222,53616,43,6503,909,0.0,4.02,6572,0,30003,30003,0,2966,1611932,4.34,4.18,5.0
3038232,35430,82,6408,1787,0.0,3.76,6340,0,30010,30010,0,2903,1528892,4.33,3.59,5.0
3038235,26707,71,6278,1608,0.0,3.81,6224,0,30004,30004,0,2966,1572782,4.34,3.7,5.0
3038240,45281,134,6566,2159,0.0,3.65,6705,0,30004,30004,0,2966,1597492,4.34,3.37,5.0
3038246,52270,33,6482,828,0.0,4.04,6747,0,30005,30005,0,2903,1549152,4.33,4.24,5.0
3038261,71599,41,6209,754,0.0,4.07,6403,0,30018,30018,0,2966,1619141,4.34,4.3,5.0
3038270,14637,82,5794,2395,0.0,3.58,5840,0,30003,30003,0,2966,1583492,4.34,3.23,5.0
3038276,46352,124,6893,2145,0.0,3.65,6778,0,30003,30003,0,2934,1540582,4.33,3.38,5.0
3038282,19468,71,6126,2043,0.0,3.68,6084,0,30003,30003,0,2966,1569492,4.34,3.44,5.0
3038300,32601,93,6397,2017,0.0,3.69,6498,0,30003,30003,0,2903,1532115,4.33,3.45,5.0
3038302,19504,41,6320,1401,0.0,3.88,6383,0,30010,30010,0,2966,1573972,4.34,3.84,5.0
3038311,46666,123,6371,2147,0.0,3.65,6261,0,30005,30005,0,2934,1559692,4.33,3.37,5.0
3038314,24984,99,6316,2273,0.0,3.61,6400,0,30004,30004,0,2934,1540092,4.33,3.3,5.0
3038336,51009,130,6584,2130,0.0,3.65,6705,0,30004,30004,0,2903,1559692,4.33,3.38,5.0
3038337,56286,35,6492,835,0.0,4.04,6667,0,30009,30009,0,2903,1544772,4.33,4.24,5.0
3038342,60102,133,6565,2107,0.0,3.66,6658,0,30005,30005,0,2966,1649292,4.34,3.4,5.0
3038352,53005,123,6605,2125,0.0,3.66,6720,0,30003,30003,0,2934,1568092,4.33,3.39,5.0
3038365,56000,134,6542,2190,0.0,3.64,6645,0,30006,30006,0,2966,1565292,4.34,3.35,5.0
3038369,48277,35,6064,893,0.0,4.02,6368,0,30006,30006,0,2903,1571052,4.33,4.2,5.0
3038372,42328,123,6608,2191,0.0,3.64,6708,0,30004,30004,0,2934,1628332,4.33,3.35,5.0
3038377,65758,42,6353,929,0.0,4.02,6346,0,30016,30016,0,2966,1661572,4.34,4.17,5.0
3038379,60172,133,6305,2141,0.0,3.65,6457,0,30004,30004,0,2966,1652092,4.34,3.38,5.0
3038390,52326,43,6373,981,0.0,4.0,6415,0,30013,30013,0,2966,1630912,4.34,4.13,5.0
3038394,57663,133,6257,2110,0.0,3.66,6371,0,30006,30006,0,2966,1582132,4.34,3.4,5.0
3038395,61456,33,5989,682,0.0,4.09,6382,0,30010,30010,0,2903,1534552,4.33,4.35,5.0
3038401,44141,123,6944,2178,0.0,3.64,6821,0,30002,30002,0,2934,1618492,4.33,3.36,5.0
3038405,67299,41,6306,746,0.0,4.07,6737,0,30006,30006,0,2966,1604741,4.34,4.31,5.0
