ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
3049929,37171,33,5644,868,0.0,4.03,5894,0,30014,30014,0,2903,1537992,4.33,4.21,5.0
3049942,38187,25,5338,667,0.0,4.1,5621,0,30005,30005,0,2966,1580892,4.34,4.37,5.0
3049971,44928,27,5431,685,0.0,4.09,5781,0,30028,30028,0,2966,1610792,4.34,4.35,5.0
3049993,81140,68,5572,1021,0.0,3.98,5773,0,30021,30021,0,2903,1579592,4.33,4.1,5.0
3050001,27565,65,5508,1141,0.0,3.95,5621,0,30009,30009,0,2903,1544492,4.33,4.02,5.0
3050032,57890,35,5749,741,0.0,4.07,5839,0,30018,30018,0,2934,1574392,4.33,4.31,5.0
3050045,41196,26,5183,754,0.0,4.07,5578,0,30006,30006,0,2966,1596492,4.34,4.3,5.0
3050054,41095,24,5272,673,0.0,4.1,5516,0,30006,30006,0,2966,1570492,4.34,4.36,5.0
3050078,32627,33,5374,890,0.0,4.03,5575,0,30029,30029,0,2934,1566592,4.33,4.2,5.0
3050109,54480,26,5022,620,0.0,4.11,5791,0,30005,30005,0,2966,1592592,4.34,4.4,5.0
3050118,36350,26,5253,840,0.0,4.04,5587,0,30049,30049,0,2934,1561432,4.33,4.24,5.0
3050139,100851,27,4651,782,0.0,4.06,5611,0,30007,30007,0,2966,2652092,4.34,4.28,5.0
3050148,31917,39,6122,960,0.0,4.01,6375,0,30015,30015,0,2934,1546652,4.33,4.15,5.0
3050158,38738,33,6123,834,0.0,4.05,6360,0,30010,30010,0,2966,1621532,4.34,4.24,5.0
3050166,81091,36,6156,718,0.0,4.08,6708,0,30022,30022,0,2966,1707932,4.34,4.33,5.0
3050170,41095,35,7146,818,0.0,4.05,7449,0,30005,30005,0,2903,1576892,4.33,4.25,5.0
3050181,57384,35,6010,716,0.0,4.08,6322,0,30006,30006,0,2966,1586972,4.34,4.33,5.0
3050188,101712,27,5226,706,0.0,4.08,5686,0,30023,30023,0,2903,2198392,4.33,4.34,5.0
3050187,50835,33,6158,697,0.0,4.09,6566,0,30005,30005,0,2934,1622972,4.33,4.34,5.0
3050202,67200,34,6137,681,0.0,4.09,6716,0,30013,30013,0,2903,1602812,4.33,4.35,5.0
3050219,27512,37,6220,990,0.0,3.99,6367,0,30013,30013,0,2903,1536572,4.33,4.13,5.0
3050238,35003,34,6273,987,0.0,4.0,6326,0,30008,30008,0,2934,1540892,4.33,4.13,5.0
3050258,40594,32,6252,1136,0.0,3.95,6489,0,30003,30003,0,2934,1601372,4.33,4.02,5.0
3050259,6435,92,4596,3443,0.0,3.26,4579,0,30003,30003,0,2903,1530682,4.33,2.7,5.0
3050271,74089,36,5915,704,0.0,4.09,6454,0,30009,30009,0,2966,1657532,4.34,4.34,5.0
3050278,29517,36,6368,1068,0.0,3.98,6394,0,30007,30007,0,2966,1571132,4.34,4.07,5.0
3050297,46527,39,6634,847,0.0,4.04,6872,0,30008,30008,0,2903,1569692,4.33,4.23,5.0
3050303,23385,44,6305,1123,0.0,3.96,6377,0,30008,30008,0,2966,1566812,4.34,4.03,5.0
3050523,27218,66,5498,1294,0.0,3.91,5581,0,30007,30007,0,2934,1543528,4.33,3.91,5.0
3050525,17500,64,5674,1731,0.0,3.78,5641,0,30002,30002,0,2966,1682292,4.34,3.63,5.0
3050528,29300,70,5511,1316,0.0,3.9,5643,0,30003,30003,0,2934,1549796,4.33,3.9,5.0
3050535,17570,52,5648,1717,0.0,3.78,5627,0,30006,30006,0,2966,1566592,4.34,3.63,5.0
3050568,8469,82,2141,4116,0.957,1.0,2157,14675,15331,30006,7,2903,1527147,4.33,2.42,1.0
3050570,27944,78,2518,1979,0.245,1.07,2509,5915,24106,30021,2,2966,1563697,4.34,3.47,1.37
3050573,40784,91,5639,1960,0.0,3.7,5742,0,30003,30003,0,2903,1757092,4.33,3.48,5.0
3050580,20792,91,5898,2279,0.0,3.61,5954,0,30005,30005,0,2934,1541492,4.33,3.3,5.0
3050607,15750,92,6143,2871,0.0,3.43,6070,0,30003,30003,0,2934,1556892,4.33,2.98,5.0
3050624,30716,91,6163,1883,0.0,3.73,6096,0,30005,30005,0,2934,1611492,4.33,3.53,5.0
3050627,29607,89,6120,1949,0.0,3.71,6175,0,30002,30002,0,2903,1551292,4.33,3.49,5.0
3050639,33906,91,6039,1938,0.0,3.71,6102,0,30005,30005,0,2903,1547092,4.33,3.5,5.0
3051071,94126,30,5969,601,0.0,4.12,6090,0,30005,30005,0,2966,1568167,4.34,4.42,5.0
3051083,86669,29,5884,586,0.0,4.12,6091,0,30005,30005,0,2903,1587692,4.33,4.43,5.0
3051086,67415,29,6031,597,0.0,4.12,6141,0,30004,30004,0,2934,1575084,4.33,4.42,5.0
3051089,45021,30,6082,764,0.0,4.07,6152,0,30004,30004,0,2934,1586332,4.33,4.29,5.0
3051091,98457,32,6035,571,0.0,4.13,6141,0,30003,30003,0,2966,1680847,4.34,4.44,5.0
3051095,92723,30,6295,633,0.0,4.11,6345,0,30004,30004,0,2966,1666132,4.34,4.39,5.0
3051099,76042,31,5890,587,0.0,4.12,6138,0,30004,30004,0,2966,1584932,4.34,4.43,5.0
3051109,92066,30,6237,560,0.0,4.13,6581,0,30003,30003,0,2966,1626892,4.34,4.45,5.0
3051113,101338,32,5633,577,0.0,4.12,6094,0,30003,30003,0,2903,1682892,4.33,4.44,5.0
3051115,88675,41,5683,664,0.0,4.09,6087,0,30009,30009,0,2903,1545732,4.33,4.37,5.0
3051126,45360,30,5899,753,0.0,4.07,6114,0,30004,30004,0,2934,1625492,4.33,4.3,5.0
3051128,84157,28,5871,580,0.0,4.12,6239,0,30003,30003,0,2903,1612892,4.33,4.43,5.0
3051129,51168,26,5918,683,0.0,4.09,6122,0,30004,30004,0,2934,1675204,4.33,4.35,5.0
3051131,48704,27,5908,684,0.0,4.09,6107,0,30002,30002,0,2934,1564548,4.33,4.35,5.0
3051134,21653,81,5821,1763,0.0,3.77,5805,0,30022,30022,0,2966,1576286,4.34,3.61,5.0
3051143,14625,71,5873,2351,0.0,3.59,5787,0,30004,30004,0,2903,1534802,4.33,3.26,5.0
3051144,13908,92,6073,2217,0.0,3.63,6035,0,30002,30002,0,2966,1584896,4.34,3.33,5.0
