ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2941682,21200,54,5616,1402,0.0,3.87,5659,0,30004,30004,0,2903,1535392,4.33,3.84,5.0
2941685,11578,85,6196,2880,0.0,3.43,6115,0,30008,30008,0,2903,1527592,4.33,2.98,5.0
2941699,91298,47,5966,832,0.0,4.05,6437,0,30004,30004,0,2966,1659252,4.34,4.24,5.0
2941707,16517,84,5922,2418,0.0,3.57,5863,0,30014,30014,0,2903,1527592,4.33,3.22,5.0
2941711,86621,56,5860,923,0.0,4.02,6587,0,30004,30004,0,2934,1644092,4.33,4.17,5.0
2941713,65540,42,5939,828,0.0,4.04,6395,0,30004,30004,0,2903,1553852,4.33,4.24,5.0
2941724,56957,48,6128,812,0.0,4.05,6489,0,30016,30016,0,2966,1608019,4.34,4.26,5.0
2941727,49417,41,6319,877,0.0,4.03,6381,0,30016,30016,0,2966,1592732,4.34,4.21,5.0
2941734,43776,69,3090,1084,0.0,3.97,3465,0,30005,30005,0,2966,1567492,4.34,4.06,5.0
2941735,41545,55,3174,978,0.0,4.0,3510,0,30005,30005,0,2966,1577672,4.34,4.13,5.0
2941745,12187,65,2778,2201,0.403,1.0,2781,8625,21380,30005,4,2903,1537992,4.33,3.34,1.0
2941750,52517,42,6106,815,0.0,4.05,6382,0,30006,30006,0,2903,1562492,4.33,4.25,5.0
2941756,13453,52,3612,1661,0.0,3.79,3832,0,30006,30006,0,2903,1538692,4.33,3.67,5.0
2941757,15132,59,2471,2030,0.591,1.0,2491,11149,18861,30010,5,2903,1545917,4.33,3.44,1.0
2941763,28800,41,6377,1164,0.0,3.95,6379,0,30015,30015,0,2966,1591292,4.34,4.0,5.0
2941765,37800,49,6079,960,0.0,4.01,6376,0,30006,30006,0,2966,1572292,4.34,4.15,5.0
2941782,17165,46,5983,1719,0.0,3.78,6034,0,30005,30005,0,2903,1558792,4.33,3.63,5.0
2941776,54958,41,6194,799,0.0,4.05,6609,0,30010,30010,0,2934,1567012,4.33,4.27,5.0
2941784,21607,54,6013,1437,0.0,3.86,5974,0,30007,30007,0,2966,1567996,4.34,3.82,5.0
2941787,54287,44,3472,815,0.0,4.05,3793,0,30014,30014,0,2903,1533652,4.33,4.25,5.0
2941794,31898,63,5820,1428,0.0,3.87,5795,0,30006,30006,0,2966,1598064,4.34,3.82,5.0
2941797,21016,36,6159,1353,0.0,3.88,6147,0,30004,30004,0,2903,1591292,4.33,3.87,5.0
2941799,40990,69,4297,1110,0.0,3.96,4485,0,30014,30014,0,2903,1541132,4.33,4.04,5.0
2941803,31024,69,4439,1291,0.0,3.91,4484,0,30009,30009,0,2966,1603612,4.34,3.91,5.0
2941804,32941,63,5952,1334,0.0,3.89,5919,0,30003,30003,0,2903,1541309,4.33,3.88,5.0
2941806,13866,86,5687,2514,0.0,3.54,5621,0,30003,30003,0,2903,1532792,4.33,3.17,5.0
2941811,21211,40,6188,1498,0.0,3.84,6166,0,30006,30006,0,2934,1558792,4.33,3.78,5.0
2941815,21889,68,5654,1351,0.0,3.89,5695,0,30008,30008,0,2934,1539292,4.33,3.87,5.0
2941822,77238,42,6125,813,0.0,4.05,6733,0,30003,30003,0,2903,1603295,4.33,4.26,5.0
2941823,28726,100,5834,1768,0.0,3.77,5795,0,30009,30009,0,2966,1570596,4.34,3.6,5.0
2941827,46448,71,3637,1072,0.0,3.97,3923,0,30005,30005,0,2903,1531147,4.33,4.07,5.0
2941830,66689,69,3344,997,0.0,3.99,3772,0,30006,30006,0,2934,1665812,4.33,4.12,5.0
2941832,19504,87,3695,1704,0.0,3.78,3882,0,30005,30005,0,2934,1560372,4.33,3.64,5.0
2941843,7908,64,5761,2892,0.024,3.22,5709,711,29296,30007,1,2903,1538012,4.33,2.97,4.52
2941844,38921,70,3697,1115,0.0,3.96,3964,0,30006,30006,0,2934,1595172,4.33,4.04,5.0
2941847,23145,48,5968,1301,0.0,3.9,5982,0,30004,30004,0,2903,1554892,4.33,3.91,5.0
2941848,67901,43,6241,773,0.0,4.06,6715,0,30005,30005,0,2934,1548092,4.33,4.29,5.0
2941851,22329,64,5460,1529,0.0,3.84,5589,0,30005,30005,0,2966,1599092,4.34,3.76,5.0
2941858,72597,40,5967,784,0.0,4.06,6373,0,30008,30008,0,2903,1673372,4.33,4.28,5.0
2941859,40275,64,3433,1088,0.0,3.97,3794,0,30013,30013,0,2934,1569652,4.33,4.06,5.0
2941863,23968,50,5675,1191,0.0,3.94,5707,0,30004,30004,0,2934,1547092,4.33,3.98,5.0
2941866,16475,50,6243,1864,0.0,3.74,6212,0,30003,30003,0,2966,1572091,4.34,3.54,5.0
2941873,22941,56,5674,1305,0.0,3.9,5689,0,30002,30002,0,2934,1539292,4.33,3.9,5.0
2941876,36773,61,6087,1325,0.0,3.89,6080,0,30003,30003,0,2903,1541381,4.33,3.89,5.0
2941884,57363,63,5692,946,0.0,4.01,6130,0,30023,30023,0,2966,1608027,4.34,4.16,5.0
2941886,20025,69,3431,1443,0.0,3.86,3680,0,30006,30006,0,2966,1565932,4.34,3.81,5.0
2941899,16351,48,6198,1784,0.0,3.76,6155,0,30005,30005,0,2903,1535392,4.33,3.59,5.0
2941900,6536,74,1441,6010,2.276,1.0,1453,20847,9158,30005,7,2934,1547092,4.33,1.77,1.0
2941902,79456,52,6185,935,0.0,4.01,6377,0,30003,30003,0,2934,1762692,4.33,4.17,5.0
2941906,45112,50,4468,870,0.0,4.03,4914,0,30007,30007,0,2903,1534987,4.33,4.21,5.0
2941911,18679,45,6176,1550,0.0,3.83,6154,0,30002,30002,0,2903,1531492,4.33,3.74,5.0
2941918,24996,42,6423,1257,0.0,3.92,6395,0,30016,30016,0,2966,1592732,4.34,3.94,5.0
2941922,31172,54,5714,1096,0.0,3.96,5803,0,30010,30010,0,2934,1569192,4.33,4.05,5.0
2941923,44483,57,4919,1016,0.0,3.99,5396,0,30005,30005,0,2934,1590492,4.33,4.11,5.0
2941924,34700,58,6198,1248,0.0,3.92,6170,0,30011,30011,0,2934,1582192,4.33,3.94,5.0
2941933,24187,72,2925,1695,0.0,3.79,3225,0,30005,30005,0,2966,1566699,4.34,3.65,5.0
2941934,10091,96,5604,3077,0.0,3.37,5541,0,30006,30006,0,2903,1532792,4.33,2.88,5.0
2941937,56137,65,3416,973,0.0,4.0,3666,0,30012,30012,0,2966,1563892,4.34,4.14,5.0
2941938,15031,56,6214,1848,0.0,3.74,6170,0,30004,30004,0,2934,1549692,4.33,3.55,5.0
2941944,34334,51,4372,1019,0.0,3.99,4725,0,30007,30007,0,2903,1617172,4.33,4.1,5.0
2941947,36110,59,3684,1068,0.0,3.97,4049,0,30011,30011,0,2903,1579892,4.33,4.07,5.0
2941949,17597,64,5858,2127,0.0,3.66,5765,0,30006,30006,0,2934,1549918,4.33,3.39,5.0
2941954,26401,60,5968,1188,0.0,3.94,6004,0,30008,30008,0,2934,1560388,4.33,3.99,5.0
2941958,51785,71,3124,1100,0.023,3.76,3644,665,29342,30007,1,2903,1589612,4.33,4.05,4.54
2941960,53833,73,3430,1341,0.0,3.89,3783,0,30010,30010,0,2934,1582612,4.33,3.88,5.0
2941962,41988,87,5906,1212,0.0,3.93,6154,0,30007,30007,0,2934,1547172,4.33,3.97,5.0
2941963,49192,96,6138,1488,0.0,3.85,6090,0,30009,30009,0,2966,1617396,4.34,3.78,5.0
2941967,17576,69,5883,2285,0.015,3.48,5833,452,29566,30018,1,2934,1578782,4.33,3.3,4.7
2941970,24434,34,5982,1293,0.0,3.91,5961,0,30006,30006,0,2966,1628992,4.34,3.91,5.0
2941973,35833,62,6150,1217,0.0,3.93,6109,0,30004,30004,0,2966,1592719,4.34,3.97,5.0
2941974,34987,41,6186,991,0.0,4.0,6378,0,30019,30019,0,2934,1571053,4.33,4.12,5.0
2941977,25340,58,5665,1215,0.0,3.93,5710,0,30005,30005,0,2934,1548392,4.33,3.97,5.0
2941983,17689,59,5750,2097,0.0,3.66,5694,0,30001,30001,0,2934,1609492,4.33,3.4,5.0
2941984,72607,41,6326,789,0.0,4.06,6709,0,30007,30007,0,2934,1608572,4.33,4.27,5.0
2941988,18512,42,6197,1473,0.0,3.85,6172,0,30003,30003,0,2934,1553592,4.33,3.79,5.0
2941992,45780,87,5773,1626,0.0,3.81,5926,0,30001,30001,0,2966,1626496,4.34,3.69,5.0
2941994,20392,52,5796,1566,0.0,3.83,5889,0,30003,30003,0,2966,1597792,4.34,3.73,5.0
2941995,16188,107,5825,2397,0.0,3.58,5777,0,30004,30004,0,2934,1553274,4.33,3.23,5.0
2941996,42995,42,6057,889,0.0,4.03,6321,0,30011,30011,0,2966,1630172,4.34,4.2,5.0
2941997,22664,35,6016,1308,0.0,3.9,5997,0,30008,30008,0,2966,1578292,4.34,3.9,5.0
2942000,7515,71,6012,3724,0.032,2.9,5930,944,29086,30030,1,2934,1555801,4.33,2.58,4.36
2942006,83011,39,7085,743,0.0,4.07,7487,0,30004,30004,0,2934,1705052,4.33,4.31,5.0
2942007,85906,82,3947,1141,0.0,3.95,4622,0,30007,30007,0,2903,1751292,4.33,4.02,5.0
2942014,17424,50,6181,1503,0.0,3.84,6167,0,30013,30013,0,2903,1541892,4.33,3.77,5.0
2942026,14982,49,6158,1809,0.0,3.75,6122,0,30004,30004,0,2966,1572663,4.34,3.58,5.0
2942030,17662,62,5620,2011,0.0,3.69,5664,0,30004,30004,0,2934,1542332,4.33,3.45,5.0
2942031,13458,92,5819,2736,0.0,3.47,5750,0,30018,30018,0,2934,1541892,4.33,3.05,5.0
2942034,21615,54,5662,1496,0.0,3.85,5649,0,30004,30004,0,2966,1571792,4.34,3.78,5.0
2942041,32500,73,5806,1580,0.0,3.82,5922,0,30004,30004,0,2966,1598304,4.34,3.72,5.0
2942042,14456,60,5630,1956,0.0,3.71,5679,0,30003,30003,0,2934,1556732,4.33,3.49,5.0
2942044,53001,64,5884,1158,0.0,3.95,5849,0,30005,30005,0,2966,1609596,4.34,4.01,5.0
2942053,25953,23,5678,1243,0.0,3.92,5720,0,30004,30004,0,2903,1544782,4.33,3.95,5.0
2942055,18675,50,5673,1479,0.0,3.85,5642,0,30004,30004,0,2966,1572956,4.34,3.79,5.0
2942056,7137,72,5863,3783,0.0,3.16,5703,0,30006,30006,0,2934,1539292,4.33,2.55,5.0
2942059,38062,127,6137,2739,0.0,3.47,5992,0,30004,30004,0,2934,1547621,4.33,3.05,5.0
2942061,22048,38,6198,1291,0.0,3.91,6173,0,30004,30004,0,2966,1565292,4.34,3.91,5.0
2942066,64582,89,3900,1144,0.0,3.95,4643,0,30005,30005,0,2903,1666584,4.33,4.02,5.0
2942068,16384,59,5985,1932,0.0,3.71,6026,0,30005,30005,0,2934,1539292,4.33,3.5,5.0
