ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2906470,26743,54,6235,1270,0.0,3.91,6367,0,30005,30005,0,2934,1566366,4.33,3.93,5.0
2906486,29312,51,6231,1220,0.0,3.93,6369,0,30002,30002,0,2934,1548894,4.33,3.96,5.0
2906496,22203,49,6434,1477,0.0,3.85,6406,0,30005,30005,0,2934,1550612,4.33,3.79,5.0
2906498,17100,49,6101,1774,0.0,3.76,6055,0,30004,30004,0,2934,1586092,4.33,3.6,5.0
2906504,17813,51,6134,1743,0.0,3.77,6102,0,30007,30007,0,2934,1541892,4.33,3.62,5.0
2906513,43001,43,6027,924,0.0,4.01,6342,0,30004,30004,0,2903,1540392,4.33,4.17,5.0
2906522,24607,50,6342,1426,0.0,3.87,6347,0,30010,30010,0,2966,1606092,4.34,3.82,5.0
2906526,44427,43,6185,868,0.0,4.03,6381,0,30007,30007,0,2903,1619232,4.33,4.21,5.0
2906529,41800,49,6138,972,0.0,4.0,6383,0,30006,30006,0,2966,1604076,4.34,4.14,5.0
2906530,45420,52,6070,967,0.0,4.01,6356,0,30010,30010,0,2966,1586860,4.34,4.14,5.0
2906535,46052,51,6128,990,0.0,4.0,6358,0,30006,30006,0,2966,1625072,4.34,4.13,5.0
2906539,22915,52,6182,1488,0.0,3.85,6298,0,30009,30009,0,2966,1620692,4.34,3.78,5.0
2906542,41778,51,6330,1007,0.0,3.99,6382,0,30017,30017,0,2966,1573972,4.34,4.11,5.0
2906562,48420,51,6035,937,0.0,4.02,6358,0,30012,30012,0,2966,1631189,4.34,4.16,5.0
2906575,34781,23,5939,757,0.0,4.07,6116,0,30004,30004,0,2934,1591892,4.33,4.3,5.0
2906578,49582,41,6098,829,0.0,4.04,6386,0,30006,30006,0,2903,1579812,4.33,4.24,5.0
