ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2976828,44900,47,5736,964,0.0,4.0,5824,0,30004,30004,0,2903,1556192,4.33,4.14,5.0
2976833,63643,43,6757,813,0.0,4.05,7197,0,30005,30005,0,2934,1554048,4.33,4.26,5.0
2976843,24171,43,5667,1140,0.0,3.95,5683,0,30006,30006,0,2903,1540696,4.33,4.02,5.0
2976849,53411,45,6050,884,0.0,4.03,6097,0,30006,30006,0,2903,1603184,4.33,4.2,5.0
2976855,22360,51,5447,1453,0.0,3.86,5559,0,30004,30004,0,2966,1578292,4.34,3.81,5.0
2976857,8835,85,3582,3502,0.084,2.41,3539,2336,27669,30005,2,2903,1549692,4.33,2.68,3.32
2976868,62682,44,5821,817,0.0,4.05,6576,0,30006,30006,0,2934,1598492,4.33,4.25,5.0
2976871,7269,87,3560,4042,0.071,2.41,3522,1983,28021,30004,2,2934,1541622,4.33,2.45,3.58
2976879,50070,41,6000,793,0.0,4.06,6115,0,30008,30008,0,2934,1554582,4.33,4.27,5.0
2976888,5078,53,5279,3660,0.0,3.2,5231,0,30009,30009,0,2934,1541082,4.33,2.61,5.0
2976908,20188,36,5458,1319,0.0,3.9,5572,0,30004,30004,0,2966,1567892,4.34,3.9,5.0
2976927,56765,41,6066,858,0.0,4.04,6038,0,30014,30014,0,2966,1599533,4.34,4.22,5.0
2976934,36551,47,5492,1321,0.0,3.9,5425,0,30013,30013,0,2966,1566644,4.34,3.89,5.0
2976940,17392,57,6181,1682,0.0,3.79,6262,0,30005,30005,0,2966,1583142,4.34,3.66,5.0
2976941,19828,42,5680,1367,0.0,3.89,5666,0,30003,30003,0,2966,1563992,4.34,3.86,5.0
2976948,6703,65,2572,3959,0.602,1.0,2562,11282,18726,30008,7,2903,1531492,4.33,2.48,1.0
2976952,23156,74,5448,1672,0.0,3.79,5558,0,30003,30003,0,2966,1569192,4.34,3.66,5.0
2976953,26803,57,6117,1351,0.0,3.89,6098,0,30004,30004,0,2966,1575452,4.34,3.87,5.0
2976972,58368,43,5976,825,0.0,4.05,6468,0,30004,30004,0,2934,1645364,4.33,4.25,5.0
2976984,53775,62,6285,1138,0.0,3.95,6347,0,30004,30004,0,2903,1588412,4.33,4.02,5.0
2977003,37790,57,5880,1109,0.0,3.96,5890,0,30004,30004,0,2903,1578396,4.33,4.04,5.0
2977011,39859,57,6272,1178,0.0,3.94,6249,0,30003,30003,0,2966,1588412,4.34,3.99,5.0
2977039,22100,56,5144,1554,0.0,3.83,5085,0,30004,30004,0,2966,1570596,4.34,3.74,5.0
