ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2734387,39921,33,5938,871,0.0,4.03,6106,0,30005,30005,0,2903,1573692,4.33,4.21,5.0
2734398,24705,39,6091,1175,0.0,3.94,6300,0,30006,30006,0,2903,1530812,4.33,3.99,5.0
2734407,16457,85,1624,2566,1.504,1.0,1661,18026,11985,30011,4,2903,1529302,4.33,3.14,1.0
2734440,44183,33,5903,709,0.0,4.08,6103,0,30011,30011,0,2903,1572230,4.33,4.33,5.0
2734442,76501,41,5944,762,0.0,4.07,6548,0,30009,30009,0,2934,1657484,4.33,4.29,5.0
2734448,37592,28,5794,704,0.0,4.09,6086,0,30006,30006,0,2966,1570892,4.34,4.34,5.0
2734457,57008,34,5916,721,0.0,4.08,6100,0,30007,30007,0,2903,1594692,4.33,4.32,5.0
2734506,46523,30,5176,705,0.0,4.09,5439,0,30006,30006,0,2966,1607292,4.34,4.34,5.0
2734514,30406,30,5792,830,0.0,4.05,6022,0,30007,30007,0,2966,1610092,4.34,4.24,5.0
2734534,99455,34,5494,637,0.0,4.1,6072,0,30004,30004,0,2903,1748744,4.33,4.39,5.0
2734538,38281,35,6028,817,0.0,4.05,6106,0,30009,30009,0,2966,1589092,4.34,4.25,5.0
2734549,33578,28,5887,788,0.0,4.06,6118,0,30003,30003,0,2966,1583492,4.34,4.27,5.0
2734558,79153,34,5517,652,0.0,4.1,6257,0,30017,30017,0,2903,1535470,4.33,4.38,5.0
2734568,70186,34,6040,698,0.0,4.09,6446,0,30031,30031,0,2966,1566812,4.34,4.34,5.0
2734641,40403,30,5690,733,0.0,4.08,6137,0,30009,30009,0,2966,1581156,4.34,4.32,5.0
2734671,103712,36,5511,637,0.0,4.1,6388,0,30003,30003,0,2903,1624092,4.33,4.39,5.0
2734699,83740,37,5312,788,0.0,4.06,6114,0,30006,30006,0,2903,1591726,4.33,4.27,5.0
2734709,1726,74,909,14527,2.577,1.0,902,21617,8388,30005,3,2966,1564938,4.34,1.0,1.0
2734716,44250,30,5762,731,0.0,4.08,6011,0,30006,30006,0,2966,1646492,4.34,4.32,5.0
2734751,89817,37,5260,647,0.0,4.1,6301,0,30007,30007,0,2903,1528142,4.33,4.38,5.0
2734772,81173,34,4907,703,0.0,4.08,6082,0,30013,30013,0,2903,1535892,4.33,4.34,5.0
2734792,45036,31,5790,741,0.0,4.07,6044,0,30025,30025,0,2966,1640932,4.34,4.31,5.0
2734806,101239,35,5193,626,0.0,4.1,6403,0,30007,30007,0,2903,1625262,4.33,4.4,5.0
2734822,97892,38,5157,657,0.0,4.1,6702,0,30004,30004,0,2903,1619638,4.33,4.37,5.0
2734850,24491,103,5611,1755,0.0,3.76,5765,0,30003,30003,0,2903,1553807,4.33,3.61,5.0
2734869,38769,41,6705,1065,0.0,3.97,6812,0,30007,30007,0,2903,1603092,4.33,4.07,5.0
2734904,99173,30,5306,568,0.0,4.12,6788,0,30055,30055,0,2934,1650692,4.33,4.44,5.0
2734921,111464,36,4950,624,0.0,4.11,6362,0,30007,30007,0,2903,1848118,4.33,4.4,5.0
2735018,84439,35,5576,652,0.0,4.1,6201,0,30050,30050,0,2903,1670292,4.33,4.38,5.0
2735064,45349,29,5590,736,0.0,4.08,6033,0,30008,30008,0,2966,1594692,4.34,4.31,5.0
2735115,51899,51,6007,1112,0.0,3.96,6013,0,30005,30005,0,2903,1557492,4.33,4.04,5.0
2735120,23146,49,6344,1315,0.0,3.9,6375,0,30007,30007,0,2903,1543772,4.33,3.9,5.0
2735121,86584,29,5615,591,0.0,4.12,6357,0,30004,30004,0,2934,1584892,4.33,4.42,5.0
2735123,17374,77,5504,1857,0.0,3.73,5591,0,30004,30004,0,2903,1534520,4.33,3.55,5.0
2735139,49725,33,6019,720,0.0,4.08,6409,0,30006,30006,0,2934,1595612,4.33,4.33,5.0
2735162,54637,34,6188,753,0.0,4.07,6411,0,30006,30006,0,2966,1582652,4.34,4.3,5.0
2735163,22730,69,5698,3662,0.0,3.2,5331,0,30003,30003,0,2934,1680941,4.33,2.61,5.0
2735219,87230,30,6061,583,0.0,4.12,6417,0,30009,30009,0,2934,1568092,4.33,4.43,5.0
2735225,4570,70,653,15340,4.277,1.0,715,24316,5685,30001,3,2903,1530642,4.33,1.0,1.0
2735234,61140,31,5846,665,0.0,4.1,6130,0,30007,30007,0,2966,1572815,4.34,4.37,5.0
2735235,35556,37,5962,980,0.0,4.0,6519,0,30007,30007,0,2903,1535132,4.33,4.13,5.0
2735247,68500,51,6165,1077,0.0,3.97,6125,0,30005,30005,0,2903,1556192,4.33,4.06,5.0
2735267,43316,30,5853,1008,0.0,3.99,5968,0,30013,30013,0,2966,1625492,4.34,4.11,5.0
2735268,71487,51,6118,1036,0.0,3.98,6123,0,30007,30007,0,2903,1619892,4.33,4.09,5.0
2735269,95357,31,5309,588,0.0,4.12,6202,0,30008,30008,0,2934,1659092,4.33,4.43,5.0
2735280,28099,41,7149,1349,0.0,3.89,7153,0,30013,30013,0,2934,1575140,4.33,3.87,5.0
2735294,91666,35,5631,681,0.0,4.09,6413,0,30005,30005,0,2903,1715134,4.33,4.35,5.0
2735307,59398,55,6144,1056,0.0,3.97,6120,0,30005,30005,0,2903,1595192,4.33,4.08,5.0
2735315,43858,30,5741,757,0.0,4.07,6044,0,30008,30008,0,2966,1672332,4.34,4.3,5.0
2735328,68581,41,6885,802,0.0,4.06,7102,0,30006,30006,0,2966,1586972,4.34,4.26,5.0
2735334,72182,52,6172,1041,0.0,3.98,6131,0,30005,30005,0,2966,1661492,4.34,4.09,5.0
2735342,103250,28,4900,585,0.0,4.12,6157,0,30071,30071,0,2934,1568092,4.33,4.43,5.0
2735351,32962,42,6416,1151,0.0,3.95,6602,0,30012,30012,0,2966,1569692,4.34,4.01,5.0
2735384,16475,54,6197,2001,0.0,3.69,6146,0,30004,30004,0,2934,1547092,4.33,3.46,5.0
2735393,91722,32,4884,656,0.0,4.1,6192,0,30019,30019,0,2903,1587022,4.33,4.37,5.0
2735407,16269,50,6207,1924,0.0,3.72,6164,0,30006,30006,0,2934,1552292,4.33,3.51,5.0
2735432,73290,54,6155,1111,0.0,3.96,6125,0,30010,30010,0,2903,1628992,4.33,4.04,5.0
2735449,86405,33,5864,625,0.0,4.1,6351,0,30003,30003,0,2903,1538070,4.33,4.4,5.0
2735475,19255,50,6203,1591,0.0,3.82,6165,0,30007,30007,0,2934,1570492,4.33,3.72,5.0
2735479,49344,40,6064,802,0.0,4.05,6403,0,30007,30007,0,2934,1549532,4.33,4.26,5.0
2735489,88504,38,6217,653,0.0,4.1,7463,0,30005,30005,0,2934,1617212,4.33,4.38,5.0
2735528,87173,33,4438,596,0.0,4.11,6233,0,30008,30008,0,2903,1557158,4.33,4.42,5.0
2735529,35212,40,6197,940,0.0,4.01,6362,0,30011,30011,0,2966,1571132,4.34,4.16,5.0
2735534,45750,31,5713,722,0.0,4.08,6103,0,30007,30007,0,2966,1596092,4.34,4.32,5.0
