ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2709747,9452,75,5576,2617,0.0,3.51,5564,0,30003,30003,0,2966,1568675,4.34,3.11,5.0
2709762,17671,75,5685,2247,0.136,2.01,5661,3598,26405,30003,3,2934,1539974,4.33,3.32,2.28
2709773,72998,58,6175,943,0.0,4.01,6160,0,30004,30004,0,2966,1578292,4.34,4.16,5.0
2709779,25536,43,6149,1170,0.0,3.94,6143,0,30026,30026,0,2903,1580892,4.33,4.0,5.0
2709796,17300,66,5249,1825,0.0,3.75,5250,0,30008,30008,0,2934,1541892,4.33,3.57,5.0
2709811,44789,37,5775,889,0.0,4.03,5751,0,30007,30007,0,2966,1600392,4.34,4.2,5.0
2709837,16600,32,5711,1325,0.0,3.89,5706,0,30010,30010,0,2903,1537992,4.33,3.89,5.0
2709873,15031,31,4875,1468,0.0,3.85,5021,0,30007,30007,0,2934,1541892,4.33,3.8,5.0
2709876,23836,57,6118,1197,0.0,3.93,6346,0,30005,30005,0,2903,1539452,4.33,3.98,5.0
2709879,40510,30,5754,785,0.0,4.06,5742,0,30005,30005,0,2966,1596492,4.34,4.28,5.0
2709884,22800,33,5663,1052,0.0,3.98,5688,0,30004,30004,0,2903,1530192,4.33,4.08,5.0
2709893,27828,26,5646,855,0.0,4.03,5700,0,30003,30003,0,2903,1567892,4.33,4.22,5.0
2709909,30788,40,5729,1171,0.0,3.94,5725,0,30006,30006,0,2966,1581388,4.34,4.0,5.0
2709918,8077,81,5774,3198,0.0,3.34,5692,0,30005,30005,0,2903,1549560,4.33,2.82,5.0
2709924,22477,69,5782,1539,0.0,3.83,5762,0,30010,30010,0,2966,1570972,4.34,3.75,5.0
2709951,28306,37,6092,958,0.0,4.0,6347,0,30004,30004,0,2903,1555292,4.33,4.15,5.0
2709962,46336,26,5820,701,0.0,4.09,5802,0,30006,30006,0,2966,1570492,4.34,4.34,5.0
2709972,8835,58,5737,2447,0.0,3.56,5709,0,30006,30006,0,2966,1566075,4.34,3.2,5.0
2709977,23932,25,5686,964,0.0,4.0,5709,0,30002,30002,0,2903,1541892,4.33,4.14,5.0
2709986,37407,28,5531,773,0.0,4.07,5710,0,30003,30003,0,2966,1619892,4.34,4.29,5.0
2710007,12949,70,5719,2090,0.0,3.66,5681,0,30004,30004,0,2903,1541760,4.33,3.41,5.0
2710027,21937,27,5508,1088,0.0,3.97,5524,0,30032,30032,0,2934,1552292,4.33,4.06,5.0
2710117,25213,29,6269,1132,0.0,3.95,6333,0,30003,30003,0,2903,1550972,4.33,4.02,5.0
2710134,10966,29,6288,3112,0.024,3.15,6275,695,29310,30005,1,2903,1539452,4.33,2.86,4.52
2710166,38933,33,7305,1003,0.0,3.99,7296,0,30011,30011,0,2934,1585532,4.33,4.12,5.0
2710188,24504,36,6349,1027,0.0,3.99,6387,0,30008,30008,0,2966,1588412,4.34,4.1,5.0
2710192,23478,31,6259,1023,0.0,3.99,6332,0,30011,30011,0,2966,1582652,4.34,4.1,5.0
2710203,37948,29,5905,725,0.0,4.08,6442,0,30007,30007,0,2934,1539452,4.33,4.32,5.0
2710207,89536,34,5911,628,0.0,4.11,6416,0,30009,30009,0,2966,1605692,4.34,4.4,5.0
2710419,53000,53,5601,1047,0.0,3.98,5766,0,30004,30004,0,2966,1588692,4.34,4.08,5.0
2710423,12390,53,5598,2065,0.0,3.67,5572,0,30008,30008,0,2934,1550992,4.33,3.42,5.0
2710517,9140,52,3046,2565,0.144,1.77,3038,3787,26220,30007,2,2966,1576992,4.34,3.14,2.12
2711340,78249,30,6105,608,0.0,4.12,6462,0,30005,30005,0,2966,1575452,4.34,4.41,5.0
2711344,20587,27,6294,1131,0.0,3.96,6342,0,30006,30006,0,2966,1575452,4.34,4.03,5.0
2711351,40487,36,6222,851,0.0,4.04,6388,0,30002,30002,0,2903,1538012,4.33,4.23,5.0
2711357,23822,55,6144,1452,0.0,3.86,6320,0,30014,30014,0,2934,1599932,4.33,3.81,5.0
2711365,26989,39,5910,1502,0.0,3.84,6074,0,30004,30004,0,2903,1563932,4.33,3.77,5.0
2711380,91626,39,6335,698,0.0,4.09,6847,0,30004,30004,0,2966,1625852,4.34,4.34,5.0
2711383,85028,38,6118,676,0.0,4.09,6478,0,30004,30004,0,2966,1604252,4.34,4.36,5.0
2711386,49678,32,6933,731,0.0,4.08,7142,0,30025,30025,0,2966,1595612,4.34,4.32,5.0
2711402,25093,45,6106,1183,0.0,3.94,6317,0,30003,30003,0,2903,1548092,4.33,3.99,5.0
2711406,17437,38,6363,1424,0.0,3.87,6406,0,30003,30003,0,2934,1555292,4.33,3.82,5.0
2711410,22469,34,6359,1221,0.0,3.92,6378,0,30004,30004,0,2903,1530812,4.33,3.96,5.0
2711413,45176,37,6027,809,0.0,4.05,6398,0,30004,30004,0,2934,1550972,4.33,4.26,5.0
2711422,52874,35,6099,745,0.0,4.07,6523,0,30007,30007,0,2934,1622356,4.33,4.31,5.0
2711564,9242,132,6326,3682,0.0,3.19,6151,0,30005,30005,0,2934,1539782,4.33,2.6,5.0
2711570,4826,129,6121,4694,0.047,2.47,5976,1351,28655,30006,1,2934,1543682,4.33,2.19,4.06
2711577,16166,54,5687,1589,0.0,3.81,5704,0,30005,30005,0,2903,1538253,4.33,3.72,5.0
2711590,15640,44,5733,1383,0.0,3.88,5760,0,30005,30005,0,2934,1550652,4.33,3.85,5.0
2711592,24781,24,4453,902,0.0,4.03,4652,0,30008,30008,0,2966,1565344,4.34,4.19,5.0
2711594,41890,33,6343,822,0.0,4.05,6441,0,30006,30006,0,2934,1546652,4.33,4.25,5.0
2711617,33133,38,6138,1102,0.0,3.96,6355,0,30004,30004,0,2934,1551924,4.33,4.05,5.0
2711627,33527,36,6347,895,0.0,4.03,6426,0,30013,30013,0,2934,1543772,4.33,4.19,5.0
2711643,15701,44,5724,1556,0.0,3.83,5697,0,30003,30003,0,2966,1566944,4.34,3.74,5.0
2711676,60208,39,6255,723,0.0,4.08,6712,0,30004,30004,0,2934,1604252,4.33,4.32,5.0
2711684,49837,45,6215,842,0.0,4.04,6635,0,30001,30001,0,2903,1604252,4.33,4.23,5.0
2711692,33187,39,6337,1065,0.0,3.97,6399,0,30007,30007,0,2934,1561052,4.33,4.07,5.0
2711709,52809,43,6056,822,0.0,4.04,6312,0,30007,30007,0,2903,1563932,4.33,4.25,5.0
2711757,52169,41,6236,893,0.0,4.02,6378,0,30012,30012,0,2903,1558172,4.33,4.2,5.0
2711764,31275,41,6276,969,0.0,4.01,6363,0,30012,30012,0,2966,1572572,4.34,4.14,5.0
2711775,44434,39,6280,885,0.0,4.03,6415,0,30010,30010,0,2934,1545212,4.33,4.2,5.0
2711793,40162,40,6143,908,0.0,4.02,6395,0,30006,30006,0,2934,1582652,4.33,4.19,5.0
2711798,63611,49,6164,960,0.0,4.01,6134,0,30009,30009,0,2966,1651260,4.34,4.15,5.0
2711814,29017,39,6366,1024,0.0,3.99,6413,0,30021,30021,0,2934,1547132,4.33,4.1,5.0
2711820,77000,49,6197,938,0.0,4.02,6175,0,30004,30004,0,2966,1739492,4.34,4.16,5.0
2711845,26413,43,6424,1270,0.0,3.91,6416,0,30015,30015,0,2934,1545272,4.33,3.93,5.0
2711878,65371,54,6149,984,0.0,4.0,6167,0,30007,30007,0,2934,1580892,4.33,4.13,5.0
2711879,83689,41,6126,777,0.0,4.06,6408,0,30008,30008,0,2966,1582652,4.34,4.28,5.0
2711884,74173,48,5867,940,0.0,4.01,6122,0,30006,30006,0,2966,1582192,4.34,4.16,5.0
2711887,77194,38,6524,732,0.0,4.08,6784,0,30007,30007,0,2966,1751132,4.34,4.32,5.0
2711907,66900,48,5735,822,0.0,4.04,5989,0,30005,30005,0,2903,1557444,4.33,4.25,5.0
2711910,35420,42,6129,1084,0.0,3.97,6367,0,30003,30003,0,2934,1550972,4.33,4.06,5.0
2711931,73091,46,5701,741,0.0,4.07,5958,0,30003,30003,0,2903,1654952,4.33,4.31,5.0
2711932,53107,37,6045,797,0.0,4.06,6382,0,30006,30006,0,2966,1569692,4.34,4.27,5.0
2711937,72007,48,5419,821,0.0,4.05,5710,0,30013,30013,0,2966,1628314,4.34,4.25,5.0
2711938,61977,41,6130,780,0.0,4.06,6346,0,30007,30007,0,2966,1581212,4.34,4.28,5.0
2711957,45946,41,6071,851,0.0,4.04,6483,0,30006,30006,0,2903,1538012,4.33,4.23,5.0
2711961,10765,61,5759,2249,0.0,3.62,5715,0,30004,30004,0,2934,1544015,4.33,3.32,5.0
2711968,22125,33,5930,1275,0.0,3.91,5930,0,30010,30010,0,2903,1545792,4.33,3.93,5.0
