ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
3118486,21318,42,5844,1344,0.0,3.89,5831,0,30006,30006,0,2934,1541892,4.33,3.88,5.0
3118491,81770,72,6563,1221,0.0,3.93,6513,0,30011,30011,0,2966,1564765,4.34,3.96,5.0
3118495,24493,28,5765,1186,0.0,3.94,5752,0,30007,30007,0,2934,1557492,4.33,3.99,5.0
3118499,23712,37,5372,1188,0.0,3.93,5585,0,30006,30006,0,2903,1560092,4.33,3.99,5.0
3118503,20700,30,5687,1151,0.0,3.95,5679,0,30010,30010,0,2966,1565292,4.34,4.01,5.0
3118505,22546,47,5808,1398,0.0,3.87,5798,0,30005,30005,0,2903,1558792,4.33,3.84,5.0
3118510,83997,38,6097,843,0.0,4.04,6305,0,30006,30006,0,2966,1633553,4.34,4.23,5.0
3118511,22953,43,5806,1371,0.0,3.88,5784,0,30004,30004,0,2966,1575692,4.34,3.86,5.0
3118513,56103,61,5875,1053,0.0,3.98,6079,0,30003,30003,0,2903,1576492,4.33,4.08,5.0
3118514,21627,67,5584,1474,0.0,3.85,5777,0,30007,30007,0,2934,1550972,4.33,3.79,5.0
3118516,68693,67,5936,1046,0.0,3.98,6222,0,30004,30004,0,2934,1607292,4.33,4.09,5.0
3118522,60244,49,6088,843,0.0,4.04,6246,0,30006,30006,0,2903,1551384,4.33,4.23,5.0
3118523,50123,42,6041,798,0.0,4.05,6380,0,30004,30004,0,2934,1563984,4.33,4.27,5.0
3118531,84224,42,6417,863,0.0,4.04,6634,0,30003,30003,0,2966,1644799,4.34,4.22,5.0
3118532,66160,33,5918,746,0.0,4.07,6368,0,30003,30003,0,2966,1625852,4.34,4.31,5.0
3118539,30384,122,5816,1907,0.0,3.72,6022,0,30002,30002,0,2934,1573138,4.33,3.52,5.0
3118550,43695,29,3283,889,0.0,4.02,3709,0,30007,30007,0,2903,1528433,4.33,4.2,5.0
3118552,64347,66,5938,1210,0.0,3.93,6087,0,30006,30006,0,2966,1639949,4.34,3.97,5.0
3118556,20800,44,5826,1339,0.0,3.89,5816,0,30015,30015,0,2934,1573092,4.33,3.88,5.0
3118558,26856,99,6097,1739,0.0,3.77,6080,0,30003,30003,0,2903,1539539,4.33,3.62,5.0
3118562,24232,44,5830,1349,0.0,3.89,5803,0,30009,30009,0,2966,1578292,4.34,3.87,5.0
3118564,34785,90,6055,1436,0.0,3.86,6082,0,30005,30005,0,2903,1552195,4.33,3.82,5.0
3118568,72093,69,5668,1197,0.0,3.94,6017,0,30007,30007,0,2966,1565573,4.34,3.98,5.0
