ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2846497,74776,39,5993,747,0.0,4.07,6096,0,30009,30009,0,2903,1623694,4.33,4.3,5.0
2846510,65298,57,6539,996,0.0,3.99,6539,0,30005,30005,0,2903,1579332,4.33,4.12,5.0
2846528,66370,55,5810,991,0.0,3.99,5999,0,30002,30002,0,2903,1614332,4.33,4.12,5.0
2846531,14767,99,6348,2219,0.0,3.63,6322,0,30006,30006,0,2903,1548144,4.33,3.33,5.0
2846534,14875,41,6138,1651,0.0,3.8,6213,0,30006,30006,0,2966,1574502,4.34,3.68,5.0
2846551,43640,41,5347,1037,0.0,3.98,5445,0,30005,30005,0,2903,1547092,4.33,4.09,5.0
2846555,83093,49,5845,842,0.0,4.04,6086,0,30005,30005,0,2903,1606014,4.33,4.23,5.0
2846556,14480,48,6123,1943,0.0,3.71,6155,0,30004,30004,0,2966,1578332,4.34,3.5,5.0
2846563,24396,41,5924,1037,0.0,3.98,6092,0,30005,30005,0,2934,1551292,4.33,4.09,5.0
2846596,30734,44,6169,1228,0.0,3.93,6142,0,30004,30004,0,2966,1604492,4.34,3.96,5.0
2846600,78609,80,6611,1090,0.0,3.97,6792,0,30003,30003,0,2966,1646492,4.34,4.05,5.0
2846606,54276,23,6013,629,0.0,4.1,6376,0,30011,30011,0,2903,1556732,4.33,4.39,5.0
2846619,36200,44,6304,1281,0.0,3.91,6269,0,30004,30004,0,2903,1546796,4.33,3.92,5.0
2846635,34376,41,6161,1011,0.0,3.99,6148,0,30003,30003,0,2966,1607292,4.34,4.11,5.0
2846639,69524,57,6612,1003,0.0,3.99,6857,0,30004,30004,0,2934,1694132,4.33,4.12,5.0
2846641,38778,74,6537,1396,0.0,3.87,6485,0,30006,30006,0,2934,1582664,4.33,3.84,5.0
2846643,41125,44,5822,1028,0.0,3.98,5947,0,30012,30012,0,2903,1569492,4.33,4.1,5.0
2846651,91501,41,6727,663,0.0,4.09,6877,0,30005,30005,0,2903,1668158,4.33,4.37,5.0
2846652,34360,73,5771,1362,0.0,3.89,5742,0,30009,30009,0,2966,1566592,4.34,3.87,5.0
2846689,38506,136,6270,1786,0.0,3.76,6374,0,30014,30014,0,2903,1563932,4.33,3.59,5.0
2846697,32712,47,6163,1109,0.0,3.96,6140,0,30003,30003,0,2966,1591892,4.34,4.04,5.0
2846699,35421,26,6354,1010,0.0,3.99,6434,0,30003,30003,0,2934,1575452,4.33,4.11,5.0
2846700,44693,24,6016,681,0.0,4.09,6062,0,30006,30006,0,2966,1586292,4.34,4.35,5.0
2846711,75435,52,6239,892,0.0,4.02,6283,0,30004,30004,0,2903,1661830,4.33,4.2,5.0
2846714,12687,77,5797,12841,0.0,1.62,4347,0,30005,30005,0,2903,1528944,4.33,1.0,5.0
2846715,30037,23,6217,1002,0.0,3.99,6368,0,30003,30003,0,2934,1559612,4.33,4.12,5.0
2846723,72951,44,6212,786,0.0,4.06,6294,0,30004,30004,0,2903,1555560,4.33,4.28,5.0
2846731,26661,57,5672,3823,0.0,3.15,5377,0,30002,30002,0,2966,1573356,4.34,2.54,5.0
2846737,44240,31,3852,752,0.0,4.07,4073,0,30003,30003,0,2966,1576532,4.34,4.3,5.0
2846744,32106,37,5913,1058,0.0,3.98,6057,0,30003,30003,0,2966,1572292,4.34,4.08,5.0
2846745,39000,78,5618,1269,0.0,3.92,5783,0,30002,30002,0,2966,1580892,4.34,3.93,5.0
2846754,73105,56,5894,869,0.0,4.03,5990,0,30008,30008,0,2903,1531614,4.33,4.21,5.0
2846756,31715,40,5925,1105,0.0,3.96,6061,0,30003,30003,0,2966,1605892,4.34,4.04,5.0
2846757,17299,40,4100,1744,0.0,3.77,4053,0,30012,30012,0,2966,1570892,4.34,3.62,5.0
2846758,38624,103,5582,1572,0.0,3.82,5762,0,30005,30005,0,2966,1601356,4.34,3.73,5.0
2846759,25156,46,5925,1209,0.0,3.93,6059,0,30002,30002,0,2966,1587692,4.34,3.97,5.0
2846764,23625,28,3794,1681,0.0,3.79,3839,0,30002,30002,0,2966,1568132,4.34,3.66,5.0
2846773,32032,34,5887,1066,0.0,3.98,6013,0,30003,30003,0,2966,1593292,4.34,4.07,5.0
2846775,93188,41,6854,746,0.0,4.07,6879,0,30004,30004,0,2903,1655396,4.33,4.31,5.0
2846780,67417,53,6895,977,0.0,4.0,6869,0,30004,30004,0,2903,1530332,4.33,4.13,5.0
2846788,23827,61,6022,1488,0.0,3.85,6137,0,30004,30004,0,2934,1542488,4.33,3.78,5.0
2846794,62343,31,4500,623,0.0,4.11,4567,0,30004,30004,0,2966,1594732,4.34,4.4,5.0
2846798,25530,82,5886,1682,0.0,3.79,6017,0,30006,30006,0,2934,1580356,4.33,3.66,5.0
2846801,74839,55,5774,906,0.0,4.02,5818,0,30005,30005,0,2903,1561392,4.33,4.19,5.0
2846822,22296,66,5913,1803,0.0,3.75,5970,0,30011,30011,0,2903,1544292,4.33,3.58,5.0
2846838,30476,57,6178,1224,0.0,3.93,6161,0,30005,30005,0,2966,1570892,4.34,3.96,5.0
