ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
3309539,20562,21,5915,925,0.0,4.02,6077,0,30004,30004,0,2966,1597492,4.34,4.17,5.0
3309545,60112,32,5852,719,0.0,4.08,5870,0,30008,30008,0,2966,1587462,4.34,4.33,5.0
3309547,37259,47,5797,1046,0.0,3.98,6036,0,30003,30003,0,2903,1580732,4.33,4.09,5.0
3309549,21607,36,5897,1321,0.0,3.89,5883,0,30006,30006,0,2903,1536692,4.33,3.89,5.0
3309557,14218,109,6124,2595,0.0,3.52,6158,0,30004,30004,0,2934,1558792,4.33,3.12,5.0
3309558,36836,30,5977,764,0.0,4.07,6079,0,30005,30005,0,2966,1573397,4.34,4.29,5.0
3309565,30620,27,6044,766,0.0,4.07,6102,0,30004,30004,0,2966,1570841,4.34,4.29,5.0
3309574,61242,30,5840,686,0.0,4.09,6000,0,30004,30004,0,2934,1610792,4.33,4.35,5.0
3309576,42000,95,6869,2015,0.0,3.69,6930,0,30002,30002,0,2966,1585393,4.34,3.45,5.0
3309588,25872,21,6020,840,0.0,4.04,6073,0,30023,30023,0,2966,1624092,4.34,4.24,5.0
3309589,68859,34,5616,735,0.0,4.07,5918,0,30012,30012,0,2934,1578292,4.33,4.31,5.0
3309591,22400,117,6495,2697,0.0,3.49,6357,0,30008,30008,0,2934,1544292,4.33,3.07,5.0
3309596,34755,35,6097,871,0.0,4.04,6139,0,30004,30004,0,2966,1602193,4.34,4.21,5.0
3309603,31609,23,5902,898,0.0,4.02,6061,0,30004,30004,0,2903,1561092,4.33,4.19,5.0
3309609,70946,32,5601,682,0.0,4.09,5872,0,30004,30004,0,2966,1655174,4.34,4.35,5.0
3309618,21493,39,5917,1387,0.0,3.87,5904,0,30026,30026,0,2903,1563992,4.33,3.85,5.0
3309620,45395,36,6092,769,0.0,4.07,6354,0,30003,30003,0,2966,1620092,4.34,4.29,5.0
3309627,65530,26,5561,675,0.0,4.09,5883,0,30003,30003,0,2966,1644870,4.34,4.36,5.0
3309631,70578,32,5681,744,0.0,4.07,6003,0,30004,30004,0,2934,1601692,4.33,4.31,5.0
3309632,32746,37,6218,1022,0.0,3.99,6381,0,30003,30003,0,2934,1552412,4.33,4.1,5.0
3309636,48903,38,6119,795,0.0,4.05,6386,0,30006,30006,0,2903,1610012,4.33,4.27,5.0
3309642,29607,39,6301,970,0.0,4.01,6413,0,30020,30020,0,2966,1575452,4.34,4.14,5.0
3309647,23625,34,6149,1015,0.0,3.99,6332,0,30002,30002,0,2966,1579772,4.34,4.11,5.0
3309648,30296,47,5835,1075,0.0,3.97,6065,0,30003,30003,0,2934,1545692,4.33,4.06,5.0
3309649,50171,26,6184,659,0.0,4.1,6359,0,30010,30010,0,2966,1598492,4.34,4.37,5.0
3309651,64290,32,5996,722,0.0,4.08,6048,0,30012,30012,0,2934,1586092,4.33,4.32,5.0
3309662,23040,61,6461,1505,0.0,3.84,6461,0,30011,30011,0,2966,1584592,4.34,3.77,5.0
3309670,21554,46,6113,1528,0.0,3.83,6078,0,30004,30004,0,2903,1533092,4.33,3.76,5.0
3309671,43413,37,6121,817,0.0,4.05,6143,0,30004,30004,0,2966,1572113,4.34,4.25,5.0
3309675,67088,35,6705,673,0.0,4.09,6883,0,30004,30004,0,2903,1585561,4.33,4.36,5.0
3309676,31597,35,6229,890,0.0,4.03,6355,0,30006,30006,0,2966,1568252,4.34,4.2,5.0
3309679,59230,34,6011,699,0.0,4.08,6129,0,30005,30005,0,2934,1593785,4.33,4.34,5.0
3309680,38528,22,6074,711,0.0,4.08,6108,0,30005,30005,0,2966,1597992,4.34,4.33,5.0
3309681,33300,35,6189,887,0.0,4.03,6403,0,30012,30012,0,2934,1550972,4.33,4.2,5.0
