ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
3155762,37965,26,5468,815,0.0,4.05,5633,0,30004,30004,0,2966,1653692,4.34,4.25,5.0
3155792,26880,126,3790,2291,0.0,3.61,4034,0,30003,30003,0,2966,1568592,4.34,3.29,5.0
3155806,31852,38,5832,949,0.0,4.01,6340,0,30019,30019,0,2934,1539504,4.33,4.16,5.0
3155815,39000,26,5494,735,0.0,4.07,5662,0,30020,30020,0,2934,1578445,4.33,4.31,5.0
3155853,29562,31,5475,978,0.0,4.0,5581,0,30005,30005,0,2903,1528892,4.33,4.13,5.0
3155863,41027,30,5580,801,0.0,4.05,5780,0,30005,30005,0,2903,1648492,4.33,4.26,5.0
3155868,35890,28,5471,752,0.0,4.07,5663,0,30008,30008,0,2903,1562692,4.33,4.3,5.0
3155880,62252,37,6219,746,0.0,4.07,6566,0,30012,30012,0,2966,1565412,4.34,4.31,5.0
3155905,23790,25,5577,1010,0.0,3.99,5607,0,30009,30009,0,2934,1549123,4.33,4.11,5.0
3155909,61920,37,6410,760,0.0,4.07,6690,0,30014,30014,0,2966,1588412,4.34,4.3,5.0
3155910,66478,28,5375,649,0.0,4.1,5843,0,30024,30024,0,2966,1705692,4.34,4.38,5.0
3155936,79040,42,5943,878,0.0,4.03,6353,0,30004,30004,0,2903,1608508,4.33,4.21,5.0
3155938,67852,33,5712,682,0.0,4.09,5952,0,30013,30013,0,2934,1548392,4.33,4.35,5.0
3155944,60528,31,5775,703,0.0,4.09,5823,0,30003,30003,0,2966,1566592,4.34,4.34,5.0
3155965,57500,31,5304,679,0.0,4.09,5684,0,30002,30002,0,2966,1571792,4.34,4.36,5.0
3155968,53950,32,5578,738,0.0,4.07,5925,0,30006,30006,0,2903,1553702,4.33,4.31,5.0
3155986,56736,31,5641,692,0.0,4.09,5887,0,30004,30004,0,2966,1578292,4.34,4.35,5.0
3156000,53266,26,5417,660,0.0,4.09,5723,0,30019,30019,0,2903,1548392,4.33,4.37,5.0
3156005,52917,27,5557,668,0.0,4.09,5786,0,30024,30024,0,2903,1571792,4.33,4.36,5.0
