ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2499285,43482,26,5755,686,0.0,4.09,6030,0,30021,30021,0,2966,1569532,4.34,4.35,5.0
2499286,59057,25,4923,618,0.0,4.11,5607,0,30009,30009,0,2966,1628992,4.34,4.4,5.0
2499288,24403,47,5782,1214,0.0,3.93,5825,0,30012,30012,0,2934,1539292,4.33,3.97,5.0
2499289,35650,31,5356,802,0.0,4.05,5624,0,30015,30015,0,2934,1596956,4.33,4.26,5.0
2499291,94192,38,5065,669,0.0,4.09,6110,0,30023,30023,0,2903,1533092,4.33,4.36,5.0
2499298,49805,33,5463,815,0.0,4.05,5717,0,30010,30010,0,2934,1597792,4.33,4.25,5.0
2499302,20205,42,5537,1285,0.0,3.91,5585,0,30024,30024,0,2966,1584792,4.34,3.92,5.0
2499322,34034,31,5929,994,0.0,4.0,6038,0,30023,30023,0,2966,1682892,4.34,4.12,5.0
2499337,49325,48,5271,913,0.0,4.02,5613,0,30002,30002,0,2966,1658892,4.34,4.18,5.0
2499352,46241,48,9988,1212,0.001,3.92,9977,32,30014,30046,1,2966,1571742,4.34,3.97,4.98
2499353,28978,43,5596,1242,0.0,3.92,5628,0,30011,30011,0,2903,1570492,4.33,3.95,5.0
2499423,75364,44,6012,946,0.0,4.01,6154,0,30007,30007,0,2934,1559339,4.33,4.16,5.0
2499431,10171,54,6153,2486,0.0,3.55,6083,0,30007,30007,0,2966,1574582,4.34,3.18,5.0
2499436,46248,30,6038,762,0.0,4.06,6335,0,30006,30006,0,2903,1546995,4.33,4.29,5.0
2499466,42190,23,5959,668,0.0,4.09,6145,0,30033,30033,0,2934,1611532,4.33,4.36,5.0
2499469,11307,37,5978,2107,0.0,3.66,5969,0,30006,30006,0,2934,1546906,4.33,3.4,5.0
2499475,22292,48,5947,1596,0.0,3.81,6036,0,30003,30003,0,2934,1555643,4.33,3.71,5.0
2499483,40176,23,5643,697,0.0,4.08,6072,0,30049,30049,0,2903,1659092,4.33,4.34,5.0
