ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
3315360,45804,46,5639,890,0.0,4.03,5862,0,30003,30003,0,2934,1553592,4.33,4.2,5.0
3315373,57950,51,5589,865,0.0,4.04,5794,0,30002,30002,0,2966,1627692,4.34,4.22,5.0
3315483,70351,43,5802,786,0.0,4.06,6059,0,30015,30015,0,2934,1582244,4.33,4.28,5.0
3315493,66758,51,5837,927,0.0,4.01,6038,0,30003,30003,0,2903,1634268,4.33,4.17,5.0
3315542,75521,38,5853,779,0.0,4.06,6164,0,30003,30003,0,2934,1656292,4.33,4.28,5.0
3315572,43900,47,5922,954,0.0,4.0,6039,0,30004,30004,0,2903,1541968,4.33,4.15,5.0
3315593,26049,44,5977,1263,0.0,3.91,5975,0,30005,30005,0,2903,1576992,4.33,3.93,5.0
3315605,41675,32,5768,710,0.0,4.08,5986,0,30003,30003,0,2966,1565344,4.34,4.33,5.0
3315613,83811,44,5980,792,0.0,4.06,5992,0,30003,30003,0,2966,1591386,4.34,4.27,5.0
3315623,83102,41,5842,763,0.0,4.07,6126,0,30006,30006,0,2934,1571792,4.33,4.29,5.0
3315646,82200,42,5833,749,0.0,4.07,6015,0,30006,30006,0,2934,1597792,4.33,4.3,5.0
3315775,31718,29,5446,857,0.0,4.04,5752,0,30007,30007,0,2966,1579292,4.34,4.22,5.0
3315782,51080,28,4959,656,0.0,4.1,6049,0,30008,30008,0,2934,1542892,4.33,4.37,5.0
3315855,57045,53,5963,921,0.0,4.02,6177,0,30006,30006,0,2966,1597862,4.34,4.18,5.0
3315863,30846,28,5755,788,0.0,4.06,5917,0,30014,30014,0,2966,1590366,4.34,4.27,5.0
3315875,62694,59,5908,925,0.0,4.02,5892,0,30008,30008,0,2966,1574392,4.34,4.17,5.0
3315878,26550,40,6371,1313,0.0,3.9,6333,0,30005,30005,0,2966,1572572,4.34,3.9,5.0
3315883,37434,27,5512,774,0.0,4.06,5812,0,30011,30011,0,2934,1561092,4.33,4.28,5.0
3315902,59794,43,6231,844,0.0,4.04,6355,0,30004,30004,0,2966,1608572,4.34,4.23,5.0
3315916,19500,53,5860,1555,0.0,3.82,5834,0,30009,30009,0,2903,1536744,4.33,3.74,5.0
3315926,24453,32,5723,947,0.0,4.01,5841,0,30017,30017,0,2966,1565754,4.34,4.16,5.0
3315940,15912,61,5808,2087,0.0,3.67,5744,0,30009,30009,0,2903,1553908,4.33,3.41,5.0
3315945,52836,56,6236,1072,0.0,3.97,6474,0,30005,30005,0,2966,1644572,4.34,4.07,5.0
3315966,19384,55,6363,1655,0.0,3.79,6416,0,30004,30004,0,2903,1549532,4.33,3.67,5.0
3315982,40673,47,5846,998,0.0,3.99,6026,0,30002,30002,0,2934,1545792,4.33,4.12,5.0
3315972,25200,28,5698,939,0.0,4.01,5836,0,30007,30007,0,2934,1562492,4.33,4.16,5.0
3315978,50773,43,5886,881,0.0,4.03,6332,0,30007,30007,0,2903,1574012,4.33,4.2,5.0
3316026,31050,59,6445,1308,0.0,3.9,6585,0,30003,30003,0,2903,1538012,4.33,3.9,5.0
3316048,73618,40,6018,809,0.0,4.05,6265,0,30003,30003,0,2903,1532252,4.33,4.26,5.0
3316056,44369,58,6325,1107,0.0,3.96,6593,0,30010,30010,0,2903,1550972,4.33,4.04,5.0
