ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
3214097,22933,56,6107,1530,0.0,3.84,6081,0,30005,30005,0,2966,1566692,4.34,3.75,5.0
3214196,43326,57,6028,1061,0.0,3.97,6079,0,30006,30006,0,2903,1582552,4.33,4.07,5.0
3214204,68926,55,5930,1163,0.0,3.95,6112,0,30004,30004,0,2966,1604013,4.34,4.0,5.0
3214292,47734,51,6234,1254,0.0,3.92,6424,0,30005,30005,0,2966,1588965,4.34,3.94,5.0
3214590,49968,27,5703,726,0.0,4.08,5712,0,30009,30009,0,2966,1583724,4.34,4.32,5.0
3214670,43875,33,5695,839,0.0,4.04,5745,0,30005,30005,0,2934,1549820,4.33,4.24,5.0
3214808,63648,29,5785,726,0.0,4.08,5790,0,30004,30004,0,2966,1713580,4.34,4.32,5.0
3214914,59022,31,5738,738,0.0,4.07,5895,0,30014,30014,0,2903,1555076,4.33,4.31,5.0
3214927,50773,35,6145,751,0.0,4.07,6354,0,30010,30010,0,2966,1671932,4.34,4.3,5.0
3214949,95200,34,5953,639,0.0,4.1,6675,0,30002,30002,0,2934,1671692,4.33,4.39,5.0
3215007,66816,30,6210,706,0.0,4.09,6372,0,30011,30011,0,2966,1617212,4.34,4.34,5.0
3215026,55656,32,5853,744,0.0,4.07,5962,0,30003,30003,0,2934,1566656,4.33,4.31,5.0
3215048,27400,43,6307,1142,0.0,3.95,6355,0,30014,30014,0,2966,1586972,4.34,4.02,5.0
3215134,50375,28,5713,733,0.0,4.07,5795,0,30005,30005,0,2934,1597880,4.33,4.32,5.0
3215154,54158,30,5691,779,0.0,4.06,5719,0,30010,30010,0,2966,1596492,4.34,4.28,5.0
3216644,37638,33,5659,848,0.0,4.04,5689,0,30007,30007,0,2966,1597968,4.34,4.23,5.0
3216695,18281,32,5734,1175,0.0,3.94,5710,0,30004,30004,0,2966,1567892,4.34,3.99,5.0
