ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2918518,33393,57,6043,1180,0.0,3.94,6327,0,30005,30005,0,2903,1541642,4.33,3.99,5.0
2918521,65898,31,6140,667,0.0,4.09,6425,0,30006,30006,0,2934,1582668,4.33,4.37,5.0
2918524,42750,32,6150,938,0.0,4.01,6380,0,30004,30004,0,2934,1555292,4.33,4.16,5.0
2918525,73555,34,6268,661,0.0,4.1,6939,0,30008,30008,0,2934,1583636,4.33,4.37,5.0
2918531,16953,71,5868,1982,0.0,3.7,5860,0,30005,30005,0,2903,1533092,4.33,3.47,5.0
2918533,37259,22,5930,740,0.0,4.08,6106,0,30003,30003,0,2966,1565044,4.34,4.31,5.0
2918534,26578,82,5575,1417,0.0,3.87,5848,0,30005,30005,0,2934,1548492,4.33,3.83,5.0
2918537,33100,78,3429,1385,0.0,3.88,3547,0,30013,30013,0,2966,1563863,4.34,3.85,5.0
2918539,49510,67,6414,1044,0.0,3.98,6651,0,30004,30004,0,2903,1546824,4.33,4.09,5.0
2918542,41066,22,5850,702,0.0,4.08,6084,0,30019,30019,0,2903,1555492,4.33,4.34,5.0
2918549,36955,58,5698,1167,0.0,3.95,5663,0,30006,30006,0,2966,1608296,4.34,4.0,5.0
2918560,8685,92,5808,3147,0.0,3.35,5761,0,30003,30003,0,2966,1567522,4.34,2.84,5.0
2918571,64530,37,6644,704,0.0,4.08,7133,0,30012,30012,0,2934,1722510,4.33,4.34,5.0
2918572,29025,32,6274,914,0.0,4.02,6471,0,30011,30011,0,2934,1601954,4.33,4.18,5.0
2918588,74489,58,6565,998,0.0,3.99,6559,0,30008,30008,0,2934,1623222,4.33,4.12,5.0
2918592,14520,77,5648,2341,0.0,3.59,5607,0,30008,30008,0,2903,1532792,4.33,3.26,5.0
2918605,37007,32,6370,1103,0.0,3.97,6387,0,30003,30003,0,2966,1568662,4.34,4.04,5.0
2918606,34702,77,6012,1405,0.0,3.87,6067,0,30009,30009,0,2934,1617582,4.33,3.84,5.0
2918610,20909,71,3136,1873,0.033,3.44,3299,957,29047,30004,1,2966,1576310,4.34,3.54,4.34
2918611,45776,36,6205,775,0.0,4.06,6399,0,30012,30012,0,2966,1590398,4.34,4.28,5.0
2918648,47384,31,6258,787,0.0,4.06,6410,0,30008,30008,0,2966,1650332,4.34,4.27,5.0
2918649,17860,69,3717,1664,0.0,3.8,3722,0,30047,30047,0,2966,1579707,4.34,3.67,5.0
2918655,26509,40,6129,1150,0.0,3.95,6248,0,30003,30003,0,2903,1555292,4.33,4.01,5.0
2918662,13861,82,6074,2694,0.014,3.37,5995,421,29583,30004,1,2934,1561582,4.33,3.07,4.72
2918663,50656,41,5949,849,0.0,4.04,6374,0,30003,30003,0,2934,1561218,4.33,4.23,5.0
2918680,15928,54,6113,1579,0.0,3.82,6244,0,30003,30003,0,2966,1563932,4.34,3.72,5.0
2918681,10500,33,5537,2168,0.0,3.65,5586,0,30004,30004,0,2966,1567992,4.34,3.36,5.0
2918686,22291,45,3767,1551,0.0,3.83,3855,0,30010,30010,0,2903,1541982,4.33,3.74,5.0
2918693,30396,69,3883,1188,0.0,3.94,4022,0,30004,30004,0,2934,1539332,4.33,3.99,5.0
2918699,17570,69,6348,2487,0.0,3.55,6345,0,30005,30005,0,2934,1570740,4.33,3.18,5.0
2918700,32962,40,6135,1155,0.0,3.95,6314,0,30004,30004,0,2966,1572572,4.34,4.01,5.0
2918705,14480,77,5827,2486,0.0,3.55,5780,0,30002,30002,0,2934,1554892,4.33,3.18,5.0
2918708,24815,88,5845,1778,0.0,3.76,5787,0,30006,30006,0,2966,1587356,4.34,3.6,5.0
2918710,47925,67,6069,1043,0.0,3.98,6512,0,30005,30005,0,2934,1573012,4.33,4.09,5.0
2918712,76837,37,6412,734,0.0,4.08,6629,0,30008,30008,0,2966,1572572,4.34,4.31,5.0
2918728,34221,48,6244,964,0.0,4.0,6418,0,30005,30005,0,2934,1550972,4.33,4.14,5.0
2918734,36054,51,3612,967,0.0,4.0,3850,0,30004,30004,0,2903,1560632,4.33,4.14,5.0
2918744,18637,65,5531,1549,0.0,3.83,5564,0,30025,30025,0,2934,1560582,4.33,3.74,5.0
2918754,33787,57,5723,1159,0.0,3.95,5694,0,30005,30005,0,2966,1595192,4.34,4.01,5.0
2918759,15887,87,5517,2606,0.0,3.51,5499,0,30004,30004,0,2934,1553592,4.33,3.12,5.0
2918763,24395,33,6389,1147,0.0,3.95,6417,0,30007,30007,0,2934,1604252,4.33,4.01,5.0
2918770,10720,39,4951,2157,0.0,3.65,4940,0,30010,30010,0,2966,1570892,4.34,3.37,5.0
2918772,45458,22,6082,683,0.0,4.09,6141,0,30005,30005,0,2934,1610622,4.33,4.35,5.0
2918774,11375,83,5038,3187,0.0,3.34,4985,0,30002,30002,0,2966,1575910,4.34,2.82,5.0
2918780,28875,65,5458,1459,0.0,3.85,5481,0,30005,30005,0,2903,1535892,4.33,3.8,5.0
2918784,16360,131,6308,2178,0.0,3.64,6458,0,30004,30004,0,2903,1534612,4.33,3.36,5.0
