ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
2728198,28226,37,6200,1064,0.0,3.97,6343,0,30014,30014,0,2903,1557912,4.33,4.07,5.0
2728201,46158,38,6293,1002,0.0,3.99,6376,0,30003,30003,0,2903,1572512,4.33,4.12,5.0
2728203,27582,41,6225,1144,0.0,3.95,6373,0,30007,30007,0,2934,1613392,4.33,4.02,5.0
2728204,50907,40,6096,812,0.0,4.05,6403,0,30016,30016,0,2934,1562292,4.33,4.26,5.0
2728205,39047,38,6076,975,0.0,4.0,6339,0,30005,30005,0,2966,1638212,4.34,4.14,5.0
2728216,47456,40,6138,828,0.0,4.05,6368,0,30025,30025,0,2966,1567389,4.34,4.24,5.0
2728217,54220,40,6047,803,0.0,4.06,6383,0,30006,30006,0,2966,1590305,4.34,4.26,5.0
2728222,53018,41,6114,846,0.0,4.04,6400,0,30005,30005,0,2934,1614852,4.33,4.23,5.0
2728224,50073,37,6019,783,0.0,4.06,6372,0,30006,30006,0,2903,1576892,4.33,4.28,5.0
2728228,22602,40,6411,1289,0.0,3.91,6417,0,30006,30006,0,2934,1585652,4.33,3.92,5.0
2728237,35769,40,6284,935,0.0,4.02,6401,0,30013,30013,0,2966,1590032,4.34,4.17,5.0
2728238,26055,40,6371,1279,0.0,3.91,6390,0,30022,30022,0,2934,1568132,4.33,3.92,5.0
2728240,59281,41,6248,815,0.0,4.05,6732,0,30002,30002,0,2934,1546232,4.33,4.25,5.0
2728251,43367,39,6133,864,0.0,4.03,6377,0,30007,30007,0,2903,1585652,4.33,4.22,5.0
2728254,26648,41,6246,1199,0.0,3.93,6366,0,30009,30009,0,2934,1578352,4.33,3.98,5.0
2728259,29085,40,6362,1183,0.0,3.94,6400,0,30006,30006,0,2934,1563752,4.33,3.99,5.0
2728260,60214,37,6006,758,0.0,4.06,6367,0,30004,30004,0,2903,1609012,4.33,4.3,5.0
2728262,64295,40,5914,818,0.0,4.05,6351,0,30008,30008,0,2966,1614852,4.34,4.25,5.0
2728264,60736,40,5856,786,0.0,4.06,6373,0,30007,30007,0,2903,1790052,4.33,4.28,5.0
2728272,44826,40,6099,834,0.0,4.04,6400,0,30010,30010,0,2934,1563752,4.33,4.24,5.0
2728276,62595,41,6087,811,0.0,4.05,6401,0,30015,30015,0,2934,1560690,4.33,4.26,5.0
2728283,58740,41,5913,795,0.0,4.05,6364,0,30005,30005,0,2903,1620692,4.33,4.27,5.0
2728284,59491,39,6052,783,0.0,4.06,6367,0,30009,30009,0,2903,1579812,4.33,4.28,5.0
2728285,28599,40,6191,1150,0.0,3.95,6333,0,30004,30004,0,2903,1531632,4.33,4.01,5.0
2728288,30340,42,6330,1080,0.0,3.97,6384,0,30006,30006,0,2966,1605949,4.34,4.06,5.0
2728289,51872,39,5973,784,0.0,4.06,6368,0,30011,30011,0,2903,1588572,4.33,4.28,5.0
2728295,52094,39,6008,817,0.0,4.05,6376,0,30005,30005,0,2966,1571933,4.34,4.25,5.0
2728301,27326,46,6164,1244,0.0,3.92,6314,0,30010,30010,0,2966,1611932,4.34,3.95,5.0
2728299,52613,41,6150,828,0.0,4.05,6401,0,30019,30019,0,2934,1566672,4.33,4.24,5.0
2728306,34718,41,6288,974,0.0,4.0,6408,0,30007,30007,0,2934,1565212,4.33,4.14,5.0
2728316,46490,41,6040,820,0.0,4.05,6402,0,30005,30005,0,2934,1543312,4.33,4.25,5.0
2728318,22124,40,6403,1318,0.0,3.9,6406,0,30009,30009,0,2934,1569592,4.33,3.9,5.0
2728320,56018,41,6007,809,0.0,4.05,6370,0,30005,30005,0,2903,1544772,4.33,4.26,5.0
2728321,46720,40,6030,859,0.0,4.04,6357,0,30004,30004,0,2966,1674661,4.34,4.22,5.0
2728322,25345,41,6218,1237,0.0,3.92,6331,0,30003,30003,0,2966,1607552,4.34,3.95,5.0
2728327,62216,42,5836,809,0.0,4.05,6337,0,30016,30016,0,2966,1696612,4.34,4.26,5.0
