id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
629,75,16,1107.9253,31.15,1,45.71666667,0,1,3370,5,4,1,17,5,3,5,4,4,3
618,75,360,708.39655,25.36666667,0,44.48333333,0,2,1036,4,2,1,17,5,4,5,5,4,5
612,75,360,731.0461,24.68333333,0,43.78333333,0,1,1702,5,4,1,17,5,4,3,3,4,3
630,75,360,543.82904,25.18333333,0,44.46666667,0,1,1662,5,4,1,17,5,4,5,5,4,4
631,75,360,411.79935,24.73333333,0,43.78333333,0,1,1659,5,4,1,17,5,4,4,4,4,4
628,75,360,661.7074,25.11666667,0,44.46666667,0,1,1623,5,4,1,17,5,4,4,4,4,3
615,75,360,391.92532,30.33333333,0,44.21666667,0,1,1559,2,2,1,17,5,4,5,5,4,5
625,75,360,731.2125,25.26666667,0,44.13333333,0,2,1546,2,2,1,17,5,4,3,4,4,4
620,75,360,829.94244,25.63333333,1,45.51666667,0,1,3137,5,4,1,17,5,4,5,4,5,4
623,75,360,383.3239,30.06666667,0,43.96666667,0,1,2985,2,2,1,17,5,3,5,4,4,4
609,75,360,424.21616,30.5,1,45.35,0,2,4147,2,2,1,17,5,3,4,2,4,2
