id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
277,27,360,444.18338,25.01666667,0,44.45,0,1,2960,4,4,1,27,5,2,5,3,3,3
280,27,360,726.0466,25.11666667,0,44.46666667,0,1,2249,5,4,1,27,5,2,4,4,3,4
283,27,360,412.29724,29.7,0,43.96666667,0,1,1923,5,4,1,27,5,3,5,5,1,4
282,27,360,578.2599,30.06666667,0,44.2,0,1,1614,5,4,1,27,5,3,5,5,5,5
279,27,360,819.0256,25.38333333,1,45.2,0,1,5050,5,4,1,27,5,3,5,4,3,4
284,27,360,308.59616,29.68333333,1,43.96666667,0,1,1742,5,4,1,27,5,4,5,5,4,5
286,27,360,310.7751,24.41666667,25,43.86666667,0,7,43530,2,2,1,27,5,3,1,3,4,2
278,27,360,469.802,25.1,0,44.46666667,0,1,2805,4,4,1,27,5,2,5,4,4,4
281,27,360,326.31555,29.71666667,0,43.96666667,0,1,2860,5,4,1,27,5,2,5,4,5,4
285,27,360,660.27124,25.11666667,0,44.13333333,0,1,1961,2,2,1,27,5,2,5,5,4,2
