id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
1341,136,360,74.55306,8.466666667,0,21.81666667,0,1,1867,5,4,1,31,5,4,5,2,3,2
1321,136,360,82.96909,11.93333333,0,21.83333333,0,1,2137,5,4,1,31,5,4,5,2,3,2
1343,136,360,629.2922,25.3,0,44.46666667,0,1,1739,5,4,1,31,5,4,5,3,4,3
1320,136,360,110.652214,12.11666667,0,22.13333333,0,1,2222,5,4,1,31,5,3,5,2,3,2
1306,136,360,2015.9884,24.73333333,0,43.8,0,1,3025,5,4,1,31,5,5,5,5,5,5
1307,136,360,2203.5723,25.73333333,1,45.55,0,1,3870,5,4,1,31,5,4,5,5,5,4
1345,136,360,472.70947,25.31666667,0,44.46666667,0,1,2242,5,4,1,31,5,4,5,4,4,4
1342,136,360,235.15819,29.8,0,21.8,0,2,1345,5,4,1,31,5,4,3,3,3,3
1344,136,360,1551.5923,30.38333333,0,44.16666667,0,1,1763,5,4,1,31,5,5,5,4,5,5
1308,136,360,921.3717,30.66666667,1,45.03333333,0,1,3576,5,4,1,31,5,5,5,5,5,5
