id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
1480,140,360,2151.0186,13.11666667,23,24.1,0,3,25990,4,4,1,40,2,1,2,2,2,1
1466,140,360,326.56033,29.65,0,43.93333333,0,1,2472,5,4,1,40,3,5,5,5,5,5
1472,140,360,385.62177,29.45,0,43.93333333,0,4,21239,4,4,1,40,2,2,4,2,4,2
1473,140,360,2001.1058,24.66666667,0,43.78333333,0,1,1856,4,4,1,40,2,3,5,3,4,3
1467,140,360,661.15125,30.08333333,0,44.23333333,0,1,12880,5,4,1,40,3,1,5,3,3,2
1477,140,360,91.28157,8.566666667,1,22.55,0,2,4950,4,4,1,40,2,4,5,4,5,4
1479,140,360,116.13682,11.91666667,0,21.81666667,0,1,3907,4,4,1,40,2,4,5,4,5,4
1474,140,360,224.15202,30.1,0,44.25,1,2,3412,4,4,1,40,2,4,5,5,5,5
1468,140,360,412.84174,29.65,0,43.88333333,0,2,2317,5,4,1,40,3,4,5,5,5,5
1471,140,360,109.41972,11.93333333,0,21.83333333,0,1,2257,5,4,1,40,2,5,5,3,4,3
1470,140,360,194.78963,25.35,1,22.16666667,1,1,3554,5,4,1,40,2,5,5,5,5,5
1475,140,360,1247.6451,23.91666667,0,43.91666667,0,1,3913,4,4,1,40,2,5,5,5,5,5
1476,140,240,116.247154,23.95,0,22.1,0,1,4353,4,4,1,40,2,4,5,4,5,4
1478,140,360,68.42872,11.91666667,0,21.8,0,1,3488,4,4,1,40,2,5,5,3,5,3
1469,140,360,87.19468,8.766666667,1,22.68333333,0,1,3261,5,4,1,40,3,5,5,2,4,3
