id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
312,31,360,300.21072,24.1,0,44.26666667,0,1,1745,4,1,1,25,5,3,5,4,4,4
308,31,240,118.84268,24.0,0,22.1,0,1,1711,3,1,1,25,5,3,5,4,4,4
315,31,240,70.61494,24.71666667,0,21.8,0,1,1870,5,1,1,25,5,4,5,4,5,4
303,31,360,552.30176,25.6,1,45.88333333,0,1,6051,5,1,1,25,5,2,5,4,4,3
310,31,360,119.98447,15.03333333,4,26.55,0,4,66911,3,1,1,25,5,2,3,4,4,2
316,31,360,585.89044,25.11666667,0,44.46666667,0,1,2180,5,1,1,25,5,3,5,3,4,4
314,31,360,6.1738987,0.0,0,0.0,0,1,11254,4,1,1,25,5,1,1,1,1,1
317,31,360,653.60443,29.73333333,2,43.96666667,0,1,2216,5,1,1,25,5,3,5,4,4,4
305,31,360,186.54726,30.06666667,0,44.2,0,1,1839,3,1,1,25,5,5,5,5,5,5
306,31,360,1107.8601,29.98333333,3,45.33333333,0,1,10089,4,1,1,25,5,2,5,4,4,2
304,31,360,398.2457,30.1,0,44.26666667,0,1,1471,5,1,1,25,5,3,5,4,4,4
311,31,240,70.62236,24.71666667,0,21.8,0,1,2146,4,1,1,25,5,3,5,4,4,4
309,31,360,442.6788,25.08333333,0,44.46666667,0,1,2990,4,1,1,25,5,3,5,4,4,4
313,31,360,7.6232443,1.166666667,1,1.766666667,0,1,111814,4,1,1,25,5,1,2,2,1,1
318,31,360,391.92084,30.08333333,0,44.21666667,0,1,2513,5,1,1,25,5,4,5,4,4,4
307,31,360,195.72504,24.1,0,44.25,0,1,1827,5,1,1,25,5,3,5,4,4,4
