id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
1506,142,360,235.39468,29.85,0,21.83333333,0,1,1454,5,4,1,36,5,5,5,3,3,4
1489,142,360,65.00878,10.05,0,22.18333333,0,1,2900,4,4,1,36,4,4,5,4,5,4
1486,142,360,605.5689,25.11666667,0,44.46666667,0,1,13846,4,4,1,36,4,1,2,3,3,1
1488,142,360,92.00962,11.91666667,0,21.81666667,0,1,3579,4,4,1,36,5,5,5,3,5,4
1511,142,360,63.67284,12.26666667,1,22.65,0,1,2445,5,4,1,36,5,5,5,1,5,1
1512,142,360,28.14825,14.06666667,5,10.58333333,2,4,63904,5,4,1,36,4,1,5,1,1,1
1487,142,360,552.03455,24.88333333,0,44.13333333,0,1,4162,4,4,1,36,5,4,5,5,5,5
1508,142,360,564.04553,25.06666667,0,43.78333333,0,1,1567,5,4,1,36,5,5,5,4,3,4
1507,142,360,294.02097,25.3,0,22.16666667,0,1,2008,5,4,1,36,4,5,5,3,3,4
1494,142,360,2080.5918,25.36666667,0,44.13333333,0,2,1957,5,4,1,36,5,4,5,4,4,4
1485,142,360,25.61948,11.91666667,0,21.8,0,1,3764,4,4,1,36,5,4,5,4,5,4
1509,142,360,182.50354,24.9,0,21.81666667,0,1,1927,5,4,1,36,4,5,5,3,3,4
