id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
1417,138,360,55.349148,11.93333333,0,21.83333333,0,1,2414,5,4,1,26,5,5,5,3,3,3
1432,138,240,115.128975,23.96666667,0,22.1,0,1,2082,5,4,1,26,5,4,4,3,3,4
1412,138,360,834.84656,25.73333333,1,45.55,0,1,3360,5,4,1,26,5,4,5,5,5,5
1431,138,360,86.69083,8.583333333,1,22.55,0,1,4459,4,4,1,26,5,4,5,3,4,3
1430,138,360,221.33842,23.76666667,0,21.83333333,0,1,1519,5,4,1,26,5,5,5,4,5,5
1423,138,360,87.00609,8.766666667,1,22.63333333,0,2,2834,5,4,1,26,5,4,5,2,3,3
1414,138,360,235.20056,24.76666667,0,21.83333333,0,1,2070,5,4,1,26,5,5,5,2,3,2
1427,138,360,399.679,30.1,0,44.26666667,0,1,2004,5,4,1,26,5,5,5,5,5,5
1419,138,360,228.34177,25.63333333,1,22.26666667,1,1,3544,4,4,1,26,5,2,5,4,5,4
1366,138,360,74.4912,8.35,0,21.81666667,0,1,1973,4,4,1,26,5,3,5,4,4,4
1426,138,360,424.15936,30.51666667,2,45.38333333,0,1,5764,4,4,1,26,5,5,5,5,5,5
1415,138,360,74.75681,8.3,0,21.81666667,0,1,2621,4,4,1,26,5,5,5,3,4,3
1411,138,360,391.76077,30.1,0,44.23333333,0,1,2893,5,4,1,26,5,4,5,5,5,5
1422,138,360,47.260883,10.01666667,0,22.05,0,2,1718,5,4,1,26,5,5,5,4,4,4
1420,138,360,1438.2487,29.65,0,43.65,0,2,2097,5,4,1,26,5,5,5,5,3,5
1416,138,360,300.33838,30.1,1,44.2,0,2,1308,5,4,1,26,5,4,5,4,4,4
1429,138,360,223.63846,30.1,0,44.23333333,0,2,1928,5,4,1,26,5,5,5,4,4,4
1418,138,360,71.355095,9.966666667,0,21.81666667,0,2,2398,5,4,1,26,5,4,5,3,3,3
1421,138,360,13.319864,25.46666667,0,44.23333333,0,3,17707,4,4,1,26,5,1,2,2,2,1
1413,138,360,1254.3291,29.85,2,43.9,0,1,4137,4,4,1,26,5,5,5,5,5,5
1425,138,360,365.24435,25.36666667,2,44.85,0,2,3360,5,4,1,26,5,5,5,4,4,5
1433,138,360,92.012215,8.6,1,22.6,0,1,2529,5,4,1,26,5,4,4,2,2,3
1424,138,360,748.4285,17.8,14,25.9,1,5,60209,4,4,1,26,5,2,3,3,3,2
1428,138,360,81.48366,8.3,0,21.81666667,0,1,3068,4,4,1,26,5,4,5,2,4,3
