id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
1014,122,360,585.0729,25.1,0,44.46666667,0,1,2391,2,3,1,32,5,4,5,4,3,4
999,122,360,413.39832,29.96666667,0,44.3,0,1,3087,4,3,1,32,5,4,5,4,4,4
1009,122,360,477.13586,25.1,0,44.46666667,0,1,2281,4,3,1,32,5,4,5,4,4,4
1005,122,360,1053.1765,30.26666667,1,45.68333333,0,1,3716,2,3,1,32,5,4,5,4,4,4
1008,122,360,1338.8529,25.88333333,1,45.53333333,0,1,3361,4,3,1,32,5,4,5,4,4,4
998,122,360,661.314,30.08333333,0,44.26666667,0,1,2282,2,3,1,32,5,4,5,4,4,5
1010,122,360,439.95193,24.76666667,0,43.78333333,0,1,2365,4,3,1,32,5,4,5,4,4,4
1011,122,360,685.3591,23.86666667,0,44.18333333,0,1,2702,4,3,1,32,5,4,5,4,4,4
1007,122,240,115.56516,23.98333333,0,22.1,0,1,2530,2,3,1,32,5,4,5,4,4,4
1006,122,360,360.28525,24.08333333,0,44.25,0,1,2681,4,3,1,32,5,4,5,4,4,4
997,122,360,327.32605,29.73333333,0,43.96666667,0,1,4226,4,3,1,32,5,4,5,4,4,4
1002,122,360,379.3636,25.51666667,0,45.2,0,1,4646,4,3,1,32,5,4,5,4,4,4
1004,122,360,282.27368,29.56666667,0,43.5,0,1,2870,4,3,1,32,5,4,5,4,4,4
1000,122,360,307.64703,29.66666667,0,43.96666667,0,1,2519,4,3,1,32,5,4,5,4,4,4
1003,122,360,400.38092,29.98333333,0,44.1,0,1,2726,2,3,1,32,5,4,5,4,4,4
1013,122,360,236.28346,29.76666667,0,43.96666667,0,1,2889,4,3,1,32,5,4,5,4,4,4
1001,122,360,552.84,25.51666667,0,45.55,0,1,5157,4,3,1,32,5,4,5,4,4,4
1012,122,240,284.309,25.1,0,22.11666667,0,1,2942,2,3,1,32,5,4,5,4,4,4
