id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
521,63,360,300.1986,24.08333333,0,44.26666667,0,1,2892,2,3,1,27,5,5,5,5,5,5
528,63,360,144.45134,24.16666667,16,44.25,0,7,32264,1,3,1,27,5,1,2,2,2,1
527,63,360,290.38,29.2,2,43.76666667,0,6,19253,4,3,1,27,5,2,4,2,4,2
529,63,360,438.80896,24.05,77,44.46666667,0,8,47665,1,3,1,27,5,1,3,2,2,1
525,63,360,312.26233,16.76666667,48,31.15,1,5,62674,1,3,1,27,5,1,2,1,1,1
523,63,360,585.55695,25.0,0,44.46666667,0,2,7575,2,3,1,27,5,2,5,3,4,3
526,63,360,405.40152,28.63333333,107,43.11666667,0,8,28905,1,3,1,27,5,1,4,1,2,1
520,63,360,245.63031,29.63333333,0,43.93333333,0,1,3787,2,3,1,27,5,5,5,5,5,5
524,63,360,264.42603,29.31666667,28,43.3,0,5,38589,1,3,1,27,5,1,4,2,2,1
522,63,360,217.01274,29.65,0,43.95,0,1,2382,2,3,1,27,5,3,4,5,5,4
