id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
1212,130,360,305.69397,29.7,0,43.96666667,0,1,2578,2,3,1,29,5,3,5,4,4,4
1192,130,360,479.35867,25.06666667,0,44.46666667,0,1,2361,4,3,1,29,5,5,5,5,5,5
1178,130,360,364.09958,25.0,0,44.13333333,0,1,2156,4,3,1,29,5,5,5,5,5,5
1207,130,360,336.47662,24.06666667,0,44.23333333,0,2,1462,2,3,1,29,5,3,5,5,5,5
1197,130,360,440.73737,24.95,0,44.13333333,0,1,3491,4,3,1,29,5,5,5,5,5,5
1200,130,360,73.52365,8.666666667,1,22.51666667,1,1,27012,2,2,1,29,5,3,3,2,3,2
1237,131,360,815.44934,25.08333333,0,44.46666667,0,2,2115,2,3,1,27,5,4,5,5,5,5
1219,131,360,661.23267,30.08333333,1,44.23333333,0,1,2327,5,1,1,27,5,4,5,5,5,5
1231,131,360,901.09924,25.61666667,1,45.51666667,0,1,4812,4,3,1,27,5,4,5,5,5,5
1215,131,360,735.2793,23.81666667,0,43.85,0,1,2548,2,3,1,27,5,4,5,4,4,4
1220,131,360,74.4766,8.3,0,21.83333333,0,1,3131,5,4,1,27,5,4,4,2,3,2
1236,131,360,660.1731,25.53333333,1,45.53333333,0,1,4385,2,3,1,27,5,5,5,5,5,5
1218,131,360,486.81885,25.11666667,0,44.46666667,0,1,1985,4,3,1,27,5,4,5,4,4,4
1230,131,360,528.92816,24.68333333,0,43.8,0,1,2968,4,3,1,27,5,4,5,5,5,5
1225,131,360,591.3067,25.05,0,44.46666667,0,1,2101,4,3,1,27,5,5,5,4,5,5
1238,131,360,517.00116,29.73333333,0,43.96666667,0,1,3871,2,3,1,27,5,4,5,4,4,5
1227,131,360,392.10132,30.11666667,0,44.3,0,1,2509,4,3,1,27,5,3,5,4,4,4
1240,131,360,413.11844,29.61666667,0,43.65,0,1,2557,2,3,1,27,5,4,5,5,5,5
1226,131,360,561.90027,29.65,0,43.95,0,1,4730,2,3,1,27,5,2,5,4,4,4
1222,131,360,409.52466,25.13333333,0,44.46666667,0,1,1972,5,1,1,27,5,4,4,5,4,4
1229,131,360,570.2725,24.66666667,0,43.78333333,0,1,3010,4,3,1,27,5,4,5,4,4,4
1217,131,360,216.63094,29.68333333,0,43.96666667,0,1,3168,2,3,1,27,5,4,5,4,4,4
1224,131,360,326.6304,29.66666667,0,43.96666667,0,2,1669,4,3,1,27,5,3,5,4,3,4
1243,131,360,301.38168,25.5,1,45.2,0,1,4931,2,3,1,27,5,3,5,5,5,5
1228,131,360,627.89886,25.06666667,0,44.46666667,0,1,2788,4,3,1,27,5,4,5,5,5,5
1233,131,360,542.41425,30.38333333,1,45.36666667,0,1,3631,4,3,1,27,5,3,5,3,3,3
1221,131,360,2198.2612,24.98333333,0,44.15,0,1,3445,5,4,1,27,5,4,5,5,5,4
1214,131,360,1337.9847,25.96666667,0,45.55,0,1,4871,4,3,1,27,5,4,5,4,4,4
1235,131,360,473.0657,25.08333333,0,44.46666667,0,1,2399,4,3,1,27,5,4,5,5,5,5
1216,131,360,242.9868,29.68333333,0,43.96666667,0,1,2759,4,3,1,27,5,4,5,4,4,5
1241,131,360,431.96423,29.83333333,0,43.96666667,0,1,2382,4,3,1,27,5,4,5,5,5,5
