id,user_id,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_VLCdropped,QoA_VLCaudiorate,QoA_VLCaudioloss,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,QoS_operator,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
395,42,360,567.2998,24.7,0,43.78333333,0,2,890,5,4,1,26,5,2,5,4,4,3
397,42,360,708.41626,25.15,0,44.48333333,0,1,1310,5,4,1,26,5,2,3,5,4,3
394,42,360,490.4983,25.28333333,1,44.45,0,1,942,3,1,1,26,5,4,5,5,5,5
400,43,360,438.38,25.23333333,3,44.13333333,0,1,1319,2,1,1,21,5,4,5,5,5,5
401,43,360,555.0372,24.71666667,0,43.78333333,0,1,1706,5,4,1,21,5,3,4,3,3,3
399,43,360,834.09155,25.76666667,1,45.55,0,1,2797,5,4,1,21,5,3,5,3,3,3
398,43,240,118.95989,24.1,0,22.1,0,2,1100,2,1,1,21,5,2,4,3,4,3
403,44,360,573.88715,25.15,2,44.13333333,0,3,30290,4,2,1,22,5,1,3,2,3,2
402,44,360,872.6489,30.6,1,45.03333333,0,2,2201,5,4,1,22,5,4,4,2,3,3
405,44,360,782.70557,25.66666667,1,45.53333333,0,3,6750,2,2,1,22,5,3,4,4,4,3
404,44,360,423.72662,30.2,4,45.05,0,1,2560,5,4,1,22,5,5,5,4,5,4
407,44,360,462.67474,24.78333333,0,43.78333333,0,1,1536,5,4,1,22,5,4,5,5,4,5
406,44,360,735.8407,24.2,0,44.18333333,0,2,840,2,2,1,22,5,3,5,4,4,4
410,45,360,326.60678,29.81666667,0,43.96666667,0,1,1621,5,4,1,23,5,4,5,2,4,3
413,45,360,412.75757,29.76666667,0,43.96666667,0,1,1595,5,4,1,23,5,3,5,5,3,5
412,45,360,578.5965,30.06666667,0,44.2,0,2,1199,5,4,1,23,5,3,5,5,4,5
409,45,360,722.68994,25.11666667,0,44.46666667,0,1,1704,5,4,1,23,5,3,4,4,4,4
411,45,360,472.1995,25.25,2,44.15,0,1,1415,3,1,1,23,5,4,5,5,5,5
408,45,360,582.5205,25.68333333,1,45.88333333,0,1,2951,5,4,1,23,5,4,5,5,5,5
414,45,360,813.82306,0.233333333,1,44.56666667,7,4,27625,2,1,1,23,5,2,1,1,3,1
434,46,360,121.77224,0.833333333,4,15.55,11,4,96061,3,1,1,25,5,1,1,3,4,1
417,46,360,186.6338,30.28333333,3,44.18333333,3,1,2004,2,1,1,25,5,4,5,5,5,5
428,46,360,402.64664,30.06666667,0,44.2,0,2,690,5,4,1,25,5,4,5,5,5,5
415,46,360,383.61935,29.71666667,0,43.96666667,0,1,1685,5,4,1,25,5,3,5,5,4,5
423,46,360,482.98114,24.76666667,0,43.8,0,1,4619,5,4,1,25,5,4,5,5,4,5
